Time [ms],Corrected Value
"23300.0","6.0506"
"23320.0","6.0503"
"23340.0","5.9653"
"23360.0","6.2446"
"23380.0","6.0008"
"23400.0","5.9485"
"23420.0","6.0665"
"23440.0","5.9229"
"23460.0","6.2429"
"23480.0","6.0492"
"23500.0","5.9993"
"23520.0","6.0100"
"23540.0","6.0521"
"23560.0","6.1729"
"23580.0","6.0278"
"23600.0","6.1381"
"23620.0","5.9990"
"23640.0","5.8514"
"23660.0","6.2964"
"23680.0","6.0621"
"23700.0","6.2071"
"23720.0","5.9370"
"23740.0","5.9388"
"23760.0","6.1468"
"23780.0","6.0195"
"23800.0","6.0237"
"23820.0","5.9092"
"23840.0","6.0487"
"23860.0","6.1070"
"23880.0","6.1752"
"23900.0","5.9299"
"23920.0","5.8652"
"23940.0","6.0457"
"23960.0","6.1500"
"23980.0","5.9085"
"24000.0","5.9191"
"24020.0","5.7987"
"24040.0","5.9183"
"24060.0","6.2975"
"24080.0","6.1899"
"24100.0","5.9406"
"24120.0","5.9536"
"24140.0","6.0961"
"24160.0","5.9904"
"24180.0","6.1288"
"24200.0","6.0067"
"24220.0","5.8902"
"24240.0","5.9420"
"24260.0","6.2066"
"24280.0","5.9604"
"24300.0","6.1143"
"24320.0","5.9001"
"24340.0","6.0319"
"24360.0","6.2824"
"24380.0","6.0109"
"24400.0","5.9263"
"24420.0","5.8670"
"24440.0","5.9105"
"24460.0","6.2532"
"24480.0","6.0672"
"24500.0","6.0360"
"24520.0","6.0293"
"24540.0","6.1223"
"24560.0","6.2855"
"24580.0","6.0021"
"24600.0","5.9470"
"24620.0","5.8826"
"24640.0","6.0805"
"24660.0","6.2284"
"24680.0","5.9315"
"24700.0","5.8393"
"24720.0","5.8809"
"24740.0","6.0773"
"24760.0","6.1662"
"24780.0","5.9790"
"24800.0","6.1244"
"24820.0","5.9148"
"24840.0","5.9683"
"24860.0","6.0571"
"24880.0","6.1250"
"24900.0","5.9986"
"24920.0","5.9462"
"24940.0","5.9750"
"24960.0","6.1968"
"24980.0","6.1146"
"25000.0","6.1862"
"25020.0","6.0801"
"25040.0","6.0835"
"25060.0","6.0964"
"25080.0","6.2018"
"25100.0","6.1408"
"25120.0","6.0678"
"25140.0","6.0706"
"25160.0","6.2171"
"25180.0","6.1406"
"25200.0","5.9606"
"25220.0","5.9917"
"25240.0","5.9768"
"25260.0","6.1266"
"25280.0","5.9931"
"25300.0","5.9392"
"25320.0","5.9094"
"25340.0","5.9786"
"25360.0","6.2320"
"25380.0","6.0013"
"25400.0","6.0189"
"25420.0","5.9009"
"25440.0","5.9625"
"25460.0","6.0759"
"25480.0","6.0020"
"25500.0","5.8352"
"25520.0","5.8402"
"25540.0","5.9485"
"25560.0","6.2322"
"25580.0","6.0077"
"25600.0","5.8700"
"25620.0","5.8296"
"25640.0","6.0803"
"25660.0","6.2006"
"25680.0","6.0482"
"25700.0","6.0200"
"25720.0","5.8868"
"25740.0","6.0538"
"25760.0","6.2175"
"25780.0","6.0200"
"25800.0","5.8898"
"25820.0","5.8402"
"25840.0","6.0686"
"25860.0","6.0678"
"25880.0","5.9364"
"25900.0","6.0658"
"25920.0","5.8957"
"25940.0","5.8617"
"25960.0","6.0126"
"25980.0","5.9822"
"26000.0","5.9765"
"26020.0","6.0549"
"26040.0","5.7851"
"26060.0","6.2025"
"26080.0","5.9566"
"26100.0","5.7588"
"26120.0","5.9078"
"26140.0","6.0373"
"26160.0","6.0041"
"26180.0","6.2152"
"26200.0","5.9284"
"26220.0","6.0790"
"26240.0","6.0906"
"26260.0","6.3386"
"26280.0","6.1814"
"26300.0","6.1019"
"26320.0","5.8623"
"26340.0","5.9321"
"26360.0","6.2941"
"26380.0","6.1167"
"26400.0","6.0431"
"26420.0","5.7747"
"26440.0","5.8923"
"26460.0","6.1390"
"26480.0","6.0549"
"26500.0","5.9276"
"26520.0","5.8174"
"26540.0","5.8030"
"26560.0","6.0892"
"26580.0","6.0751"
"26600.0","6.0057"
"26620.0","5.8908"
"26640.0","6.1357"
"26660.0","6.0417"
"26680.0","6.1426"
"26700.0","6.0888"
"26720.0","5.9620"
"26740.0","6.0145"
"26760.0","6.2360"
"26780.0","6.0289"
"26800.0","6.0445"
"26820.0","5.8357"
"26840.0","6.0787"
"26860.0","6.0375"
"26880.0","6.0419"
"26900.0","5.9369"
"26920.0","5.8193"
"26940.0","6.0767"
"26960.0","6.0940"
"26980.0","6.0189"
"27000.0","6.0095"
"27020.0","5.8709"
"27040.0","6.0366"
"27060.0","6.2034"
"27080.0","6.0288"
"27100.0","5.8749"
"27120.0","5.9566"
"27140.0","5.9503"
"27160.0","6.0629"
"27180.0","6.1122"
"27200.0","6.0504"
"27220.0","5.8191"
"27240.0","5.9956"
"27260.0","6.2482"
"27280.0","6.1318"
"27300.0","6.0169"
"27320.0","5.8130"
"27340.0","6.0144"
"27360.0","6.2129"
"27380.0","5.9410"
"27400.0","5.9035"
"27420.0","5.7928"
"27440.0","6.0181"
"27460.0","6.1947"
"27480.0","5.9911"
"27500.0","5.8883"
"27520.0","5.9281"
"27540.0","6.1315"
"27560.0","6.0461"
"27580.0","6.0387"
"27600.0","5.9520"
"27620.0","5.8721"
"27640.0","6.1915"
"27660.0","6.1041"
"27680.0","6.1453"
"27700.0","5.9326"
"27720.0","5.8634"
"27740.0","5.9703"
"27760.0","6.1254"
"27780.0","5.9370"
"27800.0","6.0170"
"27820.0","5.8957"
"27840.0","6.0688"
"27860.0","6.2000"
"27880.0","5.9249"
"27900.0","5.8165"
"27920.0","5.9009"
"27940.0","5.9560"
"27960.0","6.1779"
"27980.0","6.1942"
"28000.0","5.8406"
"28020.0","5.8009"
"28040.0","6.0379"
"28060.0","6.2222"
"28080.0","6.0157"
"28100.0","6.1284"
"28120.0","5.7331"
"28140.0","5.9019"
"28160.0","6.2455"
"28180.0","5.9734"
"28200.0","5.9823"
"28220.0","5.7400"
"28240.0","6.0894"
"28260.0","6.1579"
"28280.0","6.2067"
"28300.0","6.1186"
"28320.0","5.9461"
"28340.0","6.0926"
"28360.0","5.9944"
"28380.0","6.1278"
"28400.0","6.1220"
"28420.0","5.8686"
"28440.0","6.1441"
"28460.0","6.0106"
"28480.0","5.9994"
"28500.0","6.0218"
"28520.0","5.9020"
"28540.0","6.0669"
"28560.0","6.1487"
"28580.0","6.0773"
"28600.0","5.9349"
"28620.0","5.9184"
"28640.0","6.0860"
"28660.0","5.9630"
"28680.0","5.8798"
"28700.0","5.8768"
"28720.0","5.9113"
"28740.0","6.1074"
"28760.0","6.1899"
"28780.0","5.8534"
"28800.0","5.8617"
"28820.0","5.7451"
"28840.0","6.0043"
"28860.0","6.1142"
"28880.0","5.9934"
"28900.0","5.9955"
"28920.0","5.7435"
"28940.0","6.0790"
"28960.0","6.0645"
"28980.0","5.9976"
"29000.0","5.9153"
"29020.0","5.7785"
"29040.0","6.1054"
"29060.0","6.2552"
"29080.0","6.0895"
"29100.0","6.0332"
"29120.0","5.7250"
"29140.0","5.8923"
"29160.0","6.0409"
"29180.0","6.1476"
"29200.0","5.9594"
"29220.0","5.7626"
"29240.0","6.0611"
"29260.0","6.2376"
"29280.0","5.9335"
"29300.0","6.0851"
"29320.0","5.7851"
"29340.0","5.9633"
"29360.0","5.9915"
"29380.0","5.9952"
"29400.0","5.8484"
"29420.0","5.8664"
"29440.0","5.8682"
"29460.0","6.0048"
"29480.0","6.0922"
"29500.0","6.0002"
"29520.0","5.7024"
"29540.0","6.0247"
"29560.0","5.9871"
"29580.0","6.0010"
"29600.0","5.9240"
"29620.0","5.7127"
"29640.0","5.9545"
"29660.0","5.9213"
"29680.0","5.9917"
"29700.0","6.0099"
"29720.0","5.7621"
"29740.0","5.9841"
"29760.0","6.1001"
"29780.0","5.9894"
"29800.0","5.9921"
"29820.0","5.8124"
"29840.0","6.0595"
"29860.0","6.0879"
"29880.0","6.1023"
"29900.0","6.0875"
"29920.0","5.7285"
"29940.0","6.0597"
"29960.0","6.1919"
"29980.0","6.1701"
"30000.0","5.9388"
"30020.0","5.7629"
"30040.0","6.0763"
"30060.0","6.1743"
"30080.0","6.1920"
"30100.0","5.9019"
"30120.0","5.6414"
"30140.0","5.8763"
"30160.0","5.9198"
"30180.0","5.8809"
"30200.0","5.9213"
"30220.0","5.7453"
"30240.0","6.1034"
"30260.0","5.9675"
"30280.0","6.1254"
"30300.0","6.0674"
"30320.0","5.8084"
"30340.0","6.0103"
"30360.0","6.1376"
"30380.0","6.0634"
"30400.0","5.8163"
"30420.0","5.7520"
"30440.0","6.1846"
"30460.0","6.2574"
"30480.0","6.0398"
"30500.0","6.1019"
"30520.0","5.7455"
"30540.0","6.1000"
"30560.0","6.0900"
"30580.0","6.0604"
"30600.0","5.9757"
"30620.0","5.7853"
"30640.0","6.0794"
"30660.0","6.1355"
"30680.0","6.2402"
"30700.0","6.1018"
"30720.0","5.9212"
"30740.0","6.1127"
"30760.0","6.2645"
"30780.0","6.1828"
"30800.0","6.0952"
"30820.0","5.7937"
"30840.0","6.0126"
"30860.0","6.1969"
"30880.0","6.0655"
"30900.0","5.9310"
"30920.0","5.9508"
"30940.0","6.1392"
"30960.0","6.3774"
"30980.0","6.0953"
"31000.0","6.0141"
"31020.0","5.8240"
"31040.0","5.9921"
"31060.0","6.0393"
"31080.0","5.9540"
"31100.0","6.0653"
"31120.0","5.8890"
"31140.0","6.0436"
"31160.0","6.2023"
"31180.0","6.1963"
"31200.0","6.0983"
"31220.0","5.8466"
"31240.0","6.0451"
"31260.0","6.1371"
"31280.0","6.1493"
"31300.0","6.0694"
"31320.0","5.8522"
"31340.0","6.0807"
"31360.0","6.0025"
"31380.0","6.0952"
"31400.0","5.9944"
"31420.0","5.8978"
"31440.0","5.9541"
"31460.0","5.9644"
"31480.0","6.1679"
"31500.0","6.1291"
"31520.0","5.9837"
"31540.0","5.9746"
"31560.0","6.0521"
"31580.0","6.1336"
"31600.0","5.9754"
"31620.0","5.9205"
"31640.0","5.8805"
"31660.0","6.2353"
"31680.0","6.1012"
"31700.0","5.8716"
"31720.0","5.6954"
"31740.0","5.9151"
"31760.0","6.0841"
"31780.0","6.2439"
"31800.0","6.0366"
"31820.0","5.6881"
"31840.0","5.9310"
"31860.0","6.1352"
"31880.0","6.1371"
"31900.0","5.8458"
"31920.0","5.8895"
"31940.0","6.0323"
"31960.0","5.9710"
"31980.0","5.9636"
"32000.0","6.1565"
"32020.0","5.7622"
"32040.0","5.9794"
"32060.0","6.0377"
"32080.0","6.0144"
"32100.0","5.9891"
"32120.0","5.7812"
"32140.0","5.9314"
"32160.0","6.0709"
"32180.0","6.0778"
"32200.0","6.0211"
"32220.0","5.8494"
"32240.0","5.8410"
"32260.0","6.0197"
"32280.0","6.0416"
"32300.0","5.9592"
"32320.0","5.8768"
"32340.0","5.9735"
"32360.0","6.0507"
"32380.0","6.0290"
"32400.0","5.8091"
"32420.0","5.7243"
"32440.0","6.0452"
"32460.0","6.0367"
"32480.0","6.0732"
"32500.0","5.9641"
"32520.0","5.8147"
"32540.0","6.0534"
"32560.0","5.9596"
"32580.0","5.9466"
"32600.0","5.9048"
"32620.0","5.6726"
"32640.0","6.0344"
"32660.0","6.0540"
"32680.0","5.9070"
"32700.0","5.9984"
"32720.0","5.8126"
"32740.0","5.9838"
"32760.0","6.1893"
"32780.0","6.0455"
"32800.0","5.9699"
"32820.0","5.7557"
"32840.0","5.9400"
"32860.0","5.9400"
"32880.0","6.1225"
"32900.0","6.0051"
"32920.0","5.7261"
"32940.0","5.9485"
"32960.0","5.9434"
"32980.0","5.9263"
"33000.0","6.0293"
"33020.0","5.7836"
"33040.0","5.9012"
"33060.0","5.9290"
"33080.0","6.0622"
"33100.0","6.0302"
"33120.0","5.7970"
"33140.0","5.7816"
"33160.0","6.0223"
"33180.0","6.2985"
"33200.0","5.9257"
"33220.0","5.8139"
"33240.0","6.0233"
"33260.0","5.9638"
"33280.0","6.1933"
"33300.0","6.0065"
"33320.0","5.9232"
"33340.0","5.9727"
"33360.0","6.0576"
"33380.0","6.1438"
"33400.0","5.8938"
"33420.0","5.7564"
"33440.0","6.0258"
"33460.0","6.1287"
"33480.0","6.1881"
"33500.0","5.8635"
"33520.0","5.7887"
"33540.0","5.9343"
"33560.0","6.0459"
"33580.0","6.2187"
"33600.0","6.0262"
"33620.0","6.0035"
"33640.0","5.9932"
"33660.0","6.0247"
"33680.0","6.0238"
"33700.0","5.8739"
"33720.0","5.7765"
"33740.0","6.1228"
"33760.0","6.1206"
"33780.0","6.0765"
"33800.0","6.0771"
"33820.0","5.7365"
"33840.0","6.0448"
"33860.0","6.0250"
"33880.0","5.9866"
"33900.0","6.0474"
"33920.0","5.8674"
"33940.0","6.1115"
"33960.0","6.1625"
"33980.0","6.1489"
"34000.0","5.9560"
"34020.0","5.8157"
"34040.0","5.9676"
"34060.0","6.1166"
"34080.0","6.0724"
"34100.0","5.9504"
"34120.0","5.8551"
"34140.0","5.8599"
"34160.0","5.9734"
"34180.0","6.1879"
"34200.0","5.9117"
"34220.0","5.8332"
"34240.0","5.8977"
"34260.0","5.9652"
"34280.0","6.0118"
"34300.0","6.0457"
"34320.0","5.9698"
"34340.0","6.0424"
"34360.0","5.9723"
"34380.0","6.0506"
"34400.0","5.9935"
"34420.0","5.9532"
"34440.0","6.0221"
"34460.0","6.0926"
"34480.0","6.2188"
"34500.0","5.9978"
"34520.0","5.8759"
"34540.0","6.1322"
"34560.0","5.9871"
"34580.0","6.0674"
"34600.0","5.9740"
"34620.0","5.9738"
"34640.0","5.9990"
"34660.0","5.8212"
"34680.0","6.0343"
"34700.0","6.0928"
"34720.0","5.8184"
"34740.0","6.0811"
"34760.0","6.0327"
"34780.0","6.1410"
"34800.0","6.0429"
"34820.0","5.8029"
"34840.0","6.0090"
"34860.0","6.0517"
"34880.0","6.1303"
"34900.0","5.8725"
"34920.0","5.7692"
"34940.0","5.8930"
"34960.0","5.9190"
"34980.0","5.9899"
"35000.0","5.8579"
"35020.0","5.8591"
"35040.0","5.9693"
"35060.0","6.0803"
"35080.0","6.2186"
"35100.0","5.9677"
"35120.0","5.8688"
"35140.0","5.8946"
"35160.0","5.8526"
"35180.0","5.9523"
"35200.0","5.8876"
"35220.0","5.6911"
"35240.0","5.9709"
"35260.0","6.0257"
"35280.0","6.0318"
"35300.0","5.9820"
"35320.0","5.9479"
"35340.0","5.9205"
"35360.0","6.0161"
"35380.0","6.2050"
"35400.0","6.0637"
"35420.0","5.7815"
"35440.0","5.8866"
"35460.0","5.8709"
"35480.0","5.8675"
"35500.0","5.9331"
"35520.0","5.7987"
"35540.0","6.0682"
"35560.0","6.0635"
"35580.0","6.0829"
"35600.0","6.0315"
"35620.0","5.7890"
"35640.0","6.0794"
"35660.0","5.9469"
"35680.0","6.0018"
"35700.0","6.1640"
"35720.0","5.9069"
"35740.0","6.0184"
"35760.0","6.0996"
"35780.0","6.2639"
"35800.0","6.1493"
"35820.0","5.8752"
"35840.0","5.8786"
"35860.0","6.0233"
"35880.0","6.2505"
"35900.0","6.0262"
"35920.0","5.9512"
"35940.0","5.9355"
"35960.0","6.0134"
"35980.0","6.1418"
"36000.0","5.8915"
"36020.0","5.8684"
"36040.0","6.0025"
"36060.0","5.9663"
"36080.0","6.1755"
"36100.0","5.9851"
"36120.0","5.7856"
"36140.0","5.9167"
"36160.0","6.0769"
"36180.0","6.0957"
"36200.0","6.0550"
"36220.0","5.6942"
"36240.0","5.9756"
"36260.0","6.0047"
"36280.0","6.0705"
"36300.0","6.1202"
"36320.0","5.6860"
"36340.0","6.0064"
"36360.0","6.1027"
"36380.0","5.9899"
"36400.0","5.8159"
"36420.0","5.7928"
"36440.0","5.9374"
"36460.0","5.9563"
"36480.0","6.0883"
"36500.0","6.0057"
"36520.0","5.8533"
"36540.0","5.9762"
"36560.0","5.9645"
"36580.0","6.0592"
"36600.0","6.0879"
"36620.0","5.8757"
"36640.0","6.1772"
"36660.0","6.1097"
"36680.0","6.1521"
"36700.0","6.0482"
"36720.0","6.0526"
"36740.0","6.0657"
"36760.0","6.1282"
"36780.0","6.2137"
"36800.0","5.9418"
"36820.0","5.8405"
"36840.0","5.9052"
"36860.0","5.8966"
"36880.0","6.0382"
"36900.0","5.9116"
"36920.0","5.8340"
"36940.0","5.9533"
"36960.0","5.9576"
"36980.0","6.1830"
"37000.0","5.9762"
"37020.0","6.0267"
"37040.0","6.0328"
"37060.0","5.9948"
"37080.0","6.1430"
"37100.0","6.0269"
"37120.0","5.8241"
"37140.0","6.0989"
"37160.0","5.9194"
"37180.0","6.0409"
"37200.0","5.9976"
"37220.0","5.6892"
"37240.0","6.0355"
"37260.0","5.9089"
"37280.0","6.0350"
"37300.0","6.1563"
"37320.0","5.9026"
"37340.0","5.9854"
"37360.0","6.1069"
"37380.0","6.0564"
"37400.0","5.9364"
"37420.0","5.8099"
"37440.0","5.8748"
"37460.0","6.0408"
"37480.0","6.2195"
"37500.0","6.1030"
"37520.0","5.8296"
"37540.0","5.8712"
"37560.0","6.0715"
"37580.0","6.1355"
"37600.0","5.9411"
"37620.0","5.7033"
"37640.0","6.0537"
"37660.0","6.0275"
"37680.0","6.2847"
"37700.0","5.8177"
"37720.0","6.0105"
"37740.0","5.9501"
"37760.0","5.9951"
"37780.0","6.0957"
"37800.0","6.0183"
"37820.0","5.7924"
"37840.0","5.9659"
"37860.0","6.0669"
"37880.0","6.1590"
"37900.0","6.0111"
"37920.0","5.9950"
"37940.0","5.9928"
"37960.0","5.9238"
"37980.0","5.9916"
"38000.0","6.0158"
"38020.0","5.9307"
"38040.0","5.9075"
"38060.0","5.9652"
"38080.0","6.0029"
"38100.0","5.9193"
"38120.0","5.7691"
"38140.0","5.8973"
"38160.0","6.0156"
"38180.0","6.0976"
"38200.0","5.9166"
"38220.0","5.9811"
"38240.0","5.8689"
"38260.0","6.0366"
"38280.0","6.0049"
"38300.0","6.0149"
"38320.0","5.7869"
"38340.0","5.9588"
"38360.0","6.0457"
"38380.0","6.2038"
"38400.0","6.1828"
"38420.0","6.0196"
"38440.0","5.8922"
"38460.0","6.2196"
"38480.0","6.3820"
"38500.0","6.1630"
"38520.0","6.1081"
"38540.0","5.7912"
"38560.0","5.9408"
"38580.0","6.3042"
"38600.0","5.9334"
"38620.0","6.0091"
"38640.0","5.9946"
"38660.0","6.1470"
"38680.0","6.2514"
"38700.0","6.0234"
"38720.0","6.0793"
"38740.0","6.0472"
"38760.0","5.9296"
"38780.0","6.1135"
"38800.0","5.8785"
"38820.0","5.8702"
"38840.0","6.0001"
"38860.0","5.9835"
"38880.0","6.1357"
"38900.0","5.9004"
"38920.0","5.8811"
"38940.0","5.9431"
"38960.0","6.0052"
"38980.0","6.1049"
"39000.0","6.0432"
"39020.0","5.8755"
"39040.0","5.9707"
"39060.0","6.1668"
"39080.0","6.1769"
"39100.0","6.1242"
"39120.0","5.8899"
"39140.0","5.9153"
"39160.0","6.0993"
"39180.0","6.1065"
"39200.0","5.9808"
"39220.0","5.9019"
"39240.0","5.8995"
"39260.0","6.1509"
"39280.0","6.1229"
"39300.0","5.9172"
"39320.0","5.8667"
"39340.0","5.9560"
"39360.0","6.0020"
"39380.0","6.2206"
"39400.0","5.9463"
"39420.0","6.1907"
"39440.0","5.9558"
"39460.0","6.0513"
"39480.0","6.3018"
"39500.0","6.0498"
"39520.0","6.0153"
"39540.0","6.0037"
"39560.0","6.1004"
"39580.0","6.2893"
"39600.0","6.0773"
"39620.0","5.9687"
"39640.0","5.9382"
"39660.0","6.0281"
"39680.0","6.2319"
"39700.0","5.9778"
"39720.0","5.9757"
"39740.0","5.9834"
"39760.0","6.1153"
"39780.0","6.1023"
"39800.0","5.9859"
"39820.0","5.9440"
"39840.0","5.8150"
"39860.0","6.1508"
"39880.0","6.1045"
"39900.0","6.0309"
"39920.0","6.0509"
"39940.0","5.9261"
"39960.0","6.0604"
"39980.0","6.2130"
"40000.0","5.9525"
"40020.0","5.7807"
"40040.0","5.8638"
"40060.0","6.1206"
"40080.0","6.1947"
"40100.0","5.9481"
"40120.0","5.9244"
"40140.0","5.9253"
"40160.0","5.9632"
"40180.0","6.2356"
"40200.0","5.9233"
"40220.0","5.8794"
"40240.0","5.9210"
"40260.0","5.9816"
"40280.0","6.2170"
"40300.0","5.8798"
"40320.0","5.9257"
"40340.0","5.9195"
"40360.0","5.9093"
"40380.0","6.1476"
"40400.0","5.9647"
"40420.0","6.0599"
"40440.0","5.7833"
"40460.0","5.9735"
"40480.0","6.1339"
"40500.0","5.8755"
"40520.0","5.9335"
"40540.0","5.8483"
"40560.0","6.1373"
"40580.0","6.2796"
"40600.0","6.0569"
"40620.0","6.0385"
"40640.0","5.9264"
"40660.0","5.9896"
"40680.0","6.1711"
"40700.0","6.0479"
"40720.0","6.0621"
"40740.0","6.0071"
"40760.0","6.0199"
"40780.0","6.2696"
"40800.0","5.8929"
"40820.0","5.8460"
"40840.0","5.9924"
"40860.0","6.0457"
"40880.0","6.1313"
"40900.0","5.9404"
"40920.0","5.8045"
"40940.0","5.8061"
"40960.0","5.9672"
"40980.0","6.0577"
"41000.0","6.1399"
"41020.0","5.9226"
"41040.0","5.9921"
"41060.0","5.9645"
"41080.0","6.1744"
"41100.0","5.8955"
"41120.0","5.9919"
"41140.0","5.7925"
"41160.0","6.0816"
"41180.0","6.2016"
"41200.0","5.9137"
"41220.0","5.8946"
"41240.0","5.8980"
"41260.0","5.9847"
"41280.0","6.2723"
"41300.0","6.0757"
"41320.0","5.9305"
"41340.0","5.9778"
"41360.0","5.9167"
"41380.0","6.3096"
"41400.0","5.9261"
"41420.0","5.8318"
"41440.0","5.8321"
"41460.0","6.1158"
"41480.0","6.2058"
"41500.0","6.1896"
"41520.0","5.9123"
"41540.0","6.1030"
"41560.0","5.9651"
"41580.0","6.2171"
"41600.0","6.0169"
"41620.0","5.9058"
"41640.0","5.8571"
"41660.0","5.9574"
"41680.0","6.1634"
"41700.0","6.0533"
"41720.0","5.9999"
"41740.0","5.9929"
"41760.0","6.0172"
"41780.0","6.2369"
"41800.0","6.0399"
"41820.0","5.7571"
"41840.0","5.8041"
"41860.0","6.1239"
"41880.0","6.0625"
"41900.0","5.9555"
"41920.0","6.0773"
"41940.0","5.9847"
"41960.0","6.0405"
"41980.0","6.1348"
"42000.0","6.1193"
"42020.0","5.9362"
"42040.0","5.9244"
"42060.0","6.0164"
"42080.0","6.1978"
"42100.0","5.9254"
"42120.0","5.9757"
"42140.0","5.8526"
"42160.0","5.9483"
"42180.0","6.2052"
"42200.0","5.9974"
"42220.0","5.8596"
"42240.0","5.8643"
"42260.0","6.1197"
"42280.0","6.1023"
"42300.0","6.0470"
"42320.0","5.8313"
"42340.0","5.9257"
"42360.0","6.0141"
"42380.0","6.2415"
"42400.0","5.9022"
"42420.0","5.9310"
"42440.0","5.9865"
"42460.0","6.1283"
"42480.0","6.2486"
"42500.0","6.1033"
"42520.0","5.9636"
"42540.0","5.7638"
"42560.0","6.1504"
"42580.0","6.0292"
"42600.0","6.1033"
"42620.0","5.9078"
"42640.0","5.9301"
"42660.0","6.1303"
"42680.0","6.2105"
"42700.0","6.0562"
"42720.0","5.9677"
"42740.0","5.9376"
"42760.0","6.0201"
"42780.0","6.0820"
"42800.0","6.0860"
"42820.0","5.9580"
"42840.0","5.8187"
"42860.0","5.9175"
"42880.0","6.0864"
"42900.0","5.9948"
"42920.0","5.9600"
"42940.0","5.7606"
"42960.0","6.0233"
"42980.0","6.0290"
"43000.0","5.7968"
"43020.0","5.8764"
"43040.0","5.7946"
"43060.0","5.9551"
"43080.0","6.1992"
"43100.0","5.9999"
"43120.0","6.0173"
"43140.0","6.0898"
"43160.0","6.1512"
"43180.0","6.2356"
"43200.0","6.2137"
"43220.0","6.1070"
"43240.0","5.9832"
"43260.0","6.1274"
"43280.0","6.2152"
"43300.0","6.0825"
"43320.0","6.0786"
"43340.0","5.8943"
"43360.0","6.0872"
"43380.0","6.2382"
"43400.0","5.9338"
"43420.0","5.9019"
"43440.0","5.7533"
"43460.0","5.9157"
"43480.0","6.1120"
"43500.0","6.1375"
"43520.0","6.1667"
"43540.0","5.8421"
"43560.0","5.9697"
"43580.0","6.0032"
"43600.0","5.9199"
"43620.0","5.9459"
"43640.0","5.7639"
"43660.0","6.0024"
"43680.0","6.0165"
"43700.0","5.8535"
"43720.0","5.9975"
"43740.0","5.8767"
"43760.0","5.9105"
"43780.0","6.1664"
"43800.0","5.9063"
"43820.0","5.9931"
"43840.0","5.8842"
"43860.0","5.9291"
"43880.0","6.0099"
"43900.0","5.8588"
"43920.0","5.8919"
"43940.0","5.7900"
"43960.0","5.9550"
"43980.0","6.1784"
"44000.0","5.9550"
"44020.0","6.0315"
"44040.0","5.6733"
"44060.0","6.0916"
"44080.0","6.2284"
"44100.0","5.9466"
"44120.0","6.0719"
"44140.0","6.0231"
"44160.0","5.9381"
"44180.0","6.1905"
"44200.0","6.0181"
"44220.0","5.8603"
"44240.0","5.9106"
"44260.0","5.9418"
"44280.0","6.1287"
"44300.0","5.9632"
"44320.0","5.8930"
"44340.0","5.7879"
"44360.0","6.0164"
"44380.0","6.2054"
"44400.0","6.1557"
"44420.0","5.9222"
"44440.0","5.7321"
"44460.0","5.7873"
"44480.0","6.1390"
"44500.0","5.9995"
"44520.0","5.9984"
"44540.0","5.7912"
"44560.0","6.0269"
"44580.0","6.0767"
"44600.0","5.9725"
"44620.0","5.9746"
"44640.0","5.7845"
"44660.0","6.1392"
"44680.0","6.1953"
"44700.0","6.0769"
"44720.0","6.0439"
"44740.0","5.9463"
"44760.0","6.0678"
"44780.0","6.0129"
"44800.0","5.9647"
"44820.0","5.9378"
"44840.0","5.8200"
"44860.0","5.9089"
"44880.0","5.9990"
"44900.0","6.0575"
"44920.0","6.1174"
"44940.0","5.8651"
"44960.0","5.9879"
"44980.0","6.0153"
"45000.0","6.0265"
"45020.0","5.9891"
"45040.0","5.7972"
"45060.0","6.1280"
"45080.0","6.1545"
"45100.0","6.1601"
"45120.0","6.0061"
"45140.0","5.8630"
"45160.0","5.9098"
"45180.0","6.1250"
"45200.0","6.0045"
"45220.0","6.0802"
"45240.0","5.6819"
"45260.0","6.1604"
"45280.0","6.1330"
"45300.0","6.0781"
"45320.0","6.1280"
"45340.0","5.8308"
"45360.0","5.9197"
"45380.0","5.9141"
"45400.0","5.9962"
"45420.0","5.8860"
"45440.0","5.7623"
"45460.0","6.0210"
"45480.0","6.0368"
"45500.0","5.8925"
"45520.0","5.9377"
"45540.0","5.7134"
"45560.0","5.9451"
"45580.0","5.9934"
"45600.0","5.9946"
"45620.0","5.9636"
"45640.0","5.7584"
"45660.0","6.0263"
"45680.0","6.0674"
"45700.0","6.0347"
"45720.0","6.0600"
"45740.0","5.8879"
"45760.0","5.9129"
"45780.0","5.9939"
"45800.0","6.1442"
"45820.0","6.0423"
"45840.0","5.7860"
"45860.0","5.9191"
"45880.0","5.8864"
"45900.0","6.2556"
"45920.0","5.9866"
"45940.0","5.9491"
"45960.0","5.9092"
"45980.0","5.9839"
"46000.0","5.9246"
"46020.0","5.9280"
"46040.0","5.6671"
"46060.0","5.8798"
"46080.0","5.9624"
"46100.0","6.0942"
"46120.0","5.9974"
"46140.0","5.7855"
"46160.0","6.0421"
"46180.0","6.1566"
"46200.0","6.2081"
"46220.0","5.9391"
"46240.0","5.6461"
"46260.0","5.9333"
"46280.0","5.9507"
"46300.0","6.1584"
"46320.0","6.0206"
"46340.0","5.8207"
"46360.0","5.9984"
"46380.0","5.9463"
"46400.0","6.0197"
"46420.0","5.9372"
"46440.0","5.6723"
"46460.0","5.8200"
"46480.0","5.9066"
"46500.0","6.0137"
"46520.0","5.9919"
"46540.0","5.8256"
"46560.0","5.9854"
"46580.0","6.1030"
