Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow,LD20 Flow
"1812.0","0.2223","-0.1801","0.0871","0.0000"
"1813.0","0.5497","-0.0781","0.3184","0.0000"
"1814.0","0.8185","0.0360","0.5684","0.0000"
"1815.0","0.8144","0.1511","0.6914","0.0000"
"1816.0","0.7440","0.2586","0.7177","0.0000"
"1817.0","0.2981","0.3207","0.5079","0.0000"
"1818.0","-0.0980","0.3265","0.2050","0.0000"
"1819.0","-0.2746","0.2999","-0.0348","0.0000"
"1820.0","-0.3649","0.2715","-0.1998","0.0000"
"1821.0","-0.3649","0.2345","-0.2824","0.0000"
"1822.0","-0.2954","0.1827","-0.2889","0.0000"
"1823.0","-0.2999","0.0977","-0.2944","0.0000"
"1824.0","-0.3563","-0.0197","-0.3253","0.0000"
"1825.0","-0.1534","-0.1165","-0.2394","0.0000"
"1826.0","0.0168","-0.1892","-0.1113","0.0000"
"1827.0","-0.0469","-0.2237","-0.0791","0.0000"
"1828.0","-0.0295","-0.2169","-0.0543","0.0000"
"1829.0","0.0965","-0.1798","0.0211","0.0000"
"1830.0","0.5225","-0.0911","0.2718","0.0000"
"1831.0","0.7522","0.0206","0.5120","0.0000"
"1832.0","0.8690","0.1371","0.6905","0.0000"
"1833.0","0.6756","0.2346","0.6830","0.0000"
"1834.0","0.4761","0.3179","0.5796","0.0000"
"1835.0","0.0341","0.3366","0.3069","0.0000"
"1836.0","-0.2366","0.3113","0.0351","0.0000"
"1837.0","-0.2760","0.2884","-0.1204","0.0000"
"1838.0","-0.2705","0.2643","-0.1955","0.0000"
"1839.0","-0.2124","0.2334","-0.2039","0.0000"
"1840.0","-0.3012","0.1510","-0.2526","0.0000"
"1841.0","-0.1711","0.0587","-0.2118","0.0000"
"1842.0","-0.0527","-0.0335","-0.1323","0.0000"
"1843.0","-0.1018","-0.1112","-0.1170","0.0000"
"1844.0","-0.0783","-0.1666","-0.0977","0.0000"
"1845.0","-0.1575","-0.1858","-0.1276","0.0000"
"1846.0","0.2710","-0.1351","0.0717","0.0000"
"1847.0","0.7086","-0.0366","0.3901","0.0000"
"1848.0","0.8424","0.0747","0.6163","0.0000"
"1849.0","0.7456","0.1705","0.6809","0.0000"
"1850.0","0.6012","0.2607","0.6411","0.0000"
"1851.0","0.1814","0.2960","0.4112","0.0000"
"1852.0","-0.2530","0.2760","0.0791","0.0000"
"1853.0","-0.4127","0.2449","-0.1668","0.0000"
"1854.0","-0.4300","0.2097","-0.2984","0.0000"
"1855.0","-0.4541","0.1800","-0.3762","0.0000"
"1856.0","-0.3031","0.1226","-0.3397","0.0000"
"1857.0","-0.3754","0.0142","-0.3575","0.0000"
"1858.0","-0.2432","-0.0943","-0.3004","0.0000"
"1859.0","-0.2030","-0.1892","-0.2517","0.0000"
"1860.0","-0.2562","-0.2749","-0.2540","0.0000"
"1861.0","-0.2592","-0.3190","-0.2566","0.0000"
"1862.0","0.0878","-0.2849","-0.0844","0.0000"
"1863.0","0.5316","-0.1905","0.2236","0.0000"
"1864.0","0.7098","-0.0765","0.4667","0.0000"
"1865.0","0.8372","0.0526","0.6519","0.0000"
"1866.0","0.4593","0.1289","0.5556","0.0000"
"1867.0","0.4593","0.2123","0.5075","0.0000"
"1868.0","0.1493","0.2516","0.3284","0.0000"
"1869.0","-0.2590","0.2460","0.0347","0.0000"
"1870.0","-0.6213","0.2095","-0.2933","0.0000"
"1871.0","-0.5502","0.1804","-0.4217","0.0000"
"1872.0","-0.3905","0.1326","-0.4061","0.0000"
"1873.0","-0.3463","0.0448","-0.3762","0.0000"
"1874.0","-0.4775","-0.0740","-0.4269","0.0000"
"1875.0","-0.3929","-0.1970","-0.4099","0.0000"
"1876.0","-0.2768","-0.2706","-0.3433","0.0000"
"1877.0","-0.2202","-0.3385","-0.2817","0.0000"
"1878.0","-0.2906","-0.3825","-0.2862","0.0000"
"1879.0","-0.1629","-0.3729","-0.2245","0.0000"
"1880.0","0.2988","-0.2809","0.0372","0.0000"
"1881.0","0.5359","-0.1723","0.2865","0.0000"
"1882.0","0.5284","-0.0804","0.4075","0.0000"
"1883.0","0.5349","0.0077","0.4712","0.0000"
"1884.0","0.2785","0.0833","0.3748","0.0000"
"1885.0","-0.2543","0.0972","0.0603","0.0000"
"1886.0","-0.5609","0.0688","-0.2503","0.0000"
"1887.0","-0.5603","0.0348","-0.4053","0.0000"
"1888.0","-0.4863","0.0152","-0.4458","0.0000"
"1889.0","-0.4734","-0.0159","-0.4596","0.0000"
"1890.0","-0.4118","-0.0869","-0.4357","0.0000"
"1891.0","-0.4191","-0.1824","-0.4274","0.0000"
"1892.0","-0.3306","-0.2683","-0.3790","0.0000"
"1893.0","-0.3340","-0.3552","-0.3565","0.0000"
"1894.0","-0.2265","-0.4057","-0.2915","0.0000"
"1895.0","-0.0990","-0.3902","-0.1953","0.0000"
"1896.0","0.2643","-0.3077","0.0345","0.0000"
"1897.0","0.4361","-0.2080","0.2353","0.0000"
"1898.0","0.6319","-0.0962","0.4336","0.0000"
"1899.0","0.6341","0.0145","0.5338","0.0000"
"1900.0","0.2526","0.0810","0.3932","0.0000"
"1901.0","-0.0763","0.1153","0.1585","0.0000"
"1902.0","-0.3541","0.1129","-0.0978","0.0000"
"1903.0","-0.5320","0.0931","-0.3149","0.0000"
"1904.0","-0.4607","0.0697","-0.3878","0.0000"
"1905.0","-0.3903","0.0406","-0.3891","0.0000"
"1906.0","-0.4587","-0.0317","-0.4239","0.0000"
"1907.0","-0.3845","-0.1138","-0.4042","0.0000"
"1908.0","-0.2665","-0.2036","-0.3353","0.0000"
"1909.0","-0.1972","-0.2868","-0.2663","0.0000"
"1910.0","-0.2219","-0.3342","-0.2441","0.0000"
"1911.0","-0.2031","-0.3469","-0.2236","0.0000"
"1912.0","0.1064","-0.3009","-0.0586","0.0000"
"1913.0","0.1064","-0.2370","0.0239","0.0000"
"1914.0","0.5485","-0.1361","0.2862","0.0000"
"1915.0","0.6370","-0.0334","0.4616","0.0000"
"1916.0","0.6781","0.0803","0.5698","0.0000"
"1917.0","0.5422","0.1730","0.5560","0.0000"
"1918.0","0.1808","0.2177","0.3684","0.0000"
"1919.0","-0.2629","0.2111","0.0527","0.0000"
"1920.0","-0.4344","0.1899","-0.1908","0.0000"
"1921.0","-0.3567","0.1745","-0.2738","0.0000"
"1922.0","-0.2975","0.1341","-0.2856","0.0000"
"1923.0","-0.3402","0.0895","-0.3129","0.0000"
"1924.0","-0.2566","0.0090","-0.2848","0.0000"
"1925.0","-0.1249","-0.0672","-0.2048","0.0000"
"1926.0","-0.1259","-0.1476","-0.1653","0.0000"
"1927.0","-0.0759","-0.2094","-0.1206","0.0000"
"1928.0","-0.1515","-0.2426","-0.1361","0.0000"
"1929.0","0.1282","-0.2035","-0.0039","0.0000"
"1930.0","0.5368","-0.1064","0.2665","0.0000"
"1931.0","0.8245","0.0117","0.5455","0.0000"
"1932.0","0.8143","0.1229","0.6799","0.0000"
"1933.0","0.6648","0.2234","0.6724","0.0000"
"1934.0","0.4095","0.2900","0.5409","0.0000"
"1935.0","-0.0156","0.3009","0.2627","0.0000"
"1936.0","-0.3042","0.2831","-0.0208","0.0000"
"1937.0","-0.3393","0.2568","-0.1801","0.0000"
"1938.0","-0.2584","0.2461","-0.2192","0.0000"
"1939.0","-0.1832","0.2149","-0.2012","0.0000"
"1940.0","-0.2920","0.1320","-0.2466","0.0000"
"1941.0","-0.2772","0.0219","-0.2619","0.0000"
"1942.0","-0.1656","-0.0761","-0.2138","0.0000"
"1943.0","-0.0829","-0.1509","-0.1483","0.0000"
"1944.0","-0.1462","-0.2065","-0.1473","0.0000"
"1945.0","0.0222","-0.2027","-0.0625","0.0000"
"1946.0","0.4393","-0.1283","0.1884","0.0000"
"1947.0","0.6972","-0.0247","0.4428","0.0000"
"1948.0","0.7915","0.0803","0.6172","0.0000"
"1949.0","0.8396","0.1826","0.7284","0.0000"
"1950.0","0.5248","0.2643","0.6266","0.0000"
"1951.0","0.1600","0.3080","0.3933","0.0000"
"1952.0","-0.1862","0.3059","0.1035","0.0000"
"1953.0","-0.3461","0.2796","-0.1213","0.0000"
"1954.0","-0.2323","0.2710","-0.1768","0.0000"
"1955.0","-0.1764","0.2511","-0.1766","0.0000"
"1956.0","-0.1942","0.1878","-0.1854","0.0000"
"1957.0","-0.1732","0.1007","-0.1793","0.0000"
"1958.0","-0.1732","0.0043","-0.1763","0.0000"
"1959.0","-0.0688","-0.0866","-0.1225","0.0000"
"1960.0","-0.0381","-0.1429","-0.0803","0.0000"
"1961.0","-0.0854","-0.1674","-0.0829","0.0000"
"1962.0","0.0199","-0.1468","-0.0315","0.0000"
"1963.0","0.3337","-0.0788","0.1511","0.0000"
"1964.0","0.6693","0.0114","0.4102","0.0000"
"1965.0","0.7842","0.1074","0.5972","0.0000"
"1966.0","0.8052","0.2074","0.7012","0.0000"
"1967.0","0.5715","0.2818","0.6364","0.0000"
"1968.0","0.1570","0.3149","0.3967","0.0000"
"1969.0","-0.2033","0.3014","0.0967","0.0000"
"1970.0","-0.3362","0.2716","-0.1197","0.0000"
"1971.0","-0.3485","0.2453","-0.2341","0.0000"
"1972.0","-0.2499","0.2183","-0.2420","0.0000"
"1973.0","-0.2882","0.1561","-0.2651","0.0000"
"1974.0","-0.2392","0.0653","-0.2522","0.0000"
"1975.0","-0.1816","-0.0313","-0.2169","0.0000"
"1976.0","-0.0959","-0.1214","-0.1564","0.0000"
"1977.0","-0.0253","-0.1811","-0.0909","0.0000"
"1978.0","-0.0135","-0.1982","-0.0522","0.0000"
"1979.0","0.2490","-0.1529","0.0984","0.0000"
"1980.0","0.4627","-0.0731","0.2805","0.0000"
"1981.0","0.6676","0.0286","0.4741","0.0000"
"1982.0","0.6533","0.1189","0.5637","0.0000"
"1983.0","0.5692","0.2046","0.5664","0.0000"
"1984.0","0.2294","0.2515","0.3979","0.0000"
"1985.0","-0.2115","0.2485","0.0932","0.0000"
"1986.0","-0.5316","0.2049","-0.2192","0.0000"
"1987.0","-0.5173","0.1557","-0.3682","0.0000"
"1988.0","-0.4235","0.1147","-0.3959","0.0000"
"1989.0","-0.4124","0.0486","-0.4042","0.0000"
"1990.0","-0.4412","-0.0418","-0.4227","0.0000"
"1991.0","-0.4085","-0.1494","-0.4156","0.0000"
"1992.0","-0.3421","-0.2490","-0.3789","0.0000"
"1993.0","-0.1683","-0.3227","-0.2736","0.0000"
"1994.0","-0.2419","-0.3698","-0.2577","0.0000"
"1995.0","-0.0153","-0.3502","-0.1365","0.0000"
"1996.0","0.2607","-0.2710","0.0621","0.0000"
"1997.0","0.5077","-0.1685","0.2849","0.0000"
"1998.0","0.7026","-0.0559","0.4938","0.0000"
"1999.0","0.6105","0.0464","0.5522","0.0000"
"2000.0","0.3177","0.1223","0.4349","0.0000"
"2001.0","-0.1248","0.1507","0.1551","0.0000"
"2002.0","-0.4438","0.1405","-0.1443","0.0000"
"2003.0","-0.4854","0.1088","-0.3149","0.0000"
"2004.0","-0.4854","0.0845","-0.4001","0.0000"
"2005.0","-0.3168","0.0543","-0.3585","0.0000"
"2006.0","-0.3105","-0.0028","-0.3345","0.0000"
"2007.0","-0.3529","-0.0889","-0.3437","0.0000"
"2008.0","-0.2831","-0.1874","-0.3134","0.0000"
"2009.0","-0.1106","-0.2595","-0.2120","0.0000"
"2010.0","-0.1325","-0.3046","-0.1723","0.0000"
"2011.0","-0.2320","-0.3153","-0.2021","0.0000"
"2012.0","-0.1374","-0.2847","-0.1697","0.0000"
"2013.0","0.1155","-0.2246","-0.0271","0.0000"
"2014.0","0.5990","-0.1161","0.2860","0.0000"
"2015.0","0.6938","-0.0151","0.4899","0.0000"
"2016.0","0.6547","0.0814","0.5723","0.0000"
"2017.0","0.5101","0.1677","0.5412","0.0000"
"2018.0","0.1392","0.2100","0.3402","0.0000"
"2019.0","-0.2795","0.1931","0.0303","0.0000"
"2020.0","-0.4304","0.1633","-0.2000","0.0000"
"2021.0","-0.3903","0.1475","-0.2952","0.0000"
"2022.0","-0.3116","0.1300","-0.3034","0.0000"
"2023.0","-0.3638","0.0821","-0.3336","0.0000"
"2024.0","-0.3449","-0.0123","-0.3392","0.0000"
"2025.0","-0.2048","-0.1021","-0.2720","0.0000"
"2026.0","-0.1038","-0.1780","-0.1879","0.0000"
"2027.0","-0.1712","-0.2461","-0.1795","0.0000"
"2028.0","-0.1304","-0.2731","-0.1550","0.0000"
"2029.0","0.1916","-0.2259","0.0183","0.0000"
"2030.0","0.5970","-0.1232","0.3077","0.0000"
"2031.0","0.6705","-0.0171","0.4891","0.0000"
"2032.0","0.8113","0.0952","0.6502","0.0000"
"2033.0","0.6584","0.1974","0.6543","0.0000"
"2034.0","0.2750","0.2594","0.4646","0.0000"
"2035.0","-0.1671","0.2631","0.1488","0.0000"
"2036.0","-0.3874","0.2348","-0.1193","0.0000"
"2037.0","-0.3286","0.2190","-0.2240","0.0000"
"2038.0","-0.2482","0.2072","-0.2361","0.0000"
"2039.0","-0.2563","0.1624","-0.2462","0.0000"
"2040.0","-0.3216","0.0706","-0.2839","0.0000"
"2041.0","-0.2722","-0.0237","-0.2781","0.0000"
"2042.0","-0.1674","-0.1216","-0.2227","0.0000"
"2043.0","-0.1369","-0.2011","-0.1798","0.0000"
"2044.0","-0.1502","-0.2436","-0.1650","0.0000"
"2045.0","0.0699","-0.2199","-0.0476","0.0000"
"2046.0","0.4533","-0.1358","0.2029","0.0000"
"2047.0","0.5651","-0.0465","0.3840","0.0000"
"2048.0","0.7519","0.0535","0.5679","0.0000"
"2049.0","0.6617","0.1453","0.6148","0.0000"
"2050.0","0.6617","0.2437","0.6382","0.0000"
"2051.0","0.3083","0.3017","0.4733","0.0000"
"2052.0","-0.0745","0.3110","0.1994","0.0000"
"2053.0","-0.3253","0.2922","-0.0630","0.0000"
"2054.0","-0.4270","0.2645","-0.2450","0.0000"
"2055.0","-0.3886","0.2187","-0.3168","0.0000"
"2056.0","-0.3563","0.1377","-0.3365","0.0000"
"2057.0","-0.3545","0.0457","-0.3455","0.0000"
"2058.0","-0.3224","-0.0617","-0.3339","0.0000"
"2059.0","-0.1605","-0.1439","-0.2472","0.0000"
"2060.0","-0.1375","-0.2238","-0.1924","0.0000"
"2061.0","-0.2078","-0.2754","-0.2001","0.0000"
"2062.0","-0.0803","-0.2760","-0.1402","0.0000"
"2063.0","0.2769","-0.2158","0.0684","0.0000"
"2064.0","0.5644","-0.1166","0.3164","0.0000"
"2065.0","0.8174","0.0039","0.5669","0.0000"
"2066.0","0.6312","0.1027","0.5991","0.0000"
"2067.0","0.4249","0.1806","0.5120","0.0000"
"2068.0","0.1047","0.2233","0.3083","0.0000"
"2069.0","-0.3242","0.2070","-0.0079","0.0000"
"2070.0","-0.4079","0.1799","-0.2079","0.0000"
"2071.0","-0.3380","0.1669","-0.2730","0.0000"
"2072.0","-0.2757","0.1474","-0.2743","0.0000"
"2073.0","-0.2996","0.0897","-0.2870","0.0000"
"2074.0","-0.2755","0.0057","-0.2812","0.0000"
"2075.0","-0.1976","-0.0958","-0.2394","0.0000"
"2076.0","-0.1259","-0.1715","-0.1827","0.0000"
"2077.0","-0.1845","-0.2324","-0.1836","0.0000"
"2078.0","-0.2293","-0.2658","-0.2064","0.0000"
"2079.0","0.2050","-0.2129","-0.0007","0.0000"
"2080.0","0.6123","-0.1109","0.3058","0.0000"
"2081.0","0.7203","-0.0051","0.5130","0.0000"
"2082.0","0.7511","0.0976","0.6321","0.0000"
"2083.0","0.5809","0.1857","0.6065","0.0000"
"2084.0","0.1544","0.2287","0.3804","0.0000"
"2085.0","-0.3119","0.2172","0.0343","0.0000"
"2086.0","-0.4667","0.1832","-0.2162","0.0000"
"2087.0","-0.3444","0.1672","-0.2803","0.0000"
"2088.0","-0.2922","0.1609","-0.2863","0.0000"
"2089.0","-0.3157","0.1088","-0.3010","0.0000"
"2090.0","-0.3282","0.0147","-0.3146","0.0000"
"2091.0","-0.2715","-0.0844","-0.2931","0.0000"
"2092.0","-0.2037","-0.1799","-0.2484","0.0000"
"2093.0","-0.0517","-0.2432","-0.1500","0.0000"
"2094.0","-0.0902","-0.2676","-0.1201","0.0000"
"2095.0","0.1059","-0.2258","-0.0071","0.0000"
"2096.0","0.1059","-0.1686","0.0494","0.0000"
"2097.0","0.4067","-0.0935","0.2280","0.0000"
"2098.0","0.6546","0.0012","0.4413","0.0000"
"2099.0","0.8430","0.1171","0.6421","0.0000"
"2100.0","0.6691","0.2168","0.6556","0.0000"
"2101.0","0.3801","0.2820","0.5179","0.0000"
"2102.0","-0.0519","0.2971","0.2330","0.0000"
"2103.0","-0.4390","0.2584","-0.1030","0.0000"
"2104.0","-0.4810","0.2193","-0.2920","0.0000"
"2105.0","-0.3889","0.1699","-0.3404","0.0000"
"2106.0","-0.2391","0.1354","-0.2898","0.0000"
"2107.0","-0.2412","0.0706","-0.2655","0.0000"
"2108.0","-0.2798","-0.0229","-0.2726","0.0000"
"2109.0","-0.1755","-0.1247","-0.2240","0.0000"
"2110.0","-0.1574","-0.2074","-0.1907","0.0000"
"2111.0","-0.1992","-0.2653","-0.1950","0.0000"
"2112.0","0.0455","-0.2556","-0.0747","0.0000"
"2113.0","0.4263","-0.1690","0.1758","0.0000"
"2114.0","0.6773","-0.0532","0.4266","0.0000"
"2115.0","0.8438","0.0701","0.6352","0.0000"
"2116.0","0.7749","0.1715","0.7051","0.0000"
"2117.0","0.4853","0.2441","0.5952","0.0000"
"2118.0","0.0518","0.2773","0.3235","0.0000"
"2119.0","-0.3603","0.2588","-0.0184","0.0000"
"2120.0","-0.3877","0.2358","-0.2031","0.0000"
"2121.0","-0.2804","0.2277","-0.2417","0.0000"
"2122.0","-0.2584","0.1973","-0.2501","0.0000"
"2123.0","-0.3185","0.1228","-0.2843","0.0000"
"2124.0","-0.2722","0.0278","-0.2783","0.0000"
"2125.0","-0.3192","-0.0885","-0.2987","0.0000"
"2126.0","-0.2150","-0.1875","-0.2569","0.0000"
"2127.0","-0.2343","-0.2594","-0.2456","0.0000"
"2128.0","-0.3128","-0.2959","-0.2792","0.0000"
"2129.0","0.1404","-0.2458","-0.0694","0.0000"
"2130.0","0.5376","-0.1533","0.2341","0.0000"
"2131.0","0.7158","-0.0537","0.4750","0.0000"
"2132.0","0.7034","0.0425","0.5892","0.0000"
"2133.0","0.4324","0.1176","0.5108","0.0000"
"2134.0","0.0933","0.1542","0.3021","0.0000"
"2135.0","-0.3535","0.1507","-0.0257","0.0000"
"2136.0","-0.4661","0.1256","-0.2459","0.0000"
"2137.0","-0.3954","0.1095","-0.3207","0.0000"
"2138.0","-0.3667","0.1041","-0.3437","0.0000"
"2139.0","-0.3957","0.0505","-0.3697","0.0000"
"2140.0","-0.4475","-0.0480","-0.4086","0.0000"
"2141.0","-0.2087","-0.1405","-0.3086","0.0000"
"2142.0","-0.2087","-0.2317","-0.2587","0.0000"
"2143.0","-0.1828","-0.2932","-0.2207","0.0000"
"2144.0","-0.1616","-0.3187","-0.1912","0.0000"
"2145.0","-0.1716","-0.3005","-0.1814","0.0000"
"2146.0","-0.0836","-0.2622","-0.1325","0.0000"
"2147.0","0.3275","-0.1899","0.0975","0.0000"
"2148.0","0.6089","-0.0924","0.3532","0.0000"
"2149.0","0.6990","0.0171","0.5261","0.0000"
"2150.0","0.6713","0.1290","0.5987","0.0000"
"2151.0","0.3038","0.1802","0.4513","0.0000"
"2152.0","-0.1413","0.1870","0.1550","0.0000"
"2153.0","-0.4238","0.1629","-0.1344","0.0000"
"2154.0","-0.4190","0.1371","-0.2767","0.0000"
"2155.0","-0.3994","0.1144","-0.3381","0.0000"
"2156.0","-0.3241","0.0903","-0.3311","0.0000"
"2157.0","-0.3892","0.0186","-0.3601","0.0000"
"2158.0","-0.2955","-0.0718","-0.3278","0.0000"
"2159.0","-0.2252","-0.1642","-0.2765","0.0000"
"2160.0","-0.2122","-0.2526","-0.2443","0.0000"
"2161.0","-0.2535","-0.3083","-0.2489","0.0000"
"2162.0","-0.0152","-0.2957","-0.1320","0.0000"
"2163.0","0.3596","-0.2174","0.1138","0.0000"
"2164.0","0.6319","-0.1123","0.3729","0.0000"
"2165.0","0.8169","0.0094","0.5949","0.0000"
"2166.0","0.6621","0.1080","0.6285","0.0000"
"2167.0","0.4026","0.1872","0.5155","0.0000"
"2168.0","-0.1164","0.2051","0.1996","0.0000"
"2169.0","-0.3568","0.1919","-0.0786","0.0000"
"2170.0","-0.4233","0.1708","-0.2509","0.0000"
"2171.0","-0.3029","0.1659","-0.2769","0.0000"
"2172.0","-0.2864","0.1387","-0.2816","0.0000"
"2173.0","-0.3222","0.0706","-0.3019","0.0000"
"2174.0","-0.3006","-0.0227","-0.3013","0.0000"
"2175.0","-0.2845","-0.1328","-0.2929","0.0000"
"2176.0","-0.1598","-0.2150","-0.2264","0.0000"
"2177.0","-0.1861","-0.2739","-0.2062","0.0000"
"2178.0","-0.1458","-0.2768","-0.1760","0.0000"
"2179.0","0.2893","-0.2122","0.0567","0.0000"
"2180.0","0.6048","-0.1094","0.3307","0.0000"
"2181.0","0.8313","0.0040","0.5810","0.0000"
"2182.0","0.7278","0.1054","0.6544","0.0000"
"2183.0","0.5170","0.1893","0.5857","0.0000"
"2184.0","0.0895","0.2283","0.3376","0.0000"
"2185.0","-0.3993","0.2169","-0.0309","0.0000"
"2186.0","-0.5026","0.1826","-0.2667","0.0000"
"2187.0","-0.5026","0.1509","-0.3847","0.0000"
"2188.0","-0.5345","0.1121","-0.4596","0.0000"
"2189.0","-0.3868","0.0444","-0.4232","0.0000"
"2190.0","-0.3714","-0.0532","-0.3973","0.0000"
"2191.0","-0.4151","-0.1778","-0.4062","0.0000"
"2192.0","-0.2918","-0.2798","-0.3490","0.0000"
"2193.0","-0.2176","-0.3532","-0.2833","0.0000"
"2194.0","-0.2405","-0.3862","-0.2619","0.0000"
"2195.0","-0.1253","-0.3588","-0.1936","0.0000"
"2196.0","0.1900","-0.2896","-0.0018","0.0000"
"2197.0","0.4987","-0.1894","0.2485","0.0000"
"2198.0","0.7029","-0.0657","0.4757","0.0000"
"2199.0","0.8213","0.0551","0.6485","0.0000"
"2200.0","0.5440","0.1466","0.5962","0.0000"
"2201.0","0.1912","0.2073","0.3937","0.0000"
"2202.0","-0.2769","0.2088","0.0584","0.0000"
"2203.0","-0.5149","0.1790","-0.2283","0.0000"
"2204.0","-0.3676","0.1663","-0.2979","0.0000"
"2205.0","-0.3199","0.1469","-0.3089","0.0000"
"2206.0","-0.3092","0.0969","-0.3091","0.0000"
"2207.0","-0.4098","0.0061","-0.3594","0.0000"
"2208.0","-0.2841","-0.0926","-0.3218","0.0000"
"2209.0","-0.1873","-0.1935","-0.2545","0.0000"
"2210.0","-0.2165","-0.2695","-0.2355","0.0000"
"2211.0","-0.2419","-0.3128","-0.2387","0.0000"
"2212.0","0.0778","-0.2773","-0.0805","0.0000"
"2213.0","0.4044","-0.1854","0.1620","0.0000"
"2214.0","0.6904","-0.0796","0.4262","0.0000"
"2215.0","0.7793","0.0303","0.6027","0.0000"
"2216.0","0.6793","0.1292","0.6410","0.0000"
"2217.0","0.4087","0.2110","0.5249","0.0000"
"2218.0","0.0013","0.2396","0.2631","0.0000"
"2219.0","-0.2794","0.2303","-0.0081","0.0000"
"2220.0","-0.3443","0.2176","-0.1762","0.0000"
"2221.0","-0.2278","0.2190","-0.2020","0.0000"
"2222.0","-0.2762","0.1836","-0.2391","0.0000"
"2223.0","-0.3553","0.1076","-0.2972","0.0000"
"2224.0","-0.2481","0.0138","-0.2727","0.0000"
"2225.0","-0.1458","-0.0787","-0.2092","0.0000"
"2226.0","-0.1908","-0.1658","-0.2000","0.0000"
"2227.0","-0.1574","-0.2224","-0.1787","0.0000"
"2228.0","-0.0875","-0.2313","-0.1331","0.0000"
"2229.0","0.2547","-0.1779","0.0608","0.0000"
"2230.0","0.5303","-0.0904","0.2955","0.0000"
"2231.0","0.6461","-0.0030","0.4708","0.0000"
"2232.0","0.5985","0.0845","0.5347","0.0000"
"2233.0","0.5985","0.1798","0.5666","0.0000"
"2234.0","0.4114","0.2458","0.4890","0.0000"
"2235.0","-0.0094","0.2594","0.2398","0.0000"
"2236.0","-0.4170","0.2368","-0.0886","0.0000"
"2237.0","-0.5069","0.2019","-0.2978","0.0000"
"2238.0","-0.4484","0.1658","-0.3731","0.0000"
"2239.0","-0.3618","0.1041","-0.3674","0.0000"
"2240.0","-0.4030","0.0108","-0.3852","0.0000"
"2241.0","-0.3379","-0.0876","-0.3616","0.0000"
"2242.0","-0.1423","-0.1617","-0.2519","0.0000"
"2243.0","-0.1452","-0.2361","-0.1986","0.0000"
"2244.0","-0.1073","-0.2879","-0.1530","0.0000"
"2245.0","-0.1812","-0.3051","-0.1671","0.0000"
"2246.0","0.2249","-0.2409","0.0289","0.0000"
"2247.0","0.6213","-0.1281","0.3251","0.0000"
"2248.0","0.8893","0.0057","0.6072","0.0000"
"2249.0","0.7907","0.1209","0.6990","0.0000"
"2250.0","0.6381","0.2250","0.6685","0.0000"
"2251.0","0.2344","0.2823","0.4515","0.0000"
"2252.0","-0.0894","0.2875","0.1810","0.0000"
"2253.0","-0.3450","0.2676","-0.0820","0.0000"
"2254.0","-0.3148","0.2468","-0.1984","0.0000"
"2255.0","-0.1985","0.2451","-0.1985","0.0000"
"2256.0","-0.1750","0.2051","-0.1867","0.0000"
"2257.0","-0.2777","0.1152","-0.2322","0.0000"
"2258.0","-0.2305","0.0032","-0.2314","0.0000"
"2259.0","-0.0486","-0.0807","-0.1400","0.0000"
"2260.0","-0.1700","-0.1615","-0.1550","0.0000"
"2261.0","-0.1806","-0.2030","-0.1678","0.0000"
"2262.0","0.0723","-0.1868","-0.0477","0.0000"
"2263.0","0.5073","-0.1016","0.2298","0.0000"
"2264.0","0.8214","0.0120","0.5256","0.0000"
"2265.0","0.8488","0.1167","0.6872","0.0000"
"2266.0","0.6918","0.2034","0.6895","0.0000"
"2267.0","0.2915","0.2603","0.4905","0.0000"
"2268.0","-0.0832","0.2751","0.2036","0.0000"
"2269.0","-0.2952","0.2504","-0.0458","0.0000"
"2270.0","-0.4003","0.2274","-0.2230","0.0000"
"2271.0","-0.2940","0.2160","-0.2585","0.0000"
"2272.0","-0.3189","0.1769","-0.2887","0.0000"
"2273.0","-0.2646","0.0997","-0.2767","0.0000"
"2274.0","-0.1954","-0.0020","-0.2361","0.0000"
"2275.0","-0.1161","-0.0985","-0.1761","0.0000"
"2276.0","-0.0408","-0.1717","-0.1085","0.0000"
"2277.0","-0.1651","-0.2174","-0.1368","0.0000"
"2278.0","-0.0023","-0.2093","-0.0695","0.0000"
"2279.0","-0.0023","-0.1800","-0.0359","0.0000"
"2280.0","0.3984","-0.1001","0.1812","0.0000"
"2281.0","0.5946","-0.0113","0.3879","0.0000"
"2282.0","0.6696","0.0876","0.5288","0.0000"
"2283.0","0.6225","0.1763","0.5756","0.0000"
"2284.0","0.4318","0.2390","0.5037","0.0000"
"2285.0","-0.0396","0.2467","0.2321","0.0000"
"2286.0","-0.3767","0.2131","-0.0723","0.0000"
"2287.0","-0.4253","0.1871","-0.2488","0.0000"
"2288.0","-0.3170","0.1556","-0.2829","0.0000"
"2289.0","-0.3126","0.1246","-0.2978","0.0000"
"2290.0","-0.3534","0.0494","-0.3256","0.0000"
"2291.0","-0.3527","-0.0453","-0.3391","0.0000"
"2292.0","-0.1330","-0.1256","-0.2361","0.0000"
"2293.0","-0.1378","-0.2016","-0.1869","0.0000"
"2294.0","-0.1145","-0.2562","-0.1507","0.0000"
"2295.0","-0.1171","-0.2640","-0.1339","0.0000"
"2296.0","0.2844","-0.1979","0.0753","0.0000"
"2297.0","0.6820","-0.0872","0.3786","0.0000"
