Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow,Riemann FlowLD20 Flow
"101796.0","0.2284","0.2102","0.2077","0.1186","0.0000"
"101797.0","0.2213","0.2132","0.2145","0.1186","0.0000"
"101798.0","0.2038","0.2144","0.2091","0.1186","0.0000"
"101799.0","0.2414","0.2175","0.2253","0.1186","0.0000"
"101800.0","0.2431","0.2246","0.2342","0.1186","0.0000"
"101801.0","0.1994","0.2228","0.2168","0.1186","0.0000"
"101802.0","0.1035","0.2081","0.1601","0.1186","0.0000"
"101803.0","0.1747","0.1961","0.1674","0.1186","0.0000"
"101804.0","0.2518","0.2009","0.2096","0.1186","0.0000"
"101805.0","0.2349","0.2102","0.2223","0.1186","0.0000"
"101806.0","0.1409","0.2015","0.1816","0.1186","0.0000"
"101807.0","0.1996","0.1993","0.1906","0.1186","0.0000"
"101808.0","0.2793","0.2069","0.2349","0.1186","0.0000"
"101809.0","0.2004","0.2028","0.2176","0.1186","0.0000"
"101810.0","0.1826","0.1967","0.2001","0.1186","0.0000"
"101811.0","0.1238","0.1891","0.1620","0.1186","0.0000"
"101812.0","0.2265","0.2014","0.1942","0.1186","0.0000"
"101813.0","0.1681","0.2008","0.1812","0.1186","0.0000"
"101814.0","0.2672","0.2023","0.2242","0.1186","0.0000"
"101815.0","0.2758","0.2064","0.2500","0.1186","0.0000"
"101816.0","0.1667","0.2090","0.2083","0.1186","0.0000"
"101817.0","0.2840","0.2174","0.2462","0.1186","0.0000"
"101818.0","0.1747","0.2070","0.2105","0.1186","0.0000"
"101819.0","0.0981","0.1967","0.1543","0.1186","0.0000"
"101820.0","0.1894","0.1974","0.1718","0.1186","0.0000"
"101821.0","0.3062","0.2157","0.2390","0.1186","0.0000"
"101822.0","0.1619","0.2092","0.2005","0.1186","0.0000"
"101823.0","0.1973","0.2121","0.1989","0.1186","0.0000"
"101824.0","0.2805","0.2135","0.2397","0.1186","0.0000"
"101825.0","0.1931","0.2052","0.2164","0.1186","0.0000"
"101826.0","0.0529","0.1938","0.1346","0.1186","0.0000"
"101827.0","0.1174","0.1772","0.1260","0.1186","0.0000"
"101828.0","0.1705","0.1767","0.1483","0.1186","0.0000"
"101829.0","0.1687","0.1838","0.1585","0.1186","0.0000"
"101830.0","0.1276","0.1776","0.1430","0.1186","0.0000"
"101831.0","0.1570","0.1627","0.1500","0.1186","0.0000"
"101832.0","0.1425","0.1607","0.1462","0.1186","0.0000"
"101833.0","0.1943","0.1605","0.1703","0.1186","0.0000"
"101834.0","0.1323","0.1456","0.1513","0.1186","0.0000"
"101835.0","0.1323","0.1396","0.1418","0.1186","0.0000"
"101836.0","0.0854","0.1428","0.1136","0.1186","0.0000"
"101837.0","0.2070","0.1518","0.1603","0.1186","0.0000"
"101838.0","0.2352","0.1582","0.1977","0.1186","0.0000"
"101839.0","0.2467","0.1660","0.2222","0.1186","0.0000"
"101840.0","0.1843","0.1717","0.2032","0.1186","0.0000"
"101841.0","0.1793","0.1739","0.1913","0.1186","0.0000"
"101842.0","0.2581","0.1855","0.2247","0.1186","0.0000"
"101843.0","0.1923","0.1853","0.2085","0.1186","0.0000"
"101844.0","0.2155","0.1936","0.2120","0.1186","0.0000"
"101845.0","0.2319","0.2036","0.2220","0.1186","0.0000"
"101846.0","0.1629","0.2113","0.1924","0.1186","0.0000"
"101847.0","0.1941","0.2100","0.1933","0.1186","0.0000"
"101848.0","0.1982","0.2063","0.1957","0.1186","0.0000"
"101849.0","0.2388","0.2055","0.2173","0.1186","0.0000"
"101850.0","0.3149","0.2186","0.2661","0.1186","0.0000"
"101851.0","0.1220","0.2129","0.1940","0.1186","0.0000"
"101852.0","0.1610","0.2032","0.1775","0.1186","0.0000"
"101853.0","0.1334","0.1973","0.1555","0.1186","0.0000"
"101854.0","0.1733","0.1931","0.1644","0.1186","0.0000"
"101855.0","0.0948","0.1793","0.1296","0.1186","0.0000"
"101856.0","0.1675","0.1798","0.1486","0.1186","0.0000"
"101857.0","0.2851","0.1889","0.2168","0.1186","0.0000"
"101858.0","0.1805","0.1871","0.1987","0.1186","0.0000"
"101859.0","0.2273","0.1860","0.2130","0.1186","0.0000"
"101860.0","0.1562","0.1701","0.1846","0.1186","0.0000"
"101861.0","0.1492","0.1728","0.1669","0.1186","0.0000"
"101862.0","0.1667","0.1734","0.1668","0.1186","0.0000"
"101863.0","0.1808","0.1781","0.1738","0.1186","0.0000"
"101864.0","0.2596","0.1868","0.2167","0.1186","0.0000"
"101865.0","0.2249","0.1998","0.2208","0.1186","0.0000"
"101866.0","0.2280","0.2058","0.2244","0.1186","0.0000"
"101867.0","0.1350","0.1908","0.1797","0.1186","0.0000"
"101868.0","0.1448","0.1872","0.1622","0.1186","0.0000"
"101869.0","0.2426","0.1888","0.2024","0.1186","0.0000"
"101870.0","0.2159","0.1947","0.2092","0.1186","0.0000"
"101871.0","0.2505","0.2049","0.2298","0.1186","0.0000"
"101872.0","0.1645","0.2046","0.1972","0.1186","0.0000"
"101873.0","0.2894","0.2155","0.2433","0.1186","0.0000"
"101874.0","0.2059","0.2101","0.2246","0.1186","0.0000"
"101875.0","0.2127","0.2089","0.2187","0.1186","0.0000"
"101876.0","0.2535","0.2115","0.2361","0.1186","0.0000"
"101877.0","0.1972","0.2177","0.2166","0.1186","0.0000"
"101878.0","0.2512","0.2283","0.2339","0.1186","0.0000"
"101879.0","0.2030","0.2244","0.2185","0.1186","0.0000"
"101880.0","0.1984","0.2226","0.2084","0.1186","0.0000"
"101881.0","0.2073","0.2183","0.2079","0.1186","0.0000"
"101882.0","0.2073","0.2226","0.2076","0.1186","0.0000"
"101883.0","0.1571","0.2094","0.1823","0.1186","0.0000"
"101884.0","0.0953","0.1983","0.1388","0.1186","0.0000"
"101885.0","0.1136","0.1884","0.1262","0.1186","0.0000"
"101886.0","0.1152","0.1746","0.1207","0.1186","0.0000"
"101887.0","0.1290","0.1678","0.1249","0.1186","0.0000"
"101888.0","0.0520","0.1478","0.0885","0.1186","0.0000"
"101889.0","0.0836","0.1359","0.0860","0.1186","0.0000"
"101890.0","0.1291","0.1290","0.1076","0.1186","0.0000"
"101891.0","0.1583","0.1241","0.1330","0.1186","0.0000"
"101892.0","0.1206","0.1154","0.1268","0.1186","0.0000"
"101893.0","0.1480","0.1145","0.1374","0.1186","0.0000"
"101894.0","0.2543","0.1304","0.1958","0.1186","0.0000"
"101895.0","0.2054","0.1396","0.2006","0.1186","0.0000"
"101896.0","0.2249","0.1505","0.2128","0.1186","0.0000"
"101897.0","0.2665","0.1643","0.2396","0.1186","0.0000"
"101898.0","0.2332","0.1824","0.2364","0.1186","0.0000"
"101899.0","0.2585","0.1999","0.2474","0.1186","0.0000"
"101900.0","0.2884","0.2158","0.2679","0.1186","0.0000"
"101901.0","0.2111","0.2211","0.2395","0.1186","0.0000"
"101902.0","0.2173","0.2307","0.2284","0.1186","0.0000"
"101903.0","0.1160","0.2275","0.1722","0.1186","0.0000"
"101904.0","0.1258","0.2147","0.1490","0.1186","0.0000"
"101905.0","0.1804","0.2122","0.1647","0.1186","0.0000"
"101906.0","0.1807","0.2078","0.1727","0.1186","0.0000"
"101907.0","0.2147","0.2026","0.1937","0.1186","0.0000"
"101908.0","0.2018","0.1995","0.1977","0.1186","0.0000"
"101909.0","0.1216","0.1858","0.1597","0.1186","0.0000"
"101910.0","0.1657","0.1735","0.1627","0.1186","0.0000"
"101911.0","0.0882","0.1612","0.1255","0.1186","0.0000"
"101912.0","0.1632","0.1558","0.1443","0.1186","0.0000"
"101913.0","0.2458","0.1688","0.1951","0.1186","0.0000"
"101914.0","0.2001","0.1762","0.1976","0.1186","0.0000"
"101915.0","0.2009","0.1783","0.1992","0.1186","0.0000"
"101916.0","0.1709","0.1773","0.1850","0.1186","0.0000"
"101917.0","0.0330","0.1591","0.1090","0.1186","0.0000"
"101918.0","0.0677","0.1457","0.0884","0.1186","0.0000"
"101919.0","0.1671","0.1503","0.1278","0.1186","0.0000"
"101920.0","0.2238","0.1561","0.1758","0.1186","0.0000"
"101921.0","0.2314","0.1704","0.2036","0.1186","0.0000"
"101922.0","0.2023","0.1743","0.2029","0.1186","0.0000"
"101923.0","0.1455","0.1643","0.1742","0.1186","0.0000"
"101924.0","0.1158","0.1558","0.1450","0.1186","0.0000"
"101925.0","0.1215","0.1479","0.1333","0.1186","0.0000"
"101926.0","0.1703","0.1479","0.1518","0.1186","0.0000"
"101927.0","0.1161","0.1562","0.1339","0.1186","0.0000"
"101928.0","0.1161","0.1610","0.1250","0.1186","0.0000"
"101929.0","0.1588","0.1602","0.1419","0.1186","0.0000"
"101930.0","0.1283","0.1506","0.1351","0.1186","0.0000"
"101931.0","0.1773","0.1452","0.1562","0.1186","0.0000"
"101932.0","0.1404","0.1390","0.1483","0.1186","0.0000"
"101933.0","0.0933","0.1338","0.1208","0.1186","0.0000"
"101934.0","0.1701","0.1392","0.1455","0.1186","0.0000"
"101935.0","0.2146","0.1485","0.1800","0.1186","0.0000"
"101936.0","0.1491","0.1464","0.1646","0.1186","0.0000"
"101937.0","0.1233","0.1471","0.1439","0.1186","0.0000"
"101938.0","0.1002","0.1456","0.1221","0.1186","0.0000"
"101939.0","0.1443","0.1441","0.1332","0.1186","0.0000"
"101940.0","0.1777","0.1490","0.1554","0.1186","0.0000"
"101941.0","0.1762","0.1489","0.1658","0.1186","0.0000"
"101942.0","0.2016","0.1550","0.1837","0.1186","0.0000"
"101943.0","0.2120","0.1669","0.1979","0.1186","0.0000"
"101944.0","0.1106","0.1610","0.1542","0.1186","0.0000"
"101945.0","0.1723","0.1567","0.1633","0.1186","0.0000"
"101946.0","0.1657","0.1584","0.1645","0.1186","0.0000"
"101947.0","0.1591","0.1620","0.1618","0.1186","0.0000"
"101948.0","0.1338","0.1653","0.1478","0.1186","0.0000"
"101949.0","0.2005","0.1709","0.1741","0.1186","0.0000"
"101950.0","0.1920","0.1724","0.1830","0.1186","0.0000"
"101951.0","0.1678","0.1715","0.1754","0.1186","0.0000"
"101952.0","0.1169","0.1631","0.1462","0.1186","0.0000"
"101953.0","0.1623","0.1581","0.1542","0.1186","0.0000"
"101954.0","0.1484","0.1619","0.1513","0.1186","0.0000"
"101955.0","0.1078","0.1554","0.1296","0.1186","0.0000"
"101956.0","0.0772","0.1466","0.1034","0.1186","0.0000"
"101957.0","0.1488","0.1455","0.1261","0.1186","0.0000"
"101958.0","0.1207","0.1442","0.1234","0.1186","0.0000"
"101959.0","0.1510","0.1393","0.1372","0.1186","0.0000"
"101960.0","0.1742","0.1375","0.1557","0.1186","0.0000"
"101961.0","0.0613","0.1269","0.1085","0.1186","0.0000"
"101962.0","0.0919","0.1244","0.1002","0.1186","0.0000"
"101963.0","0.1232","0.1205","0.1117","0.1186","0.0000"
"101964.0","0.1854","0.1242","0.1485","0.1186","0.0000"
"101965.0","0.1564","0.1290","0.1525","0.1186","0.0000"
"101966.0","0.1996","0.1412","0.1760","0.1186","0.0000"
"101967.0","0.2591","0.1523","0.2176","0.1186","0.0000"
"101968.0","0.2181","0.1620","0.2178","0.1186","0.0000"
"101969.0","0.2530","0.1722","0.2354","0.1186","0.0000"
"101970.0","0.1695","0.1717","0.2025","0.1186","0.0000"
"101971.0","0.2193","0.1875","0.2109","0.1186","0.0000"
"101972.0","0.2382","0.2022","0.2245","0.1186","0.0000"
"101973.0","0.1866","0.2085","0.2056","0.1186","0.0000"
"101974.0","0.2071","0.2107","0.2063","0.1186","0.0000"
"101975.0","0.2071","0.2158","0.2067","0.1186","0.0000"
"101976.0","0.2045","0.2163","0.2056","0.1186","0.0000"
"101977.0","0.0710","0.1975","0.1383","0.1186","0.0000"
"101978.0","0.0505","0.1807","0.0944","0.1186","0.0000"
"101979.0","0.0554","0.1609","0.0749","0.1186","0.0000"
"101980.0","0.0557","0.1495","0.0653","0.1186","0.0000"
"101981.0","0.1133","0.1389","0.0893","0.1186","0.0000"
"101982.0","0.1070","0.1258","0.0981","0.1186","0.0000"
"101983.0","0.1400","0.1212","0.1191","0.1186","0.0000"
"101984.0","0.0443","0.1049","0.0817","0.1186","0.0000"
"101985.0","0.0497","0.0891","0.0657","0.1186","0.0000"
"101986.0","0.1928","0.0880","0.1292","0.1186","0.0000"
"101987.0","0.1414","0.0950","0.1353","0.1186","0.0000"
"101988.0","0.1604","0.1060","0.1479","0.1186","0.0000"
"101989.0","0.1486","0.1153","0.1482","0.1186","0.0000"
"101990.0","0.1737","0.1271","0.1610","0.1186","0.0000"
"101991.0","0.1370","0.1295","0.1490","0.1186","0.0000"
"101992.0","0.2022","0.1390","0.1756","0.1186","0.0000"
"101993.0","0.3009","0.1551","0.2382","0.1186","0.0000"
"101994.0","0.2652","0.1772","0.2517","0.1186","0.0000"
"101995.0","0.2177","0.1940","0.2347","0.1186","0.0000"
"101996.0","0.2161","0.1963","0.2254","0.1186","0.0000"
"101997.0","0.2033","0.2025","0.2143","0.1186","0.0000"
"101998.0","0.2516","0.2116","0.2330","0.1186","0.0000"
"101999.0","0.2152","0.2183","0.2241","0.1186","0.0000"
"102000.0","0.1678","0.2177","0.1959","0.1186","0.0000"
"102001.0","0.2006","0.2240","0.1983","0.1186","0.0000"
"102002.0","0.3253","0.2364","0.2618","0.1186","0.0000"
"102003.0","0.2127","0.2275","0.2373","0.1186","0.0000"
"102004.0","0.1491","0.2159","0.1932","0.1186","0.0000"
"102005.0","0.2123","0.2154","0.2027","0.1186","0.0000"
"102006.0","0.1315","0.2069","0.1671","0.1186","0.0000"
"102007.0","0.1403","0.2006","0.1537","0.1186","0.0000"
"102008.0","0.2043","0.1959","0.1790","0.1186","0.0000"
"102009.0","0.1965","0.1940","0.1877","0.1186","0.0000"
"102010.0","0.2611","0.2034","0.2244","0.1186","0.0000"
"102011.0","0.1461","0.1979","0.1853","0.1186","0.0000"
"102012.0","0.1039","0.1758","0.1446","0.1186","0.0000"
"102013.0","0.1993","0.1744","0.1720","0.1186","0.0000"
"102014.0","0.1797","0.1775","0.1758","0.1186","0.0000"
"102015.0","0.2227","0.1785","0.1993","0.1186","0.0000"
"102016.0","0.1527","0.1807","0.1760","0.1186","0.0000"
"102017.0","0.1451","0.1811","0.1605","0.1186","0.0000"
"102018.0","0.2007","0.1808","0.1806","0.1186","0.0000"
"102019.0","0.1836","0.1795","0.1821","0.1186","0.0000"
"102020.0","0.2451","0.1779","0.2136","0.1186","0.0000"
"102021.0","0.2451","0.1878","0.2293","0.1186","0.0000"
"102022.0","0.1746","0.1948","0.2020","0.1186","0.0000"
"102023.0","0.2668","0.2016","0.2344","0.1186","0.0000"
"102024.0","0.2257","0.2062","0.2300","0.1186","0.0000"
"102025.0","0.1839","0.2023","0.2069","0.1186","0.0000"
"102026.0","0.1601","0.2030","0.1835","0.1186","0.0000"
"102027.0","0.1742","0.2060","0.1789","0.1186","0.0000"
"102028.0","0.1798","0.2039","0.1793","0.1186","0.0000"
"102029.0","0.1606","0.2016","0.1699","0.1186","0.0000"
"102030.0","0.1771","0.1948","0.1735","0.1186","0.0000"
"102031.0","0.1090","0.1812","0.1413","0.1186","0.0000"
"102032.0","0.0507","0.1688","0.0960","0.1186","0.0000"
"102033.0","0.0975","0.1519","0.0968","0.1186","0.0000"
"102034.0","0.0473","0.1340","0.0721","0.1186","0.0000"
"102035.0","0.1096","0.1266","0.0908","0.1186","0.0000"
"102036.0","0.1783","0.1284","0.1346","0.1186","0.0000"
"102037.0","0.1534","0.1263","0.1440","0.1186","0.0000"
"102038.0","0.1240","0.1208","0.1340","0.1186","0.0000"
"102039.0","0.2011","0.1248","0.1675","0.1186","0.0000"
"102040.0","0.2109","0.1282","0.1892","0.1186","0.0000"
"102041.0","0.1765","0.1349","0.1829","0.1186","0.0000"
"102042.0","0.2362","0.1535","0.2095","0.1186","0.0000"
"102043.0","0.2621","0.1699","0.2358","0.1186","0.0000"
"102044.0","0.2082","0.1860","0.2220","0.1186","0.0000"
"102045.0","0.2718","0.2023","0.2469","0.1186","0.0000"
"102046.0","0.2827","0.2127","0.2648","0.1186","0.0000"
"102047.0","0.2862","0.2260","0.2755","0.1186","0.0000"
"102048.0","0.2708","0.2406","0.2731","0.1186","0.0000"
"102049.0","0.2630","0.2468","0.2681","0.1186","0.0000"
"102050.0","0.2340","0.2491","0.2510","0.1186","0.0000"
"102051.0","0.2575","0.2572","0.2543","0.1186","0.0000"
"102052.0","0.2058","0.2542","0.2300","0.1186","0.0000"
"102053.0","0.2414","0.2521","0.2357","0.1186","0.0000"
"102054.0","0.1728","0.2486","0.2043","0.1186","0.0000"
"102055.0","0.0560","0.2270","0.1301","0.1186","0.0000"
"102056.0","0.1099","0.2097","0.1200","0.1186","0.0000"
"102057.0","0.1047","0.1916","0.1124","0.1186","0.0000"
"102058.0","0.2006","0.1846","0.1565","0.1186","0.0000"
"102059.0","0.1269","0.1710","0.1417","0.1186","0.0000"
"102060.0","0.1527","0.1628","0.1472","0.1186","0.0000"
"102061.0","0.1090","0.1480","0.1281","0.1186","0.0000"
"102062.0","0.1901","0.1464","0.1591","0.1186","0.0000"
"102063.0","0.1486","0.1371","0.1539","0.1186","0.0000"
"102064.0","0.0847","0.1283","0.1193","0.1186","0.0000"
"102065.0","0.1300","0.1357","0.1246","0.1186","0.0000"
"102066.0","0.1084","0.1356","0.1165","0.1186","0.0000"
"102067.0","0.0532","0.1304","0.0849","0.1186","0.0000"
"102068.0","0.0532","0.1157","0.0690","0.1186","0.0000"
"102069.0","0.1139","0.1144","0.0915","0.1186","0.0000"
"102070.0","0.1815","0.1173","0.1365","0.1186","0.0000"
"102071.0","0.1250","0.1189","0.1308","0.1186","0.0000"
"102072.0","0.0458","0.1044","0.0883","0.1186","0.0000"
"102073.0","0.1518","0.1047","0.1200","0.1186","0.0000"
"102074.0","0.1472","0.1110","0.1336","0.1186","0.0000"
"102075.0","0.2078","0.1188","0.1707","0.1186","0.0000"
"102076.0","0.2964","0.1376","0.2335","0.1186","0.0000"
"102077.0","0.1898","0.1512","0.2117","0.1186","0.0000"
"102078.0","0.1885","0.1648","0.2001","0.1186","0.0000"
"102079.0","0.1675","0.1701","0.1838","0.1186","0.0000"
"102080.0","0.2145","0.1734","0.1991","0.1186","0.0000"
"102081.0","0.1733","0.1783","0.1862","0.1186","0.0000"
"102082.0","0.1866","0.1923","0.1864","0.1186","0.0000"
"102083.0","0.1652","0.1937","0.1758","0.1186","0.0000"
"102084.0","0.2339","0.2024","0.2049","0.1186","0.0000"
"102085.0","0.1798","0.1996","0.1923","0.1186","0.0000"
"102086.0","0.1738","0.1873","0.1831","0.1186","0.0000"
"102087.0","0.1783","0.1861","0.1807","0.1186","0.0000"
"102088.0","0.1722","0.1845","0.1764","0.1186","0.0000"
"102089.0","0.1877","0.1865","0.1820","0.1186","0.0000"
"102090.0","0.1978","0.1849","0.1899","0.1186","0.0000"
"102091.0","0.3279","0.2003","0.2589","0.1186","0.0000"
"102092.0","0.2236","0.2040","0.2412","0.1186","0.0000"
"102093.0","0.1900","0.2065","0.2156","0.1186","0.0000"
"102094.0","0.2213","0.2052","0.2185","0.1186","0.0000"
"102095.0","0.2046","0.2077","0.2115","0.1186","0.0000"
"102096.0","0.2660","0.2169","0.2388","0.1186","0.0000"
"102097.0","0.2553","0.2246","0.2470","0.1186","0.0000"
"102098.0","0.1457","0.2220","0.1964","0.1186","0.0000"
"102099.0","0.1720","0.2204","0.1842","0.1186","0.0000"
"102100.0","0.1566","0.2163","0.1704","0.1186","0.0000"
"102101.0","0.1010","0.1936","0.1357","0.1186","0.0000"
"102102.0","0.1894","0.1902","0.1626","0.1186","0.0000"
"102103.0","0.2088","0.1921","0.1857","0.1186","0.0000"
"102104.0","0.2115","0.1911","0.1986","0.1186","0.0000"
"102105.0","0.1418","0.1848","0.1702","0.1186","0.0000"
"102106.0","0.0865","0.1669","0.1283","0.1186","0.0000"
"102107.0","0.1467","0.1560","0.1375","0.1186","0.0000"
"102108.0","0.2249","0.1639","0.1812","0.1186","0.0000"
"102109.0","0.0828","0.1550","0.1320","0.1186","0.0000"
"102110.0","0.1319","0.1525","0.1319","0.1186","0.0000"
"102111.0","0.1269","0.1551","0.1294","0.1186","0.0000"
"102112.0","0.1365","0.1498","0.1330","0.1186","0.0000"
"102113.0","0.2564","0.1546","0.1947","0.1186","0.0000"
"102114.0","0.1448","0.1479","0.1697","0.1186","0.0000"
"102115.0","0.1448","0.1482","0.1573","0.1186","0.0000"
"102116.0","0.0876","0.1483","0.1224","0.1186","0.0000"
"102117.0","0.0229","0.1359","0.0727","0.1186","0.0000"
"102118.0","0.1325","0.1267","0.1026","0.1186","0.0000"
"102119.0","0.1545","0.1339","0.1286","0.1186","0.0000"
"102120.0","0.1610","0.1368","0.1448","0.1186","0.0000"
"102121.0","0.2150","0.1456","0.1799","0.1186","0.0000"
"102122.0","0.2500","0.1570","0.2149","0.1186","0.0000"
"102123.0","0.2513","0.1564","0.2331","0.1186","0.0000"
"102124.0","0.1863","0.1606","0.2097","0.1186","0.0000"
"102125.0","0.2462","0.1707","0.2280","0.1186","0.0000"
"102126.0","0.2821","0.1902","0.2550","0.1186","0.0000"
"102127.0","0.1985","0.2078","0.2268","0.1186","0.0000"
"102128.0","0.2452","0.2190","0.2360","0.1186","0.0000"
"102129.0","0.1870","0.2223","0.2115","0.1186","0.0000"
"102130.0","0.2214","0.2283","0.2164","0.1186","0.0000"
"102131.0","0.2624","0.2330","0.2394","0.1186","0.0000"
"102132.0","0.2962","0.2377","0.2678","0.1186","0.0000"
"102133.0","0.2483","0.2374","0.2581","0.1186","0.0000"
"102134.0","0.1748","0.2362","0.2165","0.1186","0.0000"
"102135.0","0.2644","0.2380","0.2404","0.1186","0.0000"
"102136.0","0.2551","0.2353","0.2478","0.1186","0.0000"
"102137.0","0.2835","0.2438","0.2656","0.1186","0.0000"
"102138.0","0.2159","0.2409","0.2408","0.1186","0.0000"
"102139.0","0.2351","0.2457","0.2379","0.1186","0.0000"
"102140.0","0.2183","0.2454","0.2281","0.1186","0.0000"
"102141.0","0.2185","0.2410","0.2233","0.1186","0.0000"
"102142.0","0.2040","0.2318","0.2137","0.1186","0.0000"
"102143.0","0.2473","0.2317","0.2305","0.1186","0.0000"
"102144.0","0.2245","0.2367","0.2275","0.1186","0.0000"
"102145.0","0.1371","0.2239","0.1823","0.1186","0.0000"
"102146.0","0.1051","0.2089","0.1437","0.1186","0.0000"
"102147.0","0.0730","0.1879","0.1083","0.1186","0.0000"
"102148.0","0.1234","0.1786","0.1159","0.1186","0.0000"
"102149.0","0.0734","0.1625","0.0946","0.1186","0.0000"
"102150.0","0.0531","0.1459","0.0738","0.1186","0.0000"
"102151.0","0.1369","0.1378","0.1054","0.1186","0.0000"
"102152.0","0.1937","0.1367","0.1495","0.1186","0.0000"
"102153.0","0.1701","0.1290","0.1598","0.1186","0.0000"
"102154.0","0.1384","0.1204","0.1491","0.1186","0.0000"
"102155.0","0.1229","0.1190","0.1360","0.1186","0.0000"
"102156.0","0.1696","0.1254","0.1528","0.1186","0.0000"
"102157.0","0.1504","0.1332","0.1516","0.1186","0.0000"
"102158.0","0.1811","0.1390","0.1664","0.1186","0.0000"
"102159.0","0.1923","0.1509","0.1793","0.1186","0.0000"
"102160.0","0.2257","0.1681","0.2025","0.1186","0.0000"
"102161.0","0.2257","0.1770","0.2141","0.1186","0.0000"
"102162.0","0.1474","0.1724","0.1807","0.1186","0.0000"
"102163.0","0.2624","0.1816","0.2215","0.1186","0.0000"
"102164.0","0.1916","0.1869","0.2066","0.1186","0.0000"
"102165.0","0.1706","0.1917","0.1886","0.1186","0.0000"
"102166.0","0.1381","0.1885","0.1634","0.1186","0.0000"
"102167.0","0.1518","0.1887","0.1576","0.1186","0.0000"
"102168.0","0.1493","0.1855","0.1534","0.1186","0.0000"
"102169.0","0.2617","0.1924","0.2076","0.1186","0.0000"
"102170.0","0.2165","0.1915","0.2120","0.1186","0.0000"
"102171.0","0.1197","0.1809","0.1659","0.1186","0.0000"
"102172.0","0.0931","0.1755","0.1295","0.1186","0.0000"
"102173.0","0.0937","0.1586","0.1116","0.1186","0.0000"
"102174.0","0.1863","0.1581","0.1489","0.1186","0.0000"
"102175.0","0.1891","0.1599","0.1690","0.1186","0.0000"
"102176.0","0.1299","0.1591","0.1494","0.1186","0.0000"
"102177.0","0.2715","0.1711","0.2105","0.1186","0.0000"
"102178.0","0.1863","0.1748","0.1984","0.1186","0.0000"
"102179.0","0.2028","0.1689","0.2006","0.1186","0.0000"
"102180.0","0.2821","0.1754","0.2414","0.1186","0.0000"
"102181.0","0.1838","0.1819","0.2126","0.1186","0.0000"
"102182.0","0.2235","0.1949","0.2180","0.1186","0.0000"
"102183.0","0.2193","0.2075","0.2187","0.1186","0.0000"
"102184.0","0.2080","0.2096","0.2133","0.1186","0.0000"
"102185.0","0.1570","0.2064","0.1852","0.1186","0.0000"
"102186.0","0.1030","0.2037","0.1441","0.1186","0.0000"
"102187.0","0.1531","0.1919","0.1486","0.1186","0.0000"
"102188.0","0.2584","0.1991","0.2035","0.1186","0.0000"
"102189.0","0.2436","0.2032","0.2235","0.1186","0.0000"
"102190.0","0.2117","0.1961","0.2176","0.1186","0.0000"
"102191.0","0.1426","0.1920","0.1801","0.1186","0.0000"
"102192.0","0.1234","0.1820","0.1518","0.1186","0.0000"
"102193.0","0.1681","0.1769","0.1599","0.1186","0.0000"
"102194.0","0.1900","0.1751","0.1750","0.1186","0.0000"
"102195.0","0.1341","0.1728","0.1545","0.1186","0.0000"
"102196.0","0.1677","0.1793","0.1611","0.1186","0.0000"
"102197.0","0.1443","0.1784","0.1527","0.1186","0.0000"
"102198.0","0.0787","0.1604","0.1157","0.1186","0.0000"
"102199.0","0.1271","0.1488","0.1214","0.1186","0.0000"
"102200.0","0.1131","0.1389","0.1172","0.1186","0.0000"
"102201.0","0.0738","0.1320","0.0955","0.1186","0.0000"
"102202.0","0.1107","0.1307","0.1031","0.1186","0.0000"
"102203.0","0.1061","0.1245","0.1046","0.1186","0.0000"
"102204.0","0.1164","0.1172","0.1105","0.1186","0.0000"
"102205.0","0.0591","0.1097","0.0848","0.1186","0.0000"
"102206.0","0.0809","0.1010","0.0828","0.1186","0.0000"
"102207.0","0.1401","0.1006","0.1115","0.1186","0.0000"
"102208.0","0.1401","0.1067","0.1258","0.1186","0.0000"
"102209.0","0.0861","0.1026","0.1059","0.1186","0.0000"
"102210.0","0.0974","0.1011","0.1017","0.1186","0.0000"
"102211.0","0.1809","0.1118","0.1413","0.1186","0.0000"
"102212.0","0.1245","0.1132","0.1329","0.1186","0.0000"
"102213.0","0.0699","0.1095","0.1014","0.1186","0.0000"
"102214.0","0.1021","0.1081","0.1017","0.1186","0.0000"
"102215.0","0.0487","0.1071","0.0752","0.1186","0.0000"
"102216.0","0.1054","0.1095","0.0903","0.1186","0.0000"
"102217.0","0.1306","0.1085","0.1104","0.1186","0.0000"
"102218.0","0.1327","0.1078","0.1216","0.1186","0.0000"
"102219.0","0.1274","0.1119","0.1245","0.1186","0.0000"
"102220.0","0.0961","0.1118","0.1103","0.1186","0.0000"
"102221.0","0.1381","0.1075","0.1242","0.1186","0.0000"
"102222.0","0.1236","0.1075","0.1239","0.1186","0.0000"
"102223.0","0.0949","0.1100","0.1094","0.1186","0.0000"
"102224.0","0.1408","0.1138","0.1251","0.1186","0.0000"
"102225.0","0.0282","0.1118","0.0766","0.1186","0.0000"
"102226.0","0.1923","0.1205","0.1345","0.1186","0.0000"
"102227.0","0.2649","0.1339","0.1997","0.1186","0.0000"
"102228.0","0.2418","0.1448","0.2207","0.1186","0.0000"
"102229.0","0.2344","0.1555","0.2276","0.1186","0.0000"
"102230.0","0.1814","0.1640","0.2045","0.1186","0.0000"
