Time [ms],Timestamp,Raw Value,Corrected Value,Temperature Value,LD20 Flow,LD20 Temperature,LD20 Status,Heater Voltage,Thermistor Voltage,Heater Current,Thermistor Current,Series R Voltage
"3050.0","12:03:18.985","2244753.0000","3.9002","62309.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3075.0","12:03:19.10","2239915.0000","3.3727","62309.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3100.0","12:03:19.35","2244280.0000","3.8486","62309.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3125.0","12:03:19.60","2242416.0000","3.6454","62311.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3150.0","12:03:19.85","2247788.0000","4.2310","62311.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3175.0","12:03:19.110","2242604.0000","3.6659","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3200.0","12:03:19.135","2246032.0000","4.0396","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3225.0","12:03:19.160","2243198.0000","3.7306","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3250.0","12:03:19.185","2245283.0000","3.9580","62307.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3275.0","12:03:19.210","2243721.0000","3.7876","62307.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3300.0","12:03:19.235","2245476.0000","3.9790","62306.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3325.0","12:03:19.260","2240909.0000","3.4811","62306.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3350.0","12:03:19.285","2242764.0000","3.6833","62306.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3375.0","12:03:19.310","2240934.0000","3.4838","62301.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3400.0","12:03:19.335","2243271.0000","3.7386","62301.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3425.0","12:03:19.360","2238784.0000","3.2494","62306.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3450.0","12:03:19.385","2240296.0000","3.4143","62306.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3475.0","12:03:19.410","2237753.0000","3.1370","62321.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3500.0","12:03:19.435","2240954.0000","3.4860","62321.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3525.0","12:03:19.460","2236836.0000","3.0371","62321.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3550.0","12:03:19.485","2239536.0000","3.3314","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3575.0","12:03:19.510","2236457.0000","2.9958","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3600.0","12:03:19.535","2237521.0000","3.1117","62322.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3625.0","12:03:19.560","2232984.0000","2.6171","62322.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3650.0","12:03:19.585","2235859.0000","2.9305","62322.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3675.0","12:03:19.610","2232867.0000","2.6044","62297.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3700.0","12:03:19.635","2234312.0000","2.7619","62297.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3725.0","12:03:19.660","2228809.0000","2.1620","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3750.0","12:03:19.685","2230564.0000","2.3533","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3775.0","12:03:19.710","2226261.0000","1.8842","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3800.0","12:03:19.735","2229703.0000","2.2594","62283.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3825.0","12:03:19.760","2227603.0000","2.0305","62283.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3850.0","12:03:19.785","2231443.0000","2.4491","62290.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3875.0","12:03:19.810","2227320.0000","1.9996","62290.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3900.0","12:03:19.835","2230948.0000","2.3952","62288.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3925.0","12:03:19.860","2227062.0000","1.9715","62288.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3950.0","12:03:19.885","2232319.0000","2.5446","62288.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"3975.0","12:03:19.910","2230332.0000","2.3280","62306.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4000.0","12:03:19.935","2233457.0000","2.6687","62306.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4025.0","12:03:19.960","2230142.0000","2.3073","62301.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4050.0","12:03:19.985","2233092.0000","2.6289","62301.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4075.0","12:03:20.10","2228787.0000","2.1596","62301.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4100.0","12:03:20.35","2232781.0000","2.5950","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4125.0","12:03:20.60","2231190.0000","2.4215","62300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4150.0","12:03:20.85","2233123.0000","2.6323","62303.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4175.0","12:03:20.110","2230662.0000","2.3640","62303.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4200.0","12:03:20.135","2232857.0000","2.6033","62298.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4225.0","12:03:20.160","2231137.0000","2.4158","62298.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4250.0","12:03:20.185","2234200.0000","2.7497","62298.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4275.0","12:03:20.210","2230239.0000","2.3179","62299.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4300.0","12:03:20.235","2229972.0000","2.2888","62299.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4325.0","12:03:20.260","2223636.0000","1.5980","62311.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4350.0","12:03:20.285","2225129.0000","1.7608","62311.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4375.0","12:03:20.310","2219897.0000","1.1904","62311.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4400.0","12:03:20.335","2225159.0000","1.7640","62295.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4425.0","12:03:20.360","2221030.0000","1.3139","62295.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4450.0","12:03:20.385","2221444.0000","1.3591","62294.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4475.0","12:03:20.410","2219702.0000","1.1691","62294.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4500.0","12:03:20.435","2222743.0000","1.5007","62294.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4525.0","12:03:20.460","2218923.0000","1.0842","62295.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4550.0","12:03:20.485","2222950.0000","1.5232","62295.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4575.0","12:03:20.510","2220806.0000","1.2895","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4600.0","12:03:20.535","2222948.0000","1.5230","62302.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4625.0","12:03:20.560","2220368.0000","1.2418","62283.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4650.0","12:03:20.585","2222871.0000","1.5146","62283.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4675.0","12:03:20.610","2219369.0000","1.1328","62283.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"4700.0","12:03:20.635","2222010.0000","1.4208","62291.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
