Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow,LD20 Flow
"3944.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3945.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3946.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3947.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3948.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3949.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3950.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3951.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3952.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3953.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3954.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3955.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3956.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3957.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3958.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3959.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3960.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3961.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3962.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3963.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3964.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3965.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3966.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3967.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3968.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3969.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3970.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3971.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3972.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3973.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3974.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3975.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3976.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3977.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3978.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3979.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3980.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3981.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3982.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3983.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3984.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3985.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3986.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3987.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3988.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3989.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3990.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3991.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3992.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3993.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3994.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3995.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3996.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3997.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3998.0","-375.0000","-375.0000","-375.0000","-0.0500"
"3999.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4000.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4001.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4002.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4003.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4004.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4005.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4006.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4007.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4008.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4009.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4010.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4011.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4012.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4013.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4014.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4015.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4016.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4017.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4018.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4019.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4020.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4021.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4022.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4023.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4024.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4025.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4026.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4027.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4028.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4029.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4030.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4031.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4032.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4033.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4034.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4035.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4036.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4037.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4038.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4039.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4040.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4041.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4042.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4043.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4044.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4045.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4046.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4047.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4048.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4049.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4050.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4051.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4052.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4053.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4054.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4055.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4056.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4057.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4058.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4059.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4060.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4061.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4062.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4063.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4064.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4065.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4066.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4067.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4068.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4069.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4070.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4071.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4072.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4073.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4074.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4075.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4076.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4077.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4078.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4079.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4080.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4081.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4082.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4083.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4084.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4085.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4086.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4087.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4088.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4089.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4090.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4091.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4092.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4093.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4094.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4095.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4096.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4097.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4098.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4099.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4100.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4101.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4102.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4103.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4104.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4105.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4106.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4107.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4108.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4109.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4110.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4111.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4112.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4113.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4114.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4115.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4116.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4117.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4118.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4119.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4120.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4121.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4122.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4123.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4124.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4125.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4126.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4127.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4128.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4129.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4130.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4131.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4132.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4133.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4134.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4135.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4136.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4137.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4138.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4139.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4140.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4141.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4142.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4143.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4144.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4145.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4146.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4147.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4148.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4149.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4150.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4151.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4152.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4153.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4154.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4155.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4156.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4157.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4158.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4159.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4160.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4161.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4162.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4163.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4164.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4165.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4166.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4167.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4168.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4169.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4170.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4171.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4172.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4173.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4174.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4175.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4176.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4177.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4178.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4179.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4180.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4181.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4182.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4183.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4184.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4185.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4186.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4187.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4188.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4189.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4190.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4191.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4192.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4193.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4194.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4195.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4196.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4197.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4198.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4199.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4200.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4201.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4202.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4203.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4204.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4205.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4206.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4207.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4208.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4209.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4210.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4211.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4212.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4213.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4214.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4215.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4216.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4217.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4218.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4219.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4220.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4221.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4222.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4223.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4224.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4225.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4226.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4227.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4228.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4229.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4230.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4231.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4232.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4233.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4234.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4235.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4236.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4237.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4238.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4239.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4240.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4241.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4242.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4243.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4244.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4245.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4246.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4247.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4248.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4249.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4250.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4251.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4252.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4253.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4254.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4255.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4256.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4257.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4258.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4259.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4260.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4261.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4262.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4263.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4264.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4265.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4266.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4267.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4268.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4269.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4270.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4271.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4272.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4273.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4274.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4275.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4276.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4277.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4278.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4279.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4280.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4281.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4282.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4283.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4284.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4285.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4286.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4287.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4288.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4289.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4290.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4291.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4292.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4293.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4294.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4295.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4296.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4297.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4298.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4299.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4300.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4301.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4302.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4303.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4304.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4305.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4306.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4307.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4308.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4309.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4310.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4311.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4312.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4313.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4314.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4315.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4316.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4317.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4318.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4319.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4320.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4321.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4322.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4323.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4324.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4325.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4326.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4327.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4328.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4329.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4330.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4331.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4332.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4333.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4334.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4335.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4336.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4337.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4338.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4339.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4340.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4341.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4342.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4343.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4344.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4345.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4346.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4347.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4348.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4349.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4350.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4351.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4352.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4353.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4354.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4355.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4356.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4357.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4358.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4359.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4360.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4361.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4362.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4363.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4364.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4365.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4366.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4367.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4368.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4369.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4370.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4371.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4372.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4373.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4374.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4375.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4376.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4377.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4378.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4379.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4380.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4381.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4382.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4383.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4384.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4385.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4386.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4387.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4388.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4389.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4390.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4391.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4392.0","-375.0000","-375.0000","-375.0000","-0.0500"
"4393.0","-375.0000","-375.0000","-375.0000","-0.0500"
