Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow,Riemann FlowLD20 Flow
"4115.0","-1.9724","-2.2843","14.4534","0.5122","0.0000"
"4116.0","-2.0741","-2.2228","14.4369","0.5122","0.0000"
"4117.0","-1.8865","-2.1625","14.4206","0.5122","0.0000"
"4118.0","-1.6449","-2.0906","14.4045","0.5122","0.0000"
"4119.0","-1.5136","-2.0084","14.3886","0.5122","0.0000"
"4120.0","-1.2922","-1.9123","14.3729","0.5122","0.0000"
"4121.0","-1.0874","-1.7904","14.3575","0.5122","0.0000"
"4122.0","-0.8492","-1.6492","14.3423","0.5122","0.0000"
"4123.0","-0.7438","-1.5129","14.3272","0.5122","0.0000"
"4124.0","-0.5845","-1.3649","14.3123","0.5122","0.0000"
"4125.0","-0.4450","-1.2121","14.2975","0.5122","0.0000"
"4126.0","-0.3069","-1.0354","14.2829","0.5122","0.0000"
"4127.0","-0.2083","-0.8676","14.2684","0.5122","0.0000"
"4128.0","-0.1695","-0.7200","14.2540","0.5122","0.0000"
"4129.0","-0.0787","-0.5766","14.2396","0.5122","0.0000"
"4130.0","0.0218","-0.4452","14.2254","0.5122","0.0000"
"4131.0","0.0246","-0.3340","14.2112","0.5122","0.0000"
"4132.0","0.1115","-0.2379","14.1971","0.5122","0.0000"
"4133.0","0.1489","-0.1486","14.1831","0.5122","0.0000"
"4134.0","0.3214","-0.0580","14.1692","0.5122","0.0000"
"4135.0","0.4778","0.0343","14.1555","0.5122","0.0000"
"4136.0","0.6493","0.1299","14.1420","0.5122","0.0000"
"4137.0","0.6493","0.2156","14.1285","0.5122","0.0000"
"4138.0","0.8560","0.3182","14.1153","0.5122","0.0000"
"4139.0","1.1757","0.4436","14.1023","0.5122","0.0000"
"4140.0","1.3998","0.5814","14.0896","0.5122","0.0000"
"4141.0","1.5849","0.7375","14.0771","0.5122","0.0000"
"4142.0","1.6469","0.8910","14.0647","0.5122","0.0000"
"4143.0","1.8083","1.0569","14.0524","0.5122","0.0000"
"4144.0","1.8724","1.2120","14.0402","0.5122","0.0000"
"4145.0","1.9855","1.3628","14.0282","0.5122","0.0000"
"4146.0","2.0922","1.5071","14.0162","0.5122","0.0000"
"4147.0","1.8337","1.6255","14.0041","0.5122","0.0000"
"4148.0","1.8234","1.7223","13.9919","0.5122","0.0000"
"4149.0","2.0082","1.8055","13.9799","0.5122","0.0000"
"4150.0","2.1649","1.8820","13.9681","0.5122","0.0000"
"4151.0","2.4062","1.9642","13.9565","0.5122","0.0000"
"4152.0","2.7090","2.0704","13.9453","0.5122","0.0000"
"4153.0","2.8786","2.1774","13.9342","0.5122","0.0000"
"4154.0","3.1755","2.3077","13.9235","0.5122","0.0000"
"4155.0","3.4899","2.4582","13.9130","0.5122","0.0000"
"4156.0","3.8137","2.6303","13.9029","0.5122","0.0000"
"4157.0","4.0220","2.8491","13.8930","0.5122","0.0000"
"4158.0","4.1265","3.0795","13.8833","0.5122","0.0000"
"4159.0","4.3455","3.3132","13.8737","0.5122","0.0000"
"4160.0","4.5803","3.5547","13.8644","0.5122","0.0000"
"4161.0","4.6541","3.7795","13.8552","0.5122","0.0000"
"4162.0","4.8761","3.9962","13.8463","0.5122","0.0000"
"4163.0","5.0309","4.2115","13.8374","0.5122","0.0000"
"4164.0","5.1517","4.4091","13.8287","0.5122","0.0000"
"4165.0","5.3454","4.5946","13.8203","0.5122","0.0000"
"4166.0","5.5334","4.7666","13.8120","0.5122","0.0000"
"4167.0","5.8634","4.9507","13.8040","0.5122","0.0000"
"4168.0","6.0714","5.1452","13.7963","0.5122","0.0000"
"4169.0","6.4582","5.3565","13.7890","0.5122","0.0000"
"4170.0","6.8686","5.5853","13.7820","0.5122","0.0000"
"4171.0","7.2062","5.8405","13.7755","0.5122","0.0000"
"4172.0","7.5888","6.1118","13.7693","0.5122","0.0000"
"4173.0","7.9820","6.4069","13.7635","0.5122","0.0000"
"4174.0","8.3762","6.7293","13.7581","0.5122","0.0000"
"4175.0","8.6725","7.0621","13.7530","0.5122","0.0000"
"4176.0","8.8154","7.3903","13.7481","0.5122","0.0000"
"4177.0","9.0033","7.7043","13.7433","0.5122","0.0000"
"4178.0","9.2680","8.0239","13.7389","0.5122","0.0000"
"4179.0","9.4731","8.3254","13.7346","0.5122","0.0000"
"4180.0","9.6052","8.5991","13.7305","0.5122","0.0000"
"4181.0","9.8243","8.8609","13.7266","0.5122","0.0000"
"4182.0","9.9711","9.0991","13.7228","0.5122","0.0000"
"4183.0","10.3278","9.3337","13.7194","0.5122","0.0000"
"4184.0","10.7071","9.5668","13.7164","0.5122","0.0000"
"4185.0","10.7071","9.7702","13.7134","0.5122","0.0000"
"4186.0","10.9765","9.9864","13.7106","0.5122","0.0000"
"4187.0","11.4088","10.2269","13.7083","0.5122","0.0000"
"4188.0","11.6368","10.4638","13.7063","0.5122","0.0000"
"4189.0","12.1118","10.7276","13.7047","0.5122","0.0000"
"4190.0","12.4973","11.0169","13.7035","0.5122","0.0000"
"4191.0","12.8337","11.3178","13.7026","0.5122","0.0000"
"4192.0","13.2590","11.6466","13.7022","0.5122","0.0000"
"4193.0","13.5676","11.9706","13.7020","0.5122","0.0000"
"4194.0","13.9691","12.2968","13.7023","0.5122","0.0000"
"4195.0","14.0043","12.6265","13.7026","0.5122","0.0000"
"4196.0","14.1255","12.9414","13.7030","0.5122","0.0000"
"4197.0","14.3568","13.2362","13.7037","0.5122","0.0000"
"4198.0","14.5793","13.5304","13.7045","0.5122","0.0000"
"4199.0","14.9231","13.8116","13.7058","0.5122","0.0000"
"4200.0","15.2606","14.0879","13.7073","0.5122","0.0000"
"4201.0","15.5019","14.3547","13.7091","0.5122","0.0000"
"4202.0","16.0701","14.6358","13.7115","0.5122","0.0000"
"4203.0","16.5024","14.9293","13.7143","0.5122","0.0000"
"4204.0","17.1830","15.2507","13.7177","0.5122","0.0000"
"4205.0","17.6042","15.6107","13.7216","0.5122","0.0000"
"4206.0","18.1201","16.0101","13.7260","0.5122","0.0000"
"4207.0","18.8268","16.4571","13.7311","0.5122","0.0000"
"4208.0","19.1514","16.9143","13.7365","0.5122","0.0000"
"4209.0","19.4757","17.3696","13.7423","0.5122","0.0000"
"4210.0","19.8129","17.8248","13.7484","0.5122","0.0000"
"4211.0","19.8963","18.2643","13.7545","0.5122","0.0000"
"4212.0","20.1629","18.6736","13.7609","0.5122","0.0000"
"4213.0","20.1599","19.0393","13.7673","0.5122","0.0000"
"4214.0","20.2391","19.3449","13.7738","0.5122","0.0000"
"4215.0","20.6335","19.6479","13.7806","0.5122","0.0000"
"4216.0","20.8712","19.9230","13.7877","0.5122","0.0000"
"4217.0","21.2820","20.1685","13.7952","0.5122","0.0000"
"4218.0","21.6914","20.4225","13.8031","0.5122","0.0000"
"4219.0","22.2073","20.6957","13.8115","0.5122","0.0000"
"4220.0","22.6126","20.9756","13.8203","0.5122","0.0000"
"4221.0","22.9372","21.2797","13.8294","0.5122","0.0000"
"4222.0","23.3708","21.6005","13.8390","0.5122","0.0000"
"4223.0","23.6266","21.9472","13.8488","0.5122","0.0000"
"4224.0","23.9152","22.3148","13.8588","0.5122","0.0000"
"4225.0","24.0311","22.6545","13.8690","0.5122","0.0000"
"4226.0","24.3362","23.0010","13.8795","0.5122","0.0000"
"4227.0","24.4725","23.3201","13.8901","0.5122","0.0000"
"4228.0","24.6434","23.6153","13.9008","0.5122","0.0000"
"4229.0","24.5941","23.8539","13.9115","0.5122","0.0000"
"4230.0","24.5794","24.0506","13.9222","0.5122","0.0000"
"4231.0","24.4993","24.2068","13.9328","0.5122","0.0000"
"4232.0","24.4993","24.3197","13.9433","0.5122","0.0000"
"4233.0","24.7211","24.4291","13.9541","0.5122","0.0000"
"4234.0","24.8175","24.5194","13.9650","0.5122","0.0000"
"4235.0","24.8033","24.5966","13.9758","0.5122","0.0000"
"4236.0","25.1525","24.6782","13.9870","0.5122","0.0000"
"4237.0","25.4940","24.7804","13.9985","0.5122","0.0000"
"4238.0","25.9120","24.9072","14.0104","0.5122","0.0000"
"4239.0","25.9720","25.0450","14.0224","0.5122","0.0000"
"4240.0","26.3402","25.2211","14.0347","0.5122","0.0000"
"4241.0","26.6591","25.4371","14.0473","0.5122","0.0000"
"4242.0","27.0132","25.6885","14.0603","0.5122","0.0000"
"4243.0","26.8077","25.8971","14.0730","0.5122","0.0000"
"4244.0","26.5013","26.0655","14.0854","0.5122","0.0000"
"4245.0","26.6232","26.2475","14.0980","0.5122","0.0000"
"4246.0","26.6154","26.3938","14.1105","0.5122","0.0000"
"4247.0","26.2638","26.4708","14.1227","0.5122","0.0000"
"4248.0","26.1948","26.4991","14.1347","0.5122","0.0000"
"4249.0","26.2742","26.5293","14.1469","0.5122","0.0000"
"4250.0","26.3101","26.5263","14.1590","0.5122","0.0000"
"4251.0","26.2991","26.4903","14.1712","0.5122","0.0000"
"4252.0","26.5502","26.4440","14.1836","0.5122","0.0000"
"4253.0","26.3759","26.4008","14.1957","0.5122","0.0000"
"4254.0","26.5481","26.4055","14.2081","0.5122","0.0000"
"4255.0","27.0340","26.4466","14.2209","0.5122","0.0000"
"4256.0","27.1586","26.5009","14.2339","0.5122","0.0000"
"4257.0","27.1512","26.5896","14.2468","0.5122","0.0000"
"4258.0","27.2192","26.6921","14.2597","0.5122","0.0000"
"4259.0","26.9862","26.7633","14.2725","0.5122","0.0000"
"4260.0","26.8421","26.8165","14.2850","0.5122","0.0000"
"4261.0","26.9295","26.8795","14.2977","0.5122","0.0000"
"4262.0","26.6005","26.8845","14.3100","0.5122","0.0000"
"4263.0","26.3555","26.8825","14.3220","0.5122","0.0000"
"4264.0","26.3374","26.8614","14.3341","0.5122","0.0000"
"4265.0","26.0851","26.7665","14.3458","0.5122","0.0000"
"4266.0","26.0637","26.6570","14.3575","0.5122","0.0000"
"4267.0","26.1496","26.5569","14.3693","0.5122","0.0000"
"4268.0","26.1544","26.4504","14.3811","0.5122","0.0000"
"4269.0","26.1959","26.3714","14.3929","0.5122","0.0000"
"4270.0","26.2707","26.3142","14.4048","0.5122","0.0000"
"4271.0","26.6415","26.2854","14.4170","0.5122","0.0000"
"4272.0","26.6645","26.2918","14.4293","0.5122","0.0000"
"4273.0","26.7843","26.3347","14.4416","0.5122","0.0000"
"4274.0","26.7352","26.3745","14.4539","0.5122","0.0000"
"4275.0","26.9576","26.4617","14.4664","0.5122","0.0000"
"4276.0","26.9193","26.5473","14.4789","0.5122","0.0000"
"4277.0","26.7714","26.6095","14.4912","0.5122","0.0000"
"4278.0","26.5691","26.6510","14.5033","0.5122","0.0000"
"4279.0","26.4942","26.6808","14.5152","0.5122","0.0000"
"4280.0","26.4942","26.7031","14.5272","0.5122","0.0000"
"4281.0","26.3449","26.6735","14.5390","0.5122","0.0000"
"4282.0","26.3943","26.6465","14.5509","0.5122","0.0000"
"4283.0","26.1742","26.5855","14.5625","0.5122","0.0000"
"4284.0","26.3441","26.5463","14.5743","0.5122","0.0000"
"4285.0","26.5559","26.5062","14.5863","0.5122","0.0000"
"4286.0","26.6558","26.4798","14.5984","0.5122","0.0000"
"4287.0","26.8194","26.4846","14.6106","0.5122","0.0000"
"4288.0","26.9734","26.5250","14.6229","0.5122","0.0000"
"4289.0","27.3213","26.6078","14.6356","0.5122","0.0000"
"4290.0","27.6032","26.7187","14.6486","0.5122","0.0000"
"4291.0","27.6601","26.8502","14.6616","0.5122","0.0000"
"4292.0","27.8846","26.9992","14.6748","0.5122","0.0000"
"4293.0","27.7492","27.1567","14.6879","0.5122","0.0000"
"4294.0","27.7354","27.2958","14.7010","0.5122","0.0000"
"4295.0","27.9831","27.4386","14.7142","0.5122","0.0000"
"4296.0","27.8522","27.5582","14.7274","0.5122","0.0000"
"4297.0","27.8572","27.6620","14.7405","0.5122","0.0000"
"4298.0","27.6778","27.7324","14.7534","0.5122","0.0000"
"4299.0","27.6255","27.7628","14.7663","0.5122","0.0000"
"4300.0","27.9227","27.7948","14.7795","0.5122","0.0000"
"4301.0","28.5114","27.8799","14.7932","0.5122","0.0000"
"4302.0","28.6382","27.9553","14.8070","0.5122","0.0000"
"4303.0","28.7262","28.0530","14.8210","0.5122","0.0000"
"4304.0","29.0612","28.1856","14.8352","0.5122","0.0000"
"4305.0","29.4848","28.3357","14.8499","0.5122","0.0000"
"4306.0","29.8157","28.5321","14.8648","0.5122","0.0000"
"4307.0","30.1241","28.7588","14.8801","0.5122","0.0000"
"4308.0","30.1796","29.0089","14.8954","0.5122","0.0000"
"4309.0","30.0336","29.2498","14.9105","0.5122","0.0000"
"4310.0","30.3239","29.4899","14.9259","0.5122","0.0000"
"4311.0","30.3579","29.6745","14.9414","0.5122","0.0000"
"4312.0","30.4631","29.8570","14.9569","0.5122","0.0000"
"4313.0","30.0996","29.9944","14.9720","0.5122","0.0000"
"4314.0","30.2089","30.1091","14.9873","0.5122","0.0000"
"4315.0","30.2631","30.1870","15.0025","0.5122","0.0000"
"4316.0","30.3090","30.2363","15.0179","0.5122","0.0000"
"4317.0","30.4198","30.2659","15.0333","0.5122","0.0000"
"4318.0","30.6969","30.3176","15.0489","0.5122","0.0000"
"4319.0","30.8733","30.4016","15.0647","0.5122","0.0000"
"4320.0","31.2028","30.4894","15.0809","0.5122","0.0000"
"4321.0","31.5666","30.6103","15.0974","0.5122","0.0000"
"4322.0","31.8241","30.7464","15.1141","0.5122","0.0000"
"4323.0","32.2743","30.9639","15.1313","0.5122","0.0000"
"4324.0","32.2546","31.1685","15.1484","0.5122","0.0000"
"4325.0","32.6910","31.4112","15.1659","0.5122","0.0000"
"4326.0","32.7003","31.6504","15.1835","0.5122","0.0000"
"4327.0","32.7003","31.8784","15.2010","0.5122","0.0000"
"4328.0","32.6832","32.0770","15.2185","0.5122","0.0000"
"4329.0","32.8206","32.2718","15.2361","0.5122","0.0000"
"4330.0","32.8796","32.4395","15.2537","0.5122","0.0000"
"4331.0","32.7680","32.5596","15.2712","0.5122","0.0000"
"4332.0","32.7016","32.6474","15.2886","0.5122","0.0000"
"4333.0","32.9569","32.7156","15.3063","0.5122","0.0000"
"4334.0","33.1940","32.8095","15.3242","0.5122","0.0000"
"4335.0","33.3342","32.8739","15.3422","0.5122","0.0000"
"4336.0","33.5938","32.9632","15.3605","0.5122","0.0000"
"4337.0","33.7097","33.0642","15.3788","0.5122","0.0000"
"4338.0","34.1091","33.2067","15.3975","0.5122","0.0000"
"4339.0","34.6671","33.3914","15.4168","0.5122","0.0000"
"4340.0","34.7932","33.5828","15.4362","0.5122","0.0000"
"4341.0","35.0256","33.8085","15.4558","0.5122","0.0000"
"4342.0","35.3129","34.0696","15.4756","0.5122","0.0000"
"4343.0","35.2073","34.2947","15.4954","0.5122","0.0000"
"4344.0","35.4423","34.5195","15.5153","0.5122","0.0000"
"4345.0","35.3174","34.7178","15.5351","0.5122","0.0000"
"4346.0","35.6093","34.9194","15.5552","0.5122","0.0000"
"4347.0","35.5595","35.1044","15.5752","0.5122","0.0000"
"4348.0","35.5461","35.2481","15.5952","0.5122","0.0000"
"4349.0","35.6973","35.3511","15.6153","0.5122","0.0000"
"4350.0","35.7393","35.4457","15.6354","0.5122","0.0000"
"4351.0","35.9446","35.5376","15.6557","0.5122","0.0000"
"4352.0","36.2036","35.6267","15.6762","0.5122","0.0000"
"4353.0","36.4476","35.7507","15.6970","0.5122","0.0000"
"4354.0","36.7931","35.8858","15.7181","0.5122","0.0000"
"4355.0","37.2709","36.0811","15.7397","0.5122","0.0000"
"4356.0","37.5474","36.2750","15.7615","0.5122","0.0000"
"4357.0","38.0880","36.5278","15.7838","0.5122","0.0000"
"4358.0","38.4184","36.8150","15.8064","0.5122","0.0000"
"4359.0","38.8184","37.1271","15.8294","0.5122","0.0000"
"4360.0","38.9692","37.4501","15.8526","0.5122","0.0000"
"4361.0","39.1626","37.7719","15.8759","0.5122","0.0000"
"4362.0","39.7407","38.1256","15.8998","0.5122","0.0000"
"4363.0","39.8114","38.4620","15.9237","0.5122","0.0000"
"4364.0","40.0876","38.7915","15.9478","0.5122","0.0000"
"4365.0","40.9419","39.1586","15.9728","0.5122","0.0000"
"4366.0","41.6079","39.5646","15.9985","0.5122","0.0000"
"4367.0","42.3990","39.9957","16.0249","0.5122","0.0000"
"4368.0","42.9420","40.4481","16.0518","0.5122","0.0000"
"4369.0","43.7997","40.9462","16.0795","0.5122","0.0000"
"4370.0","44.5997","41.5092","16.1081","0.5122","0.0000"
"4371.0","45.5039","42.1434","16.1374","0.5122","0.0000"
"4372.0","46.6905","42.8384","16.1680","0.5122","0.0000"
"4373.0","47.0387","43.5611","16.1989","0.5122","0.0000"
"4374.0","47.8691","44.3392","16.2305","0.5122","0.0000"
"4375.0","47.8691","45.0320","16.2622","0.5122","0.0000"
"4376.0","48.2174","45.6929","16.2941","0.5122","0.0000"
"4377.0","48.7340","46.3264","16.3266","0.5122","0.0000"
"4378.0","48.9497","46.9272","16.3592","0.5122","0.0000"
"4379.0","49.4672","47.4939","16.3923","0.5122","0.0000"
"4380.0","50.2475","48.0587","16.4262","0.5122","0.0000"
"4381.0","50.3625","48.5446","16.4601","0.5122","0.0000"
"4382.0","50.9617","48.9717","16.4946","0.5122","0.0000"
"4383.0","51.4089","49.4087","16.5295","0.5122","0.0000"
"4384.0","51.6346","49.7853","16.5646","0.5122","0.0000"
"4385.0","52.3148","50.2298","16.6004","0.5122","0.0000"
"4386.0","53.1947","50.7276","16.6370","0.5122","0.0000"
"4387.0","53.7584","51.2300","16.6741","0.5122","0.0000"
"4388.0","54.2879","51.7638","16.7117","0.5122","0.0000"
"4389.0","54.6300","52.2801","16.7496","0.5122","0.0000"
"4390.0","54.8381","52.7392","16.7877","0.5122","0.0000"
"4391.0","55.2266","53.2256","16.8261","0.5122","0.0000"
"4392.0","55.0119","53.6306","16.8643","0.5122","0.0000"
"4393.0","54.9031","53.9800","16.9024","0.5122","0.0000"
"4394.0","55.3971","54.3563","16.9409","0.5122","0.0000"
"4395.0","55.3343","54.6582","16.9793","0.5122","0.0000"
"4396.0","55.1039","54.8491","17.0174","0.5122","0.0000"
"4397.0","54.6665","54.9399","17.0550","0.5122","0.0000"
"4398.0","54.6285","54.9740","17.0926","0.5122","0.0000"
"4399.0","54.1367","54.9247","17.1296","0.5122","0.0000"
"4400.0","54.0122","54.8421","17.1665","0.5122","0.0000"
"4401.0","53.9899","54.7184","17.2034","0.5122","0.0000"
"4402.0","53.1279","54.5300","17.2393","0.5122","0.0000"
"4403.0","53.6763","54.4073","17.2757","0.5122","0.0000"
"4404.0","53.7219","54.2398","17.3122","0.5122","0.0000"
"4405.0","53.6617","54.0726","17.3485","0.5122","0.0000"
"4406.0","53.4514","53.9073","17.3846","0.5122","0.0000"
"4407.0","53.1454","53.7552","17.4204","0.5122","0.0000"
"4408.0","52.7000","53.5623","17.4557","0.5122","0.0000"
"4409.0","52.3057","53.3792","17.4905","0.5122","0.0000"
"4410.0","51.9238","53.1704","17.5249","0.5122","0.0000"
"4411.0","51.4582","52.9172","17.5589","0.5122","0.0000"
"4412.0","50.8156","52.6860","17.5921","0.5122","0.0000"
"4413.0","50.0040","52.3188","17.6245","0.5122","0.0000"
"4414.0","49.4748","51.8941","17.6564","0.5122","0.0000"
"4415.0","48.9946","51.4273","17.6877","0.5122","0.0000"
"4416.0","48.6058","50.9428","17.7186","0.5122","0.0000"
"4417.0","48.5907","50.4873","17.7495","0.5122","0.0000"
"4418.0","48.2871","50.0460","17.7801","0.5122","0.0000"
"4419.0","48.1768","49.6331","17.8105","0.5122","0.0000"
"4420.0","48.1639","49.2572","17.8408","0.5122","0.0000"
"4421.0","47.6855","48.8799","17.8706","0.5122","0.0000"
"4422.0","47.6855","48.5669","17.9005","0.5122","0.0000"
"4423.0","47.9494","48.3614","17.9305","0.5122","0.0000"
"4424.0","48.0157","48.2155","17.9606","0.5122","0.0000"
"4425.0","48.1604","48.1321","17.9908","0.5122","0.0000"
"4426.0","47.6309","48.0346","18.0204","0.5122","0.0000"
"4427.0","47.1847","47.8940","18.0496","0.5122","0.0000"
"4428.0","47.0898","47.7743","18.0786","0.5122","0.0000"
"4429.0","46.5705","47.6136","18.1071","0.5122","0.0000"
"4430.0","46.7503","47.4723","18.1358","0.5122","0.0000"
"4431.0","46.0968","47.3134","18.1637","0.5122","0.0000"
"4432.0","46.0863","47.1535","18.1917","0.5122","0.0000"
"4433.0","45.9681","46.9553","18.2194","0.5122","0.0000"
"4434.0","45.8461","46.7384","18.2471","0.5122","0.0000"
"4435.0","45.8650","46.5088","18.2747","0.5122","0.0000"
"4436.0","45.8604","46.3318","18.3023","0.5122","0.0000"
"4437.0","46.2007","46.2334","18.3302","0.5122","0.0000"
"4438.0","46.2238","46.1468","18.3581","0.5122","0.0000"
"4439.0","46.6607","46.1558","18.3864","0.5122","0.0000"
"4440.0","46.8061","46.1614","18.4148","0.5122","0.0000"
"4441.0","46.7509","46.2268","18.4431","0.5122","0.0000"
"4442.0","46.9217","46.3103","18.4716","0.5122","0.0000"
"4443.0","46.7068","46.3842","18.4998","0.5122","0.0000"
"4444.0","46.3595","46.4355","18.5277","0.5122","0.0000"
"4445.0","46.5690","46.5060","18.5557","0.5122","0.0000"
"4446.0","46.1114","46.5311","18.5833","0.5122","0.0000"
"4447.0","45.5705","46.4680","18.6103","0.5122","0.0000"
"4448.0","45.5579","46.4015","18.6372","0.5122","0.0000"
"4449.0","45.8472","46.3201","18.6644","0.5122","0.0000"
"4450.0","45.8434","46.2238","18.6916","0.5122","0.0000"
"4451.0","45.7535","46.1241","18.7187","0.5122","0.0000"
"4452.0","45.8475","46.0167","18.7458","0.5122","0.0000"
"4453.0","45.6969","45.9157","18.7728","0.5122","0.0000"
"4454.0","45.7529","45.8550","18.7997","0.5122","0.0000"
"4455.0","46.2372","45.8218","18.8272","0.5122","0.0000"
"4456.0","46.3288","45.8436","18.8547","0.5122","0.0000"
"4457.0","46.2383","45.9104","18.8821","0.5122","0.0000"
"4458.0","46.2007","45.9746","18.9094","0.5122","0.0000"
"4459.0","46.2448","46.0144","18.9367","0.5122","0.0000"
"4460.0","45.8530","46.0154","18.9636","0.5122","0.0000"
"4461.0","45.3411","45.9741","18.9900","0.5122","0.0000"
"4462.0","45.4473","45.9341","19.0165","0.5122","0.0000"
"4463.0","44.9222","45.8566","19.0424","0.5122","0.0000"
"4464.0","44.5907","45.7404","19.0679","0.5122","0.0000"
"4465.0","44.3040","45.5471","19.0932","0.5122","0.0000"
"4466.0","43.8111","45.2953","19.1179","0.5122","0.0000"
"4467.0","43.8760","45.0591","19.1426","0.5122","0.0000"
"4468.0","43.7423","44.8132","19.1672","0.5122","0.0000"
"4469.0","43.7423","44.5630","19.1918","0.5122","0.0000"
"4470.0","43.9578","44.3735","19.2166","0.5122","0.0000"
"4471.0","44.1178","44.2511","19.2415","0.5122","0.0000"
"4472.0","44.0877","44.1152","19.2663","0.5122","0.0000"
"4473.0","44.3139","44.0544","19.2914","0.5122","0.0000"
"4474.0","44.3396","44.0293","19.3164","0.5122","0.0000"
"4475.0","44.1849","44.0173","19.3413","0.5122","0.0000"
"4476.0","43.7346","44.0097","19.3657","0.5122","0.0000"
"4477.0","43.3695","43.9590","19.3897","0.5122","0.0000"
"4478.0","43.0057","43.8854","19.4133","0.5122","0.0000"
"4479.0","42.7634","43.7875","19.4366","0.5122","0.0000"
"4480.0","42.4549","43.6372","19.4597","0.5122","0.0000"
"4481.0","42.0187","43.4273","19.4822","0.5122","0.0000"
"4482.0","42.0206","43.2206","19.5048","0.5122","0.0000"
"4483.0","41.7217","42.9614","19.5270","0.5122","0.0000"
"4484.0","41.6926","42.6967","19.5491","0.5122","0.0000"
"4485.0","41.4072","42.4189","19.5710","0.5122","0.0000"
"4486.0","41.3941","42.1848","19.5928","0.5122","0.0000"
"4487.0","41.4135","41.9892","19.6146","0.5122","0.0000"
"4488.0","41.2373","41.8124","19.6363","0.5122","0.0000"
"4489.0","41.3685","41.6729","19.6580","0.5122","0.0000"
"4490.0","41.2958","41.5570","19.6796","0.5122","0.0000"
"4491.0","41.1385","41.4690","19.7011","0.5122","0.0000"
"4492.0","40.9964","41.3666","19.7224","0.5122","0.0000"
"4493.0","40.8030","41.2747","19.7435","0.5122","0.0000"
"4494.0","40.2396","41.1294","19.7640","0.5122","0.0000"
"4495.0","40.1087","40.9995","19.7843","0.5122","0.0000"
"4496.0","39.8012","40.8402","19.8043","0.5122","0.0000"
"4497.0","39.1093","40.6098","19.8236","0.5122","0.0000"
"4498.0","38.9573","40.3818","19.8428","0.5122","0.0000"
"4499.0","38.6745","40.1124","19.8616","0.5122","0.0000"
"4500.0","38.4058","39.8234","19.8801","0.5122","0.0000"
"4501.0","38.3880","39.5484","19.8987","0.5122","0.0000"
"4502.0","37.8602","39.2348","19.9166","0.5122","0.0000"
"4503.0","37.7522","38.9297","19.9344","0.5122","0.0000"
"4504.0","37.6283","38.6686","19.9521","0.5122","0.0000"
"4505.0","37.9495","38.4526","19.9701","0.5122","0.0000"
"4506.0","37.9965","38.2722","19.9882","0.5122","0.0000"
"4507.0","37.8452","38.1458","20.0060","0.5122","0.0000"
"4508.0","37.3646","37.9865","20.0234","0.5122","0.0000"
"4509.0","37.4387","37.8629","20.0408","0.5122","0.0000"
"4510.0","37.1056","37.7329","20.0579","0.5122","0.0000"
"4511.0","36.8863","37.5827","20.0747","0.5122","0.0000"
"4512.0","36.4479","37.4415","20.0911","0.5122","0.0000"
"4513.0","36.1707","37.2833","20.1071","0.5122","0.0000"
"4514.0","35.8779","37.1083","20.1229","0.5122","0.0000"
"4515.0","35.6015","36.8735","20.1384","0.5122","0.0000"
"4516.0","35.5192","36.6258","20.1538","0.5122","0.0000"
"4517.0","35.5192","36.3932","20.1691","0.5122","0.0000"
"4518.0","35.2633","36.1830","20.1842","0.5122","0.0000"
"4519.0","35.4550","35.9847","20.1995","0.5122","0.0000"
"4520.0","35.3860","35.8127","20.2147","0.5122","0.0000"
"4521.0","35.3042","35.6545","20.2298","0.5122","0.0000"
"4522.0","35.6673","35.5764","20.2452","0.5122","0.0000"
"4523.0","35.6635","35.5257","20.2606","0.5122","0.0000"
"4524.0","35.6508","35.5030","20.2760","0.5122","0.0000"
"4525.0","35.5578","35.4986","20.2913","0.5122","0.0000"
"4526.0","35.4704","35.4938","20.3065","0.5122","0.0000"
"4527.0","35.3615","35.4780","20.3215","0.5122","0.0000"
"4528.0","35.3793","35.4896","20.3366","0.5122","0.0000"
"4529.0","34.9752","35.4416","20.3512","0.5122","0.0000"
"4530.0","35.0156","35.4046","20.3659","0.5122","0.0000"
"4531.0","34.9213","35.3663","20.3805","0.5122","0.0000"
"4532.0","34.6688","35.2664","20.3947","0.5122","0.0000"
"4533.0","34.5935","35.1594","20.4089","0.5122","0.0000"
"4534.0","34.4670","35.0410","20.4230","0.5122","0.0000"
"4535.0","34.4613","34.9314","20.4370","0.5122","0.0000"
"4536.0","34.5282","34.8372","20.4511","0.5122","0.0000"
"4537.0","34.5539","34.7564","20.4652","0.5122","0.0000"
"4538.0","34.6675","34.6852","20.4794","0.5122","0.0000"
"4539.0","35.0176","34.6895","20.4940","0.5122","0.0000"
"4540.0","34.9617","34.6841","20.5084","0.5122","0.0000"
"4541.0","34.9115","34.6831","20.5228","0.5122","0.0000"
"4542.0","35.0119","34.7174","20.5373","0.5122","0.0000"
"4543.0","34.8711","34.7452","20.5517","0.5122","0.0000"
"4544.0","35.0065","34.7991","20.5661","0.5122","0.0000"
"4545.0","34.8309","34.8361","20.5804","0.5122","0.0000"
"4546.0","34.6468","34.8479","20.5945","0.5122","0.0000"
"4547.0","34.5654","34.8491","20.6084","0.5122","0.0000"
"4548.0","34.5425","34.8366","20.6224","0.5122","0.0000"
