Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow,LD20 Flow
"9980.0","15.3366","30.3865","16.6216","-0.0500"
"10000.0","15.8214","27.8446","16.2215","-0.0500"
"10020.0","12.3458","25.1619","14.2836","-0.0500"
"10040.0","10.4615","22.2393","12.3725","-0.0500"
"10060.0","9.6182","19.1618","10.9954","-0.0500"
"10080.0","10.7684","16.0280","10.8819","-0.0500"
"10100.0","11.2428","13.6180","11.0623","-0.0500"
"10120.0","9.5761","12.3229","10.3192","-0.0500"
"10140.0","9.3929","11.7763","9.8560","-0.0500"
"10160.0","9.6458","11.4209","9.7509","-0.0500"
"10180.0","11.0949","10.9968","10.4229","-0.0500"
"10200.0","10.9419","10.5088","10.6824","-0.0500"
"10220.0","10.1783","10.2921","10.4304","-0.0500"
"10240.0","10.5599","10.3019","10.4951","-0.0500"
"10260.0","10.4229","10.3824","10.4590","-0.0500"
"10280.0","11.4725","10.4528","10.9658","-0.0500"
"10300.0","11.4360","10.4721","11.2009","-0.0500"
"10320.0","9.4267","10.4572","10.3138","-0.0500"
"10340.0","8.9359","10.4115","9.6248","-0.0500"
"10360.0","8.7127","10.3182","9.1688","-0.0500"
"10380.0","9.4755","10.1562","9.3221","-0.0500"
"10400.0","8.9136","9.9534","9.1179","-0.0500"
"10420.0","6.5611","9.5917","7.8395","-0.0500"
"10440.0","6.2341","9.1591","7.0368","-0.0500"
"10460.0","6.1380","8.7306","6.5874","-0.0500"
"10480.0","7.2739","8.3107","6.9306","-0.0500"
"10500.0","6.3882","7.8060","6.6594","-0.0500"
"10520.0","3.5229","7.2156","5.0912","-0.0500"
"10540.0","3.0228","6.6243","4.0570","-0.0500"
"10560.0","14.1884","7.1718","9.1227","-0.0500"
"10580.0","39.7978","10.2041","24.4603","-0.0500"
"10600.0","50.2734","14.3401","37.3669","-0.0500"
"10620.0","34.7897","17.1629","36.0783","-0.0500"
"10640.0","23.8642","18.9259","29.9713","-0.0500"
"10660.0","21.3980","20.4519","25.6846","-0.0500"
"10680.0","27.9729","22.5218","26.8288","-0.0500"
"10700.0","32.4984","25.1329","29.6636","-0.0500"
"10720.0","29.1222","27.6928","29.3929","-0.0500"
"10740.0","25.3443","29.9250","27.3686","-0.0500"
"10760.0","23.8679","30.8929","25.6183","-0.0500"
"10780.0","27.8862","29.7017","26.7522","-0.0500"
"10800.0","31.6636","27.8408","29.2079","-0.0500"
"10820.0","33.9893","27.7607","31.5986","-0.0500"
"10840.0","37.9440","29.1687","34.7713","-0.0500"
"10860.0","39.5545","30.9843","37.1629","-0.0500"
"10880.0","41.2329","32.3103","39.1979","-0.0500"
"10900.0","39.0294","32.9634","39.1137","-0.0500"
"10920.0","35.8010","33.6313","37.4573","-0.0500"
"10940.0","35.7867","34.6755","36.6220","-0.0500"
"10960.0","35.0295","35.7917","35.8257","-0.0500"
"10980.0","35.2149","36.5246","35.5203","-0.0500"
"11000.0","33.0497","36.6632","34.2850","-0.0500"
"11020.0","30.0695","36.2712","32.1773","-0.0500"
"11040.0","30.9427","35.5711","31.5600","-0.0500"
"11060.0","32.5980","34.8754","32.0790","-0.0500"
"11080.0","36.0705","34.3592","34.0748","-0.0500"
"11100.0","37.0521","34.1614","35.5634","-0.0500"
"11120.0","34.9085","34.0722","35.2360","-0.0500"
"11140.0","34.5736","33.9509","34.9048","-0.0500"
"11160.0","34.5407","33.9020","34.7228","-0.0500"
"11180.0","36.1895","33.9995","35.4561","-0.0500"
"11200.0","39.1762","34.6121","37.3161","-0.0500"
"11220.0","37.4060","35.3458","37.3611","-0.0500"
"11240.0","38.3310","36.0846","37.8461","-0.0500"
"11260.0","38.6119","36.6860","38.2290","-0.0500"
"11280.0","40.7310","37.1521","39.4800","-0.0500"
"11300.0","41.6846","37.6153","40.5823","-0.0500"
"11320.0","38.8695","38.0114","39.7259","-0.0500"
"11340.0","38.5695","38.4110","39.1477","-0.0500"
"11360.0","38.6487","38.8218","38.8982","-0.0500"
"11380.0","37.5073","38.9536","38.2027","-0.0500"
"11400.0","28.7009","37.9060","33.4518","-0.0500"
"11420.0","17.3593","35.9014","25.4056","-0.0500"
"11440.0","13.5661","33.4249","19.4858","-0.0500"
"11460.0","13.8014","30.9438","16.6436","-0.0500"
"11480.0","15.5446","28.4252","16.0941","-0.0500"
"11500.0","14.5736","25.7141","15.3339","-0.0500"
"11520.0","11.4278","22.9699","13.3808","-0.0500"
"11540.0","9.9288","20.1059","11.6548","-0.0500"
"11560.0","9.6852","17.2095","10.6700","-0.0500"
"11580.0","11.2448","14.5833","10.9574","-0.0500"
"11600.0","11.8376","12.8969","11.3975","-0.0500"
"11620.0","9.8820","12.1492","10.6398","-0.0500"
"11640.0","9.4196","11.7345","10.0297","-0.0500"
"11660.0","9.7536","11.3298","9.8916","-0.0500"
"11680.0","11.6743","10.9427","10.7830","-0.0500"
"11700.0","12.2320","10.7086","11.5075","-0.0500"
"11720.0","10.2412","10.5899","10.8743","-0.0500"
"11740.0","10.1110","10.6081","10.4927","-0.0500"
"11760.0","10.2262","10.6622","10.3595","-0.0500"
"11780.0","11.5197","10.6897","10.9396","-0.0500"
"11800.0","10.9764","10.6036","10.9580","-0.0500"
"11820.0","9.0020","10.5156","9.9800","-0.0500"
"11840.0","8.5390","10.4276","9.2595","-0.0500"
"11860.0","8.1957","10.2718","8.7276","-0.0500"
"11880.0","8.3871","9.9430","8.5574","-0.0500"
"11900.0","8.2694","9.5468","8.4134","-0.0500"
"11920.0","6.0840","9.1311","7.2487","-0.0500"
"11940.0","5.7716","8.6971","6.5102","-0.0500"
"11960.0","5.2384","8.1983","5.8743","-0.0500"
"11980.0","5.7234","7.6187","5.7988","-0.0500"
"12000.0","5.3018","7.0512","5.5503","-0.0500"
"12020.0","2.4449","6.3955","3.9976","-0.0500"
"12040.0","8.9827","6.4399","6.4901","-0.0500"
"12060.0","31.2636","8.7467","18.8768","-0.0500"
"12080.0","52.1290","13.1209","35.5029","-0.0500"
"12100.0","42.4302","16.5369","38.9666","-0.0500"
"12120.0","25.7766","18.5062","32.3716","-0.0500"
"12140.0","19.1477","19.8438","25.7596","-0.0500"
"12160.0","22.6736","21.5873","24.2166","-0.0500"
"12180.0","31.2841","24.1434","27.7503","-0.0500"
"12200.0","33.6421","26.9774","30.6962","-0.0500"
"12220.0","26.6798","29.4009","28.6880","-0.0500"
"12240.0","23.1468","30.8173","25.9174","-0.0500"
"12260.0","23.6720","30.0582","24.7947","-0.0500"
"12280.0","29.7690","27.8222","27.2819","-0.0500"
"12300.0","34.7108","27.0502","30.9963","-0.0500"
"12320.0","36.0495","28.0775","33.5229","-0.0500"
"12340.0","38.8159","30.0444","36.1694","-0.0500"
"12360.0","39.5538","31.7324","37.8616","-0.0500"
"12380.0","40.8274","32.6867","39.3445","-0.0500"
"12400.0","39.7896","33.3015","39.5671","-0.0500"
"12420.0","35.9374","34.2272","37.7522","-0.0500"
"12440.0","35.6326","35.4758","36.6924","-0.0500"
"12460.0","34.2207","36.5307","35.4566","-0.0500"
"12480.0","33.2362","36.8774","34.3464","-0.0500"
"12500.0","33.5886","36.7652","33.9675","-0.0500"
"12520.0","31.8042","36.3407","32.8858","-0.0500"
"12540.0","33.0263","35.7617","32.9561","-0.0500"
"12560.0","34.6292","35.2692","33.7927","-0.0500"
"12580.0","37.3954","34.9260","35.5940","-0.0500"
"12600.0","39.2490","34.8720","37.4215","-0.0500"
"12620.0","36.2978","34.9080","36.8597","-0.0500"
"12640.0","35.7867","34.9234","36.3232","-0.0500"
"12660.0","36.1138","35.1127","36.2185","-0.0500"
"12680.0","38.6923","35.6583","37.4554","-0.0500"
"12700.0","39.7811","36.2776","38.6183","-0.0500"
"12720.0","37.2269","36.8199","37.9226","-0.0500"
"12740.0","36.7894","37.1962","37.3560","-0.0500"
"12760.0","37.9144","37.5247","37.6352","-0.0500"
"12780.0","40.5435","37.8395","39.0893","-0.0500"
"12800.0","41.9756","38.1121","40.5325","-0.0500"
"12820.0","38.8179","38.3642","39.6752","-0.0500"
"12840.0","39.3337","38.7189","39.5045","-0.0500"
"12860.0","37.2427","38.8317","38.3736","-0.0500"
"12880.0","31.0286","38.0654","34.7011","-0.0500"
"12900.0","21.7989","36.2672","28.2500","-0.0500"
"12920.0","13.2650","33.8710","20.7575","-0.0500"
"12940.0","12.7625","31.4683","16.7600","-0.0500"
"12960.0","13.8769","29.0645","15.3184","-0.0500"
"12980.0","15.9493","26.6051","15.6339","-0.0500"
"13000.0","14.3947","23.8470","15.0143","-0.0500"
"13020.0","10.0958","20.9748","12.5550","-0.0500"
"13040.0","9.4431","17.9857","10.9991","-0.0500"
"13060.0","9.7894","15.2404","10.3942","-0.0500"
"13080.0","11.0402","13.2416","10.7172","-0.0500"
"13100.0","11.7140","12.2331","11.2156","-0.0500"
"13120.0","9.6958","11.8762","10.4557","-0.0500"
"13140.0","9.8856","11.5885","10.1707","-0.0500"
"13160.0","10.4710","11.2479","10.3208","-0.0500"
"13180.0","11.8631","10.8393","11.0919","-0.0500"
"13200.0","12.1413","10.6139","11.6166","-0.0500"
"13220.0","10.4903","10.6534","11.0535","-0.0500"
"13240.0","10.1477","10.7239","10.6006","-0.0500"
"13260.0","10.4070","10.7856","10.5038","-0.0500"
"13280.0","11.3275","10.8143","10.9157","-0.0500"
"13300.0","11.0186","10.7448","10.9671","-0.0500"
"13320.0","8.8066","10.6559","9.8869","-0.0500"
"13340.0","8.5351","10.5208","9.2110","-0.0500"
"13360.0","8.0044","10.2742","8.6077","-0.0500"
"13380.0","8.6180","9.9497","8.6128","-0.0500"
"13400.0","8.1655","9.5521","8.3892","-0.0500"
"13420.0","6.1806","9.1211","7.2849","-0.0500"
"13440.0","5.8337","8.6897","6.5593","-0.0500"
"13460.0","5.5958","8.2086","6.0776","-0.0500"
"13480.0","5.7785","7.6537","5.9280","-0.0500"
"13500.0","5.1978","7.0716","5.5629","-0.0500"
"13520.0","4.2448","6.6154","4.9038","-0.0500"
"13540.0","22.4056","8.0025","13.6547","-0.0500"
"13560.0","47.5580","11.9578","30.6064","-0.0500"
"13580.0","52.2856","16.3246","41.4460","-0.0500"
"13600.0","35.5511","19.0631","38.4985","-0.0500"
"13620.0","19.9476","20.4399","29.2231","-0.0500"
"13640.0","19.9337","21.8499","24.5784","-0.0500"
"13660.0","26.9520","23.9855","25.7652","-0.0500"
"13680.0","32.0210","26.6097","28.8931","-0.0500"
"13700.0","31.3873","29.2287","30.1402","-0.0500"
"13720.0","23.6509","31.1693","26.8956","-0.0500"
"13740.0","22.1599","31.1447","24.5277","-0.0500"
"13760.0","24.6226","28.8512","24.5752","-0.0500"
"13780.0","31.2473","26.7473","27.9113","-0.0500"
"13800.0","37.9747","26.9897","32.9430","-0.0500"
"13820.0","38.4155","28.8365","35.6793","-0.0500"
"13840.0","39.9440","30.8375","37.8116","-0.0500"
"13860.0","39.5480","32.0971","38.6798","-0.0500"
"13880.0","40.3275","32.9278","39.5037","-0.0500"
"13900.0","40.9477","33.8838","40.2257","-0.0500"
"13920.0","37.8771","35.3064","39.0514","-0.0500"
"13940.0","36.2438","36.7148","37.6476","-0.0500"
"13960.0","34.4587","37.6985","36.0532","-0.0500"
"13980.0","33.7628","37.9500","34.9080","-0.0500"
"14000.0","33.8201","37.5345","34.3640","-0.0500"
"14020.0","31.5363","36.8466","32.9502","-0.0500"
"14040.0","32.5452","36.1067","32.7477","-0.0500"
"14060.0","34.2435","35.5763","33.4956","-0.0500"
"14080.0","37.8680","35.3303","35.6818","-0.0500"
"14100.0","39.3185","35.1674","37.5001","-0.0500"
"14120.0","34.6853","34.8482","36.0927","-0.0500"
"14140.0","33.5047","34.5743","34.7987","-0.0500"
"14160.0","35.0539","34.6338","34.9263","-0.0500"
"14180.0","39.2822","35.1858","37.1043","-0.0500"
"14200.0","42.1228","36.0160","39.6135","-0.0500"
"14220.0","38.3337","36.6958","38.9736","-0.0500"
"14240.0","38.7118","37.3124","38.8427","-0.0500"
"14260.0","39.5320","37.8413","39.1874","-0.0500"
"14280.0","42.4145","38.2959","40.8009","-0.0500"
"14300.0","42.9626","38.6604","41.8818","-0.0500"
"14320.0","39.2856","39.1204","40.5837","-0.0500"
"14340.0","38.6027","39.6302","39.5932","-0.0500"
"14360.0","32.4677","39.3716","36.0305","-0.0500"
"14380.0","23.4744","37.7908","29.7524","-0.0500"
"14400.0","16.4489","35.2234","23.1006","-0.0500"
"14420.0","12.5471","32.6447","17.8239","-0.0500"
"14440.0","13.3672","30.1103","15.5955","-0.0500"
"14460.0","14.1411","27.5712","14.8683","-0.0500"
"14480.0","13.9641","24.7261","14.4162","-0.0500"
"14500.0","12.3470","21.6646","13.3816","-0.0500"
"14520.0","9.4309","18.6791","11.4062","-0.0500"
"14540.0","9.4970","15.7685","10.4516","-0.0500"
"14560.0","10.2363","13.5454","10.3440","-0.0500"
"14580.0","11.3327","12.3312","10.8383","-0.0500"
"14600.0","11.5917","11.8455","11.2150","-0.0500"
"14620.0","9.6115","11.5519","10.4132","-0.0500"
"14640.0","10.0558","11.2208","10.2345","-0.0500"
"14660.0","10.4909","10.8558","10.3627","-0.0500"
"14680.0","11.9871","10.6581","11.1749","-0.0500"
"14700.0","12.3694","10.6603","11.7722","-0.0500"
"14720.0","10.1144","10.7287","10.9433","-0.0500"
"14740.0","9.9443","10.7734","10.4438","-0.0500"
"14760.0","10.1871","10.7685","10.3155","-0.0500"
"14780.0","11.0966","10.7449","10.7060","-0.0500"
"14800.0","11.2163","10.7074","10.9612","-0.0500"
"14820.0","8.6087","10.6071","9.7850","-0.0500"
"14840.0","7.9709","10.3986","8.8779","-0.0500"
"14860.0","7.4527","10.0948","8.1653","-0.0500"
"14880.0","8.2864","9.7247","8.2259","-0.0500"
"14900.0","8.3279","9.3205","8.2769","-0.0500"
"14920.0","5.7439","8.8835","7.0104","-0.0500"
"14940.0","5.4177","8.4308","6.2141","-0.0500"
"14960.0","5.0452","7.9166","5.6296","-0.0500"
"14980.0","4.6937","7.2764","5.1617","-0.0500"
"15000.0","4.7750","6.6322","4.9683","-0.0500"
"15020.0","11.1790","6.8892","8.0737","-0.0500"
"15040.0","36.6430","9.7565","22.3583","-0.0500"
"15060.0","54.0980","14.4210","38.2282","-0.0500"
"15080.0","42.3106","17.8234","40.2694","-0.0500"
"15100.0","27.9160","19.7822","34.0927","-0.0500"
"15120.0","19.1936","21.1272","26.6432","-0.0500"
"15140.0","23.7626","22.9617","25.2029","-0.0500"
"15160.0","30.1898","25.4761","27.6964","-0.0500"
"15180.0","32.4554","28.2523","30.0759","-0.0500"
"15200.0","28.7046","30.6453","29.3902","-0.0500"
"15220.0","21.6524","31.6926","25.5213","-0.0500"
"15240.0","21.9124","30.2196","23.7168","-0.0500"
"15260.0","26.9860","27.5083","25.3514","-0.0500"
"15280.0","35.0664","26.7839","30.2089","-0.0500"
"15300.0","41.1315","28.1055","35.6702","-0.0500"
"15320.0","39.0496","30.0911","37.3599","-0.0500"
"15340.0","38.7951","31.5943","38.0775","-0.0500"
"15360.0","38.4547","32.4208","38.2661","-0.0500"
"15380.0","41.2924","33.3045","39.7793","-0.0500"
"15400.0","42.7103","34.7051","41.2448","-0.0500"
"15420.0","37.5840","36.2982","39.4144","-0.0500"
"15440.0","35.3655","37.6435","37.3899","-0.0500"
"15460.0","32.8634","38.2313","35.1267","-0.0500"
"15480.0","33.7779","38.1024","34.4523","-0.0500"
"15500.0","34.8821","37.4775","34.6672","-0.0500"
"15520.0","32.5309","36.8256","33.5991","-0.0500"
"15540.0","33.7344","36.3196","33.6667","-0.0500"
"15560.0","34.8257","35.9567","34.2462","-0.0500"
"15580.0","36.4624","35.4737","35.3543","-0.0500"
"15600.0","38.0447","35.0071","36.6995","-0.0500"
"15620.0","34.1615","34.6648","35.4305","-0.0500"
"15640.0","35.0913","34.6374","35.2609","-0.0500"
"15660.0","37.7106","35.1222","36.4858","-0.0500"
"15680.0","40.1220","35.7566","38.3039","-0.0500"
"15700.0","41.7350","36.4418","40.0194","-0.0500"
"15720.0","38.2475","37.0135","39.1335","-0.0500"
"15740.0","38.4073","37.4808","38.7704","-0.0500"
"15760.0","39.9908","37.9973","39.3806","-0.0500"
"15780.0","41.6829","38.5194","40.5317","-0.0500"
"15800.0","42.9185","39.0067","41.7251","-0.0500"
"15820.0","39.7286","39.5635","40.7269","-0.0500"
"15840.0","35.3326","39.5876","38.0297","-0.0500"
"15860.0","26.4646","38.4630","32.2472","-0.0500"
"15880.0","17.7054","36.2213","24.9763","-0.0500"
"15900.0","14.9144","33.5393","19.9453","-0.0500"
"15920.0","13.0643","31.0209","16.5048","-0.0500"
"15940.0","13.8258","28.5628","15.1653","-0.0500"
"15960.0","13.4222","25.9059","14.2938","-0.0500"
"15980.0","12.5064","22.9883","13.4001","-0.0500"
"16000.0","11.6843","19.8649","12.5422","-0.0500"
"16020.0","9.0177","16.7938","10.7799","-0.0500"
"16040.0","9.4585","14.2063","10.1192","-0.0500"
"16060.0","10.2106","12.5809","10.1649","-0.0500"
"16080.0","11.2783","11.9382","10.7216","-0.0500"
"16100.0","11.7631","11.6231","11.2424","-0.0500"
"16120.0","9.6816","11.2848","10.4620","-0.0500"
"16140.0","10.0972","10.9120","10.2796","-0.0500"
"16160.0","10.6967","10.6394","10.4882","-0.0500"
"16180.0","11.4879","10.5376","10.9880","-0.0500"
"16200.0","12.6623","10.6354","11.8252","-0.0500"
"16220.0","9.9932","10.7329","10.9092","-0.0500"
"16240.0","9.7018","10.7573","10.3055","-0.0500"
"16260.0","10.0061","10.7368","10.1558","-0.0500"
"16280.0","10.4090","10.6499","10.2824","-0.0500"
"16300.0","10.8212","10.5557","10.5518","-0.0500"
"16320.0","8.0708","10.3946","9.3113","-0.0500"
"16340.0","7.6102","10.1459","8.4608","-0.0500"
"16360.0","7.3667","9.8129","7.9137","-0.0500"
"16380.0","7.5817","9.4223","7.7477","-0.0500"
"16400.0","8.2864","8.9847","8.0171","-0.0500"
"16420.0","5.8112","8.5665","6.9141","-0.0500"
"16440.0","5.1036","8.1067","6.0089","-0.0500"
"16460.0","4.5801","7.5641","5.2945","-0.0500"
"16480.0","4.2388","6.9471","4.7666","-0.0500"
"16500.0","7.8909","6.6540","6.3288","-0.0500"
"16520.0","25.4304","8.3900","15.8796","-0.0500"
"16540.0","50.3734","12.6663","33.1265","-0.0500"
"16560.0","48.2346","16.7531","40.6805","-0.0500"
"16580.0","32.6111","19.2561","36.6458","-0.0500"
"16600.0","24.4809","20.8755","30.5634","-0.0500"
"16620.0","21.6198","22.4564","26.0916","-0.0500"
"16640.0","28.5227","24.7983","27.3071","-0.0500"
"16660.0","32.1436","27.5546","29.7254","-0.0500"
"16680.0","30.9468","30.2254","30.3361","-0.0500"
"16700.0","27.3828","32.1746","28.8594","-0.0500"
"16720.0","21.7306","31.8046","25.2950","-0.0500"
"16740.0","24.7498","29.2423","25.0224","-0.0500"
"16760.0","31.0416","27.5230","28.0320","-0.0500"
"16780.0","36.7774","27.9396","32.4047","-0.0500"
"16800.0","42.9180","29.7833","37.6614","-0.0500"
"16820.0","39.4613","31.5675","38.5613","-0.0500"
"16840.0","39.1316","32.6283","38.8465","-0.0500"
"16860.0","38.7346","33.2874","38.7905","-0.0500"
"16880.0","40.0789","34.2007","39.4347","-0.0500"
"16900.0","41.6907","35.6314","40.5627","-0.0500"
"16920.0","36.0141","37.0598","38.2884","-0.0500"
"16940.0","32.5423","37.8390","35.4154","-0.0500"
"16960.0","31.6307","37.8980","33.5230","-0.0500"
"16980.0","33.0895","37.5292","33.3062","-0.0500"
"17000.0","35.9931","36.8367","34.6496","-0.0500"
"17020.0","34.3017","36.3207","34.4757","-0.0500"
"17040.0","34.9672","35.9043","34.7214","-0.0500"
"17060.0","36.2946","35.6603","35.5080","-0.0500"
"17080.0","37.0008","35.3525","36.2544","-0.0500"
"17100.0","37.6319","34.9466","36.9432","-0.0500"
"17120.0","34.2958","34.7748","35.6195","-0.0500"
"17140.0","35.4959","35.0701","35.5577","-0.0500"
"17160.0","37.7331","35.6804","36.6454","-0.0500"
"17180.0","40.2573","36.3971","38.4514","-0.0500"
"17200.0","41.4295","36.9408","39.9404","-0.0500"
"17220.0","38.0021","37.3108","38.9712","-0.0500"
"17240.0","38.8782","37.7019","38.9247","-0.0500"
"17260.0","39.7840","38.0509","39.3544","-0.0500"
"17280.0","41.9003","38.5408","40.6273","-0.0500"
"17300.0","43.4746","39.1251","42.0510","-0.0500"
"17320.0","37.1139","39.4069","39.5824","-0.0500"
"17340.0","29.7364","38.8309","34.6594","-0.0500"
"17360.0","19.6359","37.0212","27.1476","-0.0500"
"17380.0","15.1203","34.5075","21.1340","-0.0500"
"17400.0","15.2853","31.8931","18.2096","-0.0500"
"17420.0","13.7817","29.4711","15.9957","-0.0500"
"17440.0","13.7424","26.9575","14.8690","-0.0500"
"17460.0","12.6695","24.2460","13.7693","-0.0500"
"17480.0","10.9134","21.1473","12.3413","-0.0500"
"17500.0","11.3422","17.9341","11.8418","-0.0500"
"17520.0","9.6276","15.1855","10.7347","-0.0500"
"17540.0","10.4827","13.2601","10.6087","-0.0500"
"17560.0","10.3675","12.3333","10.4881","-0.0500"
"17580.0","11.0428","11.9255","10.7654","-0.0500"
"17600.0","10.7283","11.4698","10.7469","-0.0500"
"17620.0","9.8543","11.0771","10.3006","-0.0500"
"17640.0","10.2579","10.7286","10.2793","-0.0500"
"17660.0","11.2322","10.5849","10.7557","-0.0500"
"17680.0","11.1153","10.6051","10.9355","-0.0500"
"17700.0","11.9054","10.6614","11.4205","-0.0500"
"17720.0","10.2193","10.7206","10.8199","-0.0500"
"17740.0","10.0048","10.6728","10.4123","-0.0500"
"17760.0","9.6876","10.6048","10.0500","-0.0500"
"17780.0","9.5068","10.4512","9.7784","-0.0500"
"17800.0","10.4164","10.4200","10.0974","-0.0500"
"17820.0","8.3620","10.2708","9.2297","-0.0500"
"17840.0","7.4993","9.9949","8.3645","-0.0500"
"17860.0","6.7249","9.5442","7.5447","-0.0500"
"17880.0","7.0403","9.1367","7.2925","-0.0500"
"17900.0","7.8797","8.7341","7.5861","-0.0500"
"17920.0","5.4481","8.2570","6.5171","-0.0500"
"17940.0","4.4713","7.7036","5.4942","-0.0500"
"17960.0","3.5206","7.0869","4.5074","-0.0500"
"17980.0","4.3027","6.5665","4.4051","-0.0500"
"18000.0","18.4747","7.3724","11.4399","-0.0500"
"18020.0","42.9260","10.8288","27.1829","-0.0500"
"18040.0","52.5141","15.3302","39.8485","-0.0500"
"18060.0","36.4919","18.3069","38.1702","-0.0500"
"18080.0","23.6901","19.9719","30.9302","-0.0500"
"18100.0","23.3451","21.5185","27.1376","-0.0500"
"18120.0","26.1619","23.5899","26.6498","-0.0500"
"18140.0","31.8637","26.3291","29.2567","-0.0500"
"18160.0","29.3943","28.9165","29.3255","-0.0500"
"18180.0","25.3900","31.0252","27.3577","-0.0500"
"18200.0","24.8848","31.6662","26.1213","-0.0500"
"18220.0","20.5691","29.4305","23.3452","-0.0500"
"18240.0","23.1400","26.4931","23.2426","-0.0500"
"18260.0","32.5093","26.0948","27.8759","-0.0500"
"18280.0","41.9284","27.9187","34.9022","-0.0500"
"18300.0","46.1785","30.2020","40.5403","-0.0500"
"18320.0","41.0952","31.6953","40.8177","-0.0500"
"18340.0","36.9514","32.2041","38.8846","-0.0500"
"18360.0","38.9491","33.1596","38.9168","-0.0500"
"18380.0","41.6689","34.7875","40.2929","-0.0500"
"18400.0","39.6865","36.2676","39.9897","-0.0500"
"18420.0","32.8147","37.4922","36.4022","-0.0500"
"18440.0","30.3629","38.2145","33.3825","-0.0500"
"18460.0","31.5013","38.1137","32.4419","-0.0500"
"18480.0","34.6214","37.3830","33.5317","-0.0500"
"18500.0","37.9689","36.5620","35.7503","-0.0500"
"18520.0","35.5184","36.0043","35.6343","-0.0500"
"18540.0","35.8418","35.8934","35.7381","-0.0500"
"18560.0","36.3997","35.6384","36.0689","-0.0500"
"18580.0","36.6730","35.1389","36.3710","-0.0500"
"18600.0","36.9132","34.8615","36.6421","-0.0500"
"18620.0","34.5494","35.0350","35.5957","-0.0500"
"18640.0","36.8681","35.6855","36.2319","-0.0500"
"18660.0","38.2938","36.3648","37.2628","-0.0500"
"18680.0","38.0309","36.7057","37.6469","-0.0500"
"18700.0","41.4917","37.0580","39.5693","-0.0500"
"18720.0","39.6054","37.4667","39.5873","-0.0500"
"18740.0","38.6247","37.7450","39.1060","-0.0500"
"18760.0","38.7937","37.9844","38.9498","-0.0500"
"18780.0","39.3568","38.2528","39.1533","-0.0500"
"18800.0","42.0584","38.7673","40.6059","-0.0500"
"18820.0","33.0724","38.6196","36.8391","-0.0500"
"18840.0","21.8482","37.1176","29.3436","-0.0500"
"18860.0","13.5035","34.6386","21.4236","-0.0500"
"18880.0","13.4848","32.1839","17.4542","-0.0500"
"18900.0","17.0635","29.7411","17.2588","-0.0500"
"18920.0","14.6930","27.2499","15.9759","-0.0500"
"18940.0","12.1155","24.5990","14.0457","-0.0500"
"18960.0","10.3729","21.7569","12.2093","-0.0500"
"18980.0","10.2766","18.8489","11.2429","-0.0500"
"19000.0","11.8976","15.8328","11.5703","-0.0500"
"19020.0","10.4608","13.5716","11.0155","-0.0500"
"19040.0","9.7628","12.3631","10.3892","-0.0500"
"19060.0","9.7257","11.9853","10.0574","-0.0500"
"19080.0","10.4643","11.6833","10.2609","-0.0500"
"19100.0","11.7938","11.1563","11.0273","-0.0500"
"19120.0","9.9617","10.6832","10.4945","-0.0500"
"19140.0","10.0594","10.4776","10.2770","-0.0500"
"19160.0","10.6391","10.5042","10.4580","-0.0500"
"19180.0","11.3225","10.6088","10.8902","-0.0500"
"19200.0","11.8119","10.6002","11.3511","-0.0500"
"19220.0","9.4937","10.5035","10.4224","-0.0500"
"19240.0","9.5394","10.4811","9.9809","-0.0500"
"19260.0","9.4695","10.4555","9.7252","-0.0500"
"19280.0","9.2118","10.3303","9.4685","-0.0500"
"19300.0","9.9392","10.1448","9.7039","-0.0500"
"19320.0","7.4471","9.8934","8.5755","-0.0500"
"19340.0","6.9000","9.5774","7.7378","-0.0500"
"19360.0","6.7483","9.1883","7.2431","-0.0500"
"19380.0","6.2132","8.6774","6.7281","-0.0500"
"19400.0","7.0409","8.2003","6.8845","-0.0500"
"19420.0","4.9846","7.7494","5.9345","-0.0500"
"19440.0","3.8106","7.1765","4.8726","-0.0500"
"19460.0","2.8549","6.5151","3.8637","-0.0500"
"19480.0","8.5819","6.4521","6.2228","-0.0500"
"19500.0","36.1464","9.0728","21.1846","-0.0500"
"19520.0","54.7366","13.8017","37.9606","-0.0500"
"19540.0","43.6092","17.4727","40.7849","-0.0500"
"19560.0","28.3578","19.6336","34.5713","-0.0500"
"19580.0","20.9237","21.1047","27.7475","-0.0500"
"19600.0","25.8967","22.9902","26.8221","-0.0500"
"19620.0","30.4200","25.5338","28.6211","-0.0500"
"19640.0","31.5149","28.3042","30.0680","-0.0500"
"19660.0","27.3786","30.7566","28.7233","-0.0500"
"19680.0","23.4707","32.2455","26.0970","-0.0500"
"19700.0","25.0685","31.1377","25.5828","-0.0500"
"19720.0","26.3330","28.2973","25.9579","-0.0500"
"19740.0","32.1337","27.1498","29.0458","-0.0500"
"19760.0","38.4436","28.1583","33.7447","-0.0500"
"19780.0","42.8152","30.3475","38.2799","-0.0500"
"19800.0","45.2859","32.2864","41.7829","-0.0500"
"19820.0","40.0530","33.2497","40.9180","-0.0500"
"19840.0","39.4364","34.0419","40.1772","-0.0500"
"19860.0","39.7305","35.2770","39.9539","-0.0500"
"19880.0","37.9425","36.7242","38.9482","-0.0500"
"19900.0","36.8299","37.9004","37.8890","-0.0500"
"19920.0","30.2649","38.2936","34.0770","-0.0500"
