Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow,LD20 Flow
"5525.0","0.1968","-0.2326","0.0025","-0.0500"
"5526.0","0.4403","-0.1648","0.2214","-0.0500"
"5527.0","0.7045","-0.0723","0.4629","-0.0500"
"5528.0","0.7204","0.0307","0.5917","-0.0500"
"5529.0","0.5283","0.1108","0.5600","-0.0500"
"5530.0","0.2932","0.1801","0.4266","-0.0500"
"5531.0","0.0302","0.2245","0.2284","-0.0500"
"5532.0","-0.1258","0.2473","0.0513","-0.0500"
"5533.0","-0.2198","0.2476","-0.0842","-0.0500"
"5534.0","-0.3540","0.2214","-0.2191","-0.0500"
"5535.0","-0.3676","0.1650","-0.2933","-0.0500"
"5536.0","-0.4196","0.0790","-0.3565","-0.0500"
"5537.0","-0.4602","-0.0375","-0.4083","-0.0500"
"5538.0","-0.4602","-0.1555","-0.4342","-0.0500"
"5539.0","-0.4013","-0.2485","-0.4178","-0.0500"
"5540.0","-0.4069","-0.3185","-0.4123","-0.0500"
"5541.0","-0.3484","-0.3564","-0.3804","-0.0500"
"5542.0","-0.1861","-0.3624","-0.2833","-0.0500"
"5543.0","0.0964","-0.3308","-0.0934","-0.0500"
"5544.0","0.2950","-0.2659","0.1008","-0.0500"
"5545.0","0.4672","-0.1824","0.2840","-0.0500"
"5546.0","0.3470","-0.1057","0.3155","-0.0500"
"5547.0","0.2074","-0.0390","0.2615","-0.0500"
"5548.0","-0.1207","-0.0050","0.0704","-0.0500"
"5549.0","-0.2434","0.0108","-0.0865","-0.0500"
"5550.0","-0.4225","0.0092","-0.2545","-0.0500"
"5551.0","-0.4321","0.0008","-0.3433","-0.0500"
"5552.0","-0.4253","-0.0231","-0.3843","-0.0500"
"5553.0","-0.5426","-0.0870","-0.4634","-0.0500"
"5554.0","-0.5984","-0.1763","-0.5309","-0.0500"
"5555.0","-0.5190","-0.2750","-0.5250","-0.0500"
"5556.0","-0.4335","-0.3530","-0.4793","-0.0500"
"5557.0","-0.4032","-0.4141","-0.4412","-0.0500"
"5558.0","-0.3182","-0.4338","-0.3797","-0.0500"
"5559.0","-0.0496","-0.4144","-0.2147","-0.0500"
"5560.0","0.1773","-0.3545","-0.0187","-0.0500"
"5561.0","0.3497","-0.2763","0.1655","-0.0500"
"5562.0","0.3392","-0.1998","0.2524","-0.0500"
"5563.0","0.3017","-0.1154","0.2770","-0.0500"
"5564.0","-0.0816","-0.0637","0.0977","-0.0500"
"5565.0","-0.3066","-0.0425","-0.1044","-0.0500"
"5566.0","-0.4981","-0.0489","-0.3013","-0.0500"
"5567.0","-0.5190","-0.0605","-0.4101","-0.0500"
"5568.0","-0.5501","-0.0837","-0.4801","-0.0500"
"5569.0","-0.7589","-0.1546","-0.6195","-0.0500"
"5570.0","-0.6494","-0.2373","-0.6344","-0.0500"
"5571.0","-0.6531","-0.3376","-0.6438","-0.0500"
"5572.0","-0.5901","-0.4305","-0.6169","-0.0500"
"5573.0","-0.5613","-0.5168","-0.5891","-0.0500"
"5574.0","-0.3077","-0.5394","-0.4484","-0.0500"
"5575.0","-0.1059","-0.5194","-0.2772","-0.0500"
"5576.0","0.2578","-0.4438","-0.0097","-0.0500"
"5577.0","0.3455","-0.3573","0.1679","-0.0500"
"5578.0","0.4729","-0.2550","0.3204","-0.0500"
"5579.0","0.4535","-0.1338","0.3870","-0.0500"
"5580.0","0.0878","-0.0601","0.2374","-0.0500"
"5581.0","-0.2607","-0.0208","-0.0116","-0.0500"
"5582.0","-0.4575","-0.0076","-0.2346","-0.0500"
"5583.0","-0.4575","0.0028","-0.3461","-0.0500"
"5584.0","-0.5275","-0.0192","-0.4368","-0.0500"
"5585.0","-0.3855","-0.0471","-0.4111","-0.0500"
"5586.0","-0.4013","-0.1130","-0.4062","-0.0500"
"5587.0","-0.4649","-0.1941","-0.4356","-0.0500"
"5588.0","-0.4659","-0.2880","-0.4508","-0.0500"
"5589.0","-0.4642","-0.3797","-0.4575","-0.0500"
"5590.0","-0.3813","-0.4266","-0.4194","-0.0500"
"5591.0","-0.3346","-0.4340","-0.3770","-0.0500"
"5592.0","-0.0538","-0.3937","-0.2154","-0.0500"
"5593.0","0.2559","-0.3223","0.0203","-0.0500"
"5594.0","0.3881","-0.2307","0.2042","-0.0500"
"5595.0","0.4596","-0.1462","0.3319","-0.0500"
"5596.0","0.4553","-0.0606","0.3936","-0.0500"
"5597.0","0.2933","0.0152","0.3435","-0.0500"
"5598.0","-0.0582","0.0560","0.1426","-0.0500"
"5599.0","-0.1966","0.0828","-0.0270","-0.0500"
"5600.0","-0.1983","0.1011","-0.1127","-0.0500"
"5601.0","-0.3893","0.0956","-0.2510","-0.0500"
"5602.0","-0.4491","0.0561","-0.3501","-0.0500"
"5603.0","-0.3015","0.0003","-0.3258","-0.0500"
"5604.0","-0.3128","-0.0698","-0.3193","-0.0500"
"5605.0","-0.2693","-0.1427","-0.2943","-0.0500"
"5606.0","-0.1792","-0.2061","-0.2367","-0.0500"
"5607.0","-0.1246","-0.2479","-0.1807","-0.0500"
"5608.0","0.0830","-0.2338","-0.0488","-0.0500"
"5609.0","0.3879","-0.1753","0.1695","-0.0500"
"5610.0","0.6486","-0.0906","0.4091","-0.0500"
"5611.0","0.7165","0.0199","0.5628","-0.0500"
"5612.0","0.6433","0.1292","0.6031","-0.0500"
"5613.0","0.6001","0.2193","0.6016","-0.0500"
"5614.0","0.1422","0.2649","0.3719","-0.0500"
"5615.0","-0.0009","0.2917","0.1855","-0.0500"
"5616.0","-0.0619","0.3034","0.0618","-0.0500"
"5617.0","-0.1682","0.2991","-0.0532","-0.0500"
"5618.0","-0.1684","0.2739","-0.1108","-0.0500"
"5619.0","-0.2556","0.2096","-0.1832","-0.0500"
"5620.0","-0.2401","0.1207","-0.2116","-0.0500"
"5621.0","-0.2132","0.0277","-0.2124","-0.0500"
"5622.0","-0.1762","-0.0542","-0.1943","-0.0500"
"5623.0","-0.2372","-0.1379","-0.2157","-0.0500"
"5624.0","-0.1162","-0.1638","-0.1660","-0.0500"
"5625.0","0.1671","-0.1470","0.0005","-0.0500"
"5626.0","0.5233","-0.0885","0.2619","-0.0500"
"5627.0","0.6936","-0.0023","0.4778","-0.0500"
"5628.0","0.7347","0.0880","0.6062","-0.0500"
"5629.0","0.7347","0.1870","0.6704","-0.0500"
"5630.0","0.6389","0.2749","0.6547","-0.0500"
"5631.0","0.3332","0.3296","0.4939","-0.0500"
"5632.0","0.1255","0.3597","0.3097","-0.0500"
"5633.0","-0.0594","0.3775","0.1252","-0.0500"
"5634.0","-0.2465","0.3645","-0.0607","-0.0500"
"5635.0","-0.1355","0.3342","-0.0981","-0.0500"
"5636.0","-0.2404","0.2579","-0.1692","-0.0500"
"5637.0","-0.2608","0.1624","-0.2150","-0.0500"
"5638.0","-0.2113","0.0679","-0.2131","-0.0500"
"5639.0","-0.2114","-0.0268","-0.2122","-0.0500"
"5640.0","-0.3071","-0.1213","-0.2597","-0.0500"
"5641.0","-0.2038","-0.1750","-0.2317","-0.0500"
"5642.0","0.1161","-0.1760","-0.0578","-0.0500"
"5643.0","0.3308","-0.1370","0.1365","-0.0500"
"5644.0","0.5557","-0.0568","0.3461","-0.0500"
"5645.0","0.5051","0.0073","0.4256","-0.0500"
"5646.0","0.4943","0.0808","0.4600","-0.0500"
"5647.0","0.2509","0.1319","0.3554","-0.0500"
"5648.0","-0.0222","0.1509","0.1666","-0.0500"
"5649.0","-0.2073","0.1513","-0.0204","-0.0500"
"5650.0","-0.3309","0.1489","-0.1756","-0.0500"
"5651.0","-0.2636","0.1429","-0.2196","-0.0500"
"5652.0","-0.3570","0.0956","-0.2883","-0.0500"
"5653.0","-0.3335","0.0291","-0.3109","-0.0500"
"5654.0","-0.2741","-0.0538","-0.2925","-0.0500"
"5655.0","-0.3243","-0.1368","-0.3084","-0.0500"
"5656.0","-0.2468","-0.2109","-0.2776","-0.0500"
"5657.0","-0.1442","-0.2504","-0.2109","-0.0500"
"5658.0","0.0220","-0.2460","-0.0944","-0.0500"
"5659.0","0.3508","-0.1902","0.1282","-0.0500"
"5660.0","0.5300","-0.1041","0.3291","-0.0500"
"5661.0","0.7020","-0.0075","0.5156","-0.0500"
"5662.0","0.6211","0.0903","0.5683","-0.0500"
"5663.0","0.4469","0.1683","0.5076","-0.0500"
"5664.0","0.1709","0.2128","0.3392","-0.0500"
"5665.0","-0.0166","0.2436","0.1613","-0.0500"
"5666.0","-0.1103","0.2573","0.0255","-0.0500"
"5667.0","-0.1484","0.2568","-0.0615","-0.0500"
"5668.0","-0.2072","0.2339","-0.1343","-0.0500"
"5669.0","-0.2503","0.1738","-0.1923","-0.0500"
"5670.0","-0.2381","0.0970","-0.2152","-0.0500"
"5671.0","-0.1115","0.0156","-0.1634","-0.0500"
"5672.0","-0.2042","-0.0669","-0.1838","-0.0500"
"5673.0","-0.1614","-0.1277","-0.1726","-0.0500"
"5674.0","0.0410","-0.1407","-0.0658","-0.0500"
"5675.0","0.0410","-0.1349","-0.0124","-0.0500"
"5676.0","0.2763","-0.0963","0.1320","-0.0500"
"5677.0","0.5320","-0.0282","0.3320","-0.0500"
"5678.0","0.6536","0.0578","0.4928","-0.0500"
"5679.0","0.6802","0.1509","0.5865","-0.0500"
"5680.0","0.5326","0.2280","0.5596","-0.0500"
"5681.0","0.2572","0.2648","0.4084","-0.0500"
"5682.0","0.0851","0.2938","0.2467","-0.0500"
"5683.0","-0.1365","0.2962","0.0551","-0.0500"
"5684.0","-0.1631","0.2758","-0.0540","-0.0500"
"5685.0","-0.1197","0.2598","-0.0869","-0.0500"
"5686.0","-0.2380","0.2083","-0.1624","-0.0500"
"5687.0","-0.1613","0.1390","-0.1619","-0.0500"
"5688.0","-0.1617","0.0575","-0.1618","-0.0500"
"5689.0","-0.0900","-0.0195","-0.1259","-0.0500"
"5690.0","-0.1153","-0.0843","-0.1206","-0.0500"
"5691.0","0.0653","-0.1035","-0.0277","-0.0500"
"5692.0","0.3945","-0.0726","0.1834","-0.0500"
"5693.0","0.6026","0.0013","0.3930","-0.0500"
"5694.0","0.8046","0.0981","0.5988","-0.0500"
"5695.0","0.7840","0.1884","0.6914","-0.0500"
"5696.0","0.7015","0.2824","0.6965","-0.0500"
"5697.0","0.3772","0.3363","0.5368","-0.0500"
"5698.0","0.0295","0.3554","0.2832","-0.0500"
"5699.0","-0.0667","0.3577","0.1083","-0.0500"
"5700.0","-0.1643","0.3528","-0.0280","-0.0500"
"5701.0","-0.2157","0.3247","-0.1219","-0.0500"
"5702.0","-0.2810","0.2572","-0.2014","-0.0500"
"5703.0","-0.1896","0.1779","-0.1955","-0.0500"
"5704.0","-0.2076","0.0767","-0.2016","-0.0500"
"5705.0","-0.1823","-0.0199","-0.1919","-0.0500"
"5706.0","-0.1924","-0.1093","-0.1922","-0.0500"
"5707.0","-0.2245","-0.1695","-0.2083","-0.0500"
"5708.0","0.0260","-0.1698","-0.0911","-0.0500"
"5709.0","0.2062","-0.1425","0.0575","-0.0500"
"5710.0","0.4829","-0.0778","0.2702","-0.0500"
"5711.0","0.5905","0.0028","0.4304","-0.0500"
"5712.0","0.5583","0.0868","0.4943","-0.0500"
"5713.0","0.3892","0.1446","0.4418","-0.0500"
"5714.0","0.0305","0.1685","0.2362","-0.0500"
"5715.0","-0.1483","0.1719","0.0439","-0.0500"
"5716.0","-0.2489","0.1662","-0.1025","-0.0500"
"5717.0","-0.2604","0.1626","-0.1815","-0.0500"
"5718.0","-0.3899","0.1210","-0.2857","-0.0500"
"5719.0","-0.3355","0.0668","-0.3106","-0.0500"
"5720.0","-0.3355","-0.0150","-0.3231","-0.0500"
"5721.0","-0.2531","-0.0994","-0.2881","-0.0500"
"5722.0","-0.2454","-0.1797","-0.2667","-0.0500"
"5723.0","-0.2211","-0.2408","-0.2439","-0.0500"
"5724.0","-0.2356","-0.2674","-0.2398","-0.0500"
"5725.0","-0.0286","-0.2554","-0.1342","-0.0500"
"5726.0","0.1751","-0.2130","0.0204","-0.0500"
"5727.0","0.3149","-0.1555","0.1677","-0.0500"
"5728.0","0.4692","-0.0696","0.3184","-0.0500"
"5729.0","0.5866","0.0226","0.4525","-0.0500"
"5730.0","0.4294","0.0991","0.4410","-0.0500"
"5731.0","0.1489","0.1393","0.2949","-0.0500"
"5732.0","-0.0099","0.1629","0.1425","-0.0500"
"5733.0","-0.1823","0.1668","-0.0199","-0.0500"
"5734.0","-0.2596","0.1644","-0.1398","-0.0500"
"5735.0","-0.3116","0.1361","-0.2257","-0.0500"
"5736.0","-0.3073","0.0878","-0.2665","-0.0500"
"5737.0","-0.3358","0.0228","-0.3011","-0.0500"
"5738.0","-0.2785","-0.0520","-0.2898","-0.0500"
"5739.0","-0.1480","-0.1255","-0.2189","-0.0500"
"5740.0","-0.1278","-0.1812","-0.1734","-0.0500"
"5741.0","-0.0291","-0.1990","-0.1013","-0.0500"
"5742.0","0.1997","-0.1780","0.0492","-0.0500"
"5743.0","0.4869","-0.1111","0.2681","-0.0500"
"5744.0","0.5416","-0.0310","0.4049","-0.0500"
"5745.0","0.5856","0.0587","0.4952","-0.0500"
"5746.0","0.5793","0.1474","0.5373","-0.0500"
"5747.0","0.2669","0.2077","0.4021","-0.0500"
"5748.0","-0.0089","0.2346","0.1966","-0.0500"
"5749.0","-0.1965","0.2298","0.0000","-0.0500"
"5750.0","-0.1996","0.2226","-0.0998","-0.0500"
"5751.0","-0.2922","0.1963","-0.1960","-0.0500"
"5752.0","-0.4118","0.1351","-0.3039","-0.0500"
"5753.0","-0.4642","0.0400","-0.3841","-0.0500"
"5754.0","-0.3474","-0.0489","-0.3657","-0.0500"
"5755.0","-0.2435","-0.1318","-0.3046","-0.0500"
"5756.0","-0.3209","-0.2218","-0.3128","-0.0500"
"5757.0","-0.2520","-0.2737","-0.2824","-0.0500"
"5758.0","0.1157","-0.2613","-0.0834","-0.0500"
"5759.0","0.2153","-0.2201","0.0660","-0.0500"
"5760.0","0.4890","-0.1512","0.2775","-0.0500"
"5761.0","0.5337","-0.0686","0.4056","-0.0500"
"5762.0","0.4841","0.0210","0.4449","-0.0500"
"5763.0","0.3143","0.0988","0.3796","-0.0500"
"5764.0","0.0761","0.1412","0.2279","-0.0500"
"5765.0","-0.1458","0.1510","0.0410","-0.0500"
"5766.0","-0.1458","0.1685","-0.0524","-0.0500"
"5767.0","-0.2579","0.1679","-0.1551","-0.0500"
"5768.0","-0.2548","0.1308","-0.2050","-0.0500"
"5769.0","-0.3031","0.0790","-0.2540","-0.0500"
"5770.0","-0.3237","-0.0023","-0.2889","-0.0500"
"5771.0","-0.3566","-0.0913","-0.3227","-0.0500"
"5772.0","-0.2429","-0.1640","-0.2828","-0.0500"
"5773.0","-0.2093","-0.2164","-0.2461","-0.0500"
"5774.0","-0.2824","-0.2522","-0.2642","-0.0500"
"5775.0","-0.0258","-0.2402","-0.1450","-0.0500"
"5776.0","0.3178","-0.1939","0.0864","-0.0500"
"5777.0","0.5364","-0.1144","0.3114","-0.0500"
"5778.0","0.5967","-0.0293","0.4540","-0.0500"
"5779.0","0.6494","0.0660","0.5517","-0.0500"
"5780.0","0.3569","0.1340","0.4543","-0.0500"
"5781.0","0.1035","0.1800","0.2789","-0.0500"
"5782.0","-0.1435","0.1900","0.0677","-0.0500"
"5783.0","-0.2345","0.1874","-0.0834","-0.0500"
"5784.0","-0.1925","0.1964","-0.1380","-0.0500"
"5785.0","-0.2405","0.1750","-0.1892","-0.0500"
"5786.0","-0.3585","0.1073","-0.2739","-0.0500"
"5787.0","-0.3190","0.0218","-0.2964","-0.0500"
"5788.0","-0.3211","-0.0700","-0.3088","-0.0500"
"5789.0","-0.3218","-0.1671","-0.3153","-0.0500"
"5790.0","-0.3882","-0.2416","-0.3517","-0.0500"
"5791.0","-0.1984","-0.2718","-0.2751","-0.0500"
"5792.0","0.1752","-0.2399","-0.0499","-0.0500"
"5793.0","0.3240","-0.1841","0.1370","-0.0500"
"5794.0","0.4840","-0.1164","0.3105","-0.0500"
"5795.0","0.5128","-0.0411","0.4117","-0.0500"
"5796.0","0.4402","0.0388","0.4259","-0.0500"
"5797.0","0.1670","0.0874","0.2964","-0.0500"
"5798.0","-0.0646","0.1130","0.1159","-0.0500"
"5799.0","-0.2085","0.1243","-0.0463","-0.0500"
"5800.0","-0.2779","0.1354","-0.1621","-0.0500"
"5801.0","-0.3232","0.1229","-0.2426","-0.0500"
"5802.0","-0.3763","0.0678","-0.3094","-0.0500"
"5803.0","-0.3008","0.0053","-0.3051","-0.0500"
"5804.0","-0.2642","-0.0695","-0.2847","-0.0500"
"5805.0","-0.2718","-0.1480","-0.2782","-0.0500"
"5806.0","-0.2925","-0.2213","-0.2854","-0.0500"
"5807.0","-0.1757","-0.2555","-0.2305","-0.0500"
"5808.0","0.0390","-0.2452","-0.0958","-0.0500"
"5809.0","0.2635","-0.1980","0.0839","-0.0500"
"5810.0","0.4624","-0.1240","0.2731","-0.0500"
"5811.0","0.6001","-0.0316","0.4366","-0.0500"
"5812.0","0.6001","0.0660","0.5184","-0.0500"
"5813.0","0.5387","0.1500","0.5285","-0.0500"
"5814.0","0.2347","0.1999","0.3816","-0.0500"
"5815.0","-0.0795","0.2191","0.1510","-0.0500"
"5816.0","-0.2367","0.2247","-0.0428","-0.0500"
"5817.0","-0.4885","0.1934","-0.2656","-0.0500"
"5818.0","-0.4277","0.1467","-0.3467","-0.0500"
"5819.0","-0.4889","0.0715","-0.4178","-0.0500"
"5820.0","-0.4354","-0.0183","-0.4266","-0.0500"
"5821.0","-0.4427","-0.1226","-0.4346","-0.0500"
"5822.0","-0.4277","-0.2254","-0.4312","-0.0500"
"5823.0","-0.3665","-0.3159","-0.3988","-0.0500"
"5824.0","-0.3709","-0.3764","-0.3849","-0.0500"
"5825.0","-0.1189","-0.3804","-0.2519","-0.0500"
"5826.0","0.1686","-0.3399","-0.0417","-0.0500"
"5827.0","0.2994","-0.2611","0.1289","-0.0500"
"5828.0","0.3640","-0.1819","0.2464","-0.0500"
"5829.0","0.3468","-0.0983","0.2966","-0.0500"
"5830.0","0.1815","-0.0366","0.2391","-0.0500"
"5831.0","-0.1236","-0.0047","0.0577","-0.0500"
"5832.0","-0.2867","0.0094","-0.1145","-0.0500"
"5833.0","-0.3961","0.0064","-0.2553","-0.0500"
"5834.0","-0.4165","0.0018","-0.3359","-0.0500"
"5835.0","-0.4749","-0.0338","-0.4054","-0.0500"
"5836.0","-0.5081","-0.1014","-0.4568","-0.0500"
"5837.0","-0.4787","-0.1792","-0.4678","-0.0500"
"5838.0","-0.4791","-0.2636","-0.4734","-0.0500"
"5839.0","-0.3925","-0.3375","-0.4330","-0.0500"
"5840.0","-0.4184","-0.3975","-0.4257","-0.0500"
"5841.0","-0.2653","-0.4116","-0.3455","-0.0500"
"5842.0","-0.0054","-0.3835","-0.1754","-0.0500"
"5843.0","0.1009","-0.3338","-0.0373","-0.0500"
"5844.0","0.2969","-0.2625","0.1298","-0.0500"
"5845.0","0.3038","-0.1846","0.2168","-0.0500"
"5846.0","0.1977","-0.1140","0.2072","-0.0500"
"5847.0","-0.0751","-0.0737","0.0660","-0.0500"
"5848.0","-0.2775","-0.0535","-0.1057","-0.0500"
"5849.0","-0.3782","-0.0521","-0.2420","-0.0500"
"5850.0","-0.4157","-0.0518","-0.3288","-0.0500"
"5851.0","-0.3532","-0.0606","-0.3410","-0.0500"
"5852.0","-0.4614","-0.1062","-0.4012","-0.0500"
"5853.0","-0.4722","-0.1635","-0.4367","-0.0500"
"5854.0","-0.3719","-0.2304","-0.4043","-0.0500"
"5855.0","-0.3947","-0.3002","-0.3995","-0.0500"
"5856.0","-0.4016","-0.3602","-0.4005","-0.0500"
"5857.0","-0.4016","-0.3928","-0.4011","-0.0500"
"5858.0","-0.2323","-0.3883","-0.3167","-0.0500"
"5859.0","-0.0335","-0.3538","-0.1751","-0.0500"
"5860.0","0.1948","-0.2928","0.0099","-0.0500"
"5861.0","0.4507","-0.2124","0.2303","-0.0500"
"5862.0","0.5026","-0.1160","0.3665","-0.0500"
"5863.0","0.4166","-0.0271","0.3915","-0.0500"
"5864.0","0.0991","0.0200","0.2453","-0.0500"
"5865.0","-0.2259","0.0369","0.0097","-0.0500"
"5866.0","-0.2597","0.0511","-0.1250","-0.0500"
"5867.0","-0.3579","0.0555","-0.2415","-0.0500"
"5868.0","-0.4227","0.0364","-0.3321","-0.0500"
"5869.0","-0.4815","-0.0084","-0.4068","-0.0500"
"5870.0","-0.5725","-0.0851","-0.4896","-0.0500"
"5871.0","-0.5135","-0.1815","-0.5016","-0.0500"
"5872.0","-0.4377","-0.2756","-0.4696","-0.0500"
"5873.0","-0.4311","-0.3603","-0.4504","-0.0500"
"5874.0","-0.3674","-0.4070","-0.4089","-0.0500"
"5875.0","-0.1474","-0.3991","-0.2781","-0.0500"
"5876.0","0.1156","-0.3616","-0.0813","-0.0500"
"5877.0","0.3148","-0.2943","0.1168","-0.0500"
"5878.0","0.3072","-0.2213","0.2120","-0.0500"
"5879.0","0.3866","-0.1345","0.2993","-0.0500"
"5880.0","0.1494","-0.0623","0.2244","-0.0500"
"5881.0","-0.1417","-0.0252","0.0413","-0.0500"
"5882.0","-0.3779","-0.0192","-0.1683","-0.0500"
"5883.0","-0.4732","-0.0234","-0.3207","-0.0500"
"5884.0","-0.4818","-0.0348","-0.4013","-0.0500"
"5885.0","-0.4589","-0.0660","-0.4301","-0.0500"
"5886.0","-0.4989","-0.1274","-0.4645","-0.0500"
"5887.0","-0.6111","-0.2200","-0.5378","-0.0500"
"5888.0","-0.4742","-0.2982","-0.5060","-0.0500"
"5889.0","-0.5021","-0.3870","-0.5041","-0.0500"
"5890.0","-0.4763","-0.4496","-0.4902","-0.0500"
"5891.0","-0.3792","-0.4734","-0.4347","-0.0500"
"5892.0","-0.0783","-0.4434","-0.2565","-0.0500"
"5893.0","0.1575","-0.3803","-0.0495","-0.0500"
"5894.0","0.3165","-0.3005","0.1335","-0.0500"
"5895.0","0.3329","-0.2213","0.2332","-0.0500"
"5896.0","0.1238","-0.1591","0.1785","-0.0500"
"5897.0","-0.0356","-0.1015","0.0714","-0.0500"
"5898.0","-0.2532","-0.0794","-0.0909","-0.0500"
"5899.0","-0.4583","-0.0750","-0.2746","-0.0500"
"5900.0","-0.5309","-0.0805","-0.4027","-0.0500"
"5901.0","-0.4748","-0.0900","-0.4387","-0.0500"
"5902.0","-0.5094","-0.1331","-0.4741","-0.0500"
"5903.0","-0.5094","-0.1998","-0.4917","-0.0500"
"5904.0","-0.4809","-0.2796","-0.4863","-0.0500"
"5905.0","-0.2982","-0.3427","-0.3922","-0.0500"
"5906.0","-0.3722","-0.3923","-0.3822","-0.0500"
"5907.0","-0.3580","-0.4245","-0.3701","-0.0500"
"5908.0","-0.2987","-0.4291","-0.3344","-0.0500"
"5909.0","-0.0476","-0.3880","-0.1910","-0.0500"
"5910.0","0.2691","-0.3080","0.0391","-0.0500"
"5911.0","0.4598","-0.2145","0.2494","-0.0500"
"5912.0","0.4946","-0.1141","0.3720","-0.0500"
"5913.0","0.3843","-0.0248","0.3782","-0.0500"
"5914.0","0.1712","0.0404","0.2747","-0.0500"
"5915.0","-0.0879","0.0615","0.0934","-0.0500"
"5916.0","-0.2169","0.0770","-0.0618","-0.0500"
"5917.0","-0.2733","0.0855","-0.1675","-0.0500"
"5918.0","-0.2909","0.0862","-0.2292","-0.0500"
"5919.0","-0.4317","0.0478","-0.3305","-0.0500"
"5920.0","-0.3676","-0.0158","-0.3490","-0.0500"
"5921.0","-0.3747","-0.0993","-0.3619","-0.0500"
"5922.0","-0.4142","-0.1902","-0.3880","-0.0500"
"5923.0","-0.2965","-0.2582","-0.3423","-0.0500"
"5924.0","-0.2861","-0.3040","-0.3142","-0.0500"
"5925.0","-0.1401","-0.3092","-0.2272","-0.0500"
"5926.0","0.1877","-0.2687","-0.0197","-0.0500"
"5927.0","0.3861","-0.2028","0.1832","-0.0500"
"5928.0","0.4618","-0.1275","0.3225","-0.0500"
"5929.0","0.4642","-0.0380","0.3933","-0.0500"
"5930.0","0.1970","0.0185","0.2951","-0.0500"
"5931.0","0.0135","0.0573","0.1543","-0.0500"
"5932.0","-0.2036","0.0784","-0.0246","-0.0500"
"5933.0","-0.2382","0.0842","-0.1314","-0.0500"
"5934.0","-0.2389","0.0889","-0.1852","-0.0500"
"5935.0","-0.3581","0.0671","-0.2716","-0.0500"
"5936.0","-0.4039","0.0080","-0.3378","-0.0500"
"5937.0","-0.3489","-0.0655","-0.3434","-0.0500"
"5938.0","-0.3045","-0.1422","-0.3239","-0.0500"
"5939.0","-0.3060","-0.2192","-0.3149","-0.0500"
"5940.0","-0.2642","-0.2653","-0.2895","-0.0500"
"5941.0","-0.0090","-0.2675","-0.1493","-0.0500"
"5942.0","0.2398","-0.2232","0.0453","-0.0500"
"5943.0","0.3755","-0.1618","0.2104","-0.0500"
"5944.0","0.5334","-0.0846","0.3719","-0.0500"
"5945.0","0.4782","-0.0010","0.4250","-0.0500"
"5946.0","0.3224","0.0717","0.3737","-0.0500"
"5947.0","-0.0122","0.1053","0.1808","-0.0500"
"5948.0","-0.0122","0.1346","0.0843","-0.0500"
"5949.0","-0.1849","0.1467","-0.0503","-0.0500"
"5950.0","-0.2475","0.1483","-0.1489","-0.0500"
"5951.0","-0.3722","0.1120","-0.2605","-0.0500"
"5952.0","-0.3602","0.0520","-0.3104","-0.0500"
"5953.0","-0.4451","-0.0300","-0.3777","-0.0500"
"5954.0","-0.4330","-0.1267","-0.4054","-0.0500"
"5955.0","-0.4075","-0.2152","-0.4065","-0.0500"
"5956.0","-0.3393","-0.2814","-0.3729","-0.0500"
"5957.0","-0.3164","-0.3118","-0.3447","-0.0500"
"5958.0","-0.2141","-0.3320","-0.2794","-0.0500"
"5959.0","0.0886","-0.3047","-0.0954","-0.0500"
"5960.0","0.3523","-0.2447","0.1284","-0.0500"
"5961.0","0.5169","-0.1558","0.3227","-0.0500"
"5962.0","0.6000","-0.0598","0.4613","-0.0500"
"5963.0","0.5486","0.0396","0.5050","-0.0500"
"5964.0","0.1756","0.1005","0.3403","-0.0500"
"5965.0","-0.0358","0.1376","0.1522","-0.0500"
"5966.0","-0.2915","0.1424","-0.0696","-0.0500"
"5967.0","-0.2825","0.1458","-0.1761","-0.0500"
"5968.0","-0.2747","0.1397","-0.2254","-0.0500"
"5969.0","-0.4132","0.0896","-0.3193","-0.0500"
"5970.0","-0.4128","0.0130","-0.3661","-0.0500"
"5971.0","-0.4695","-0.0856","-0.4178","-0.0500"
"5972.0","-0.4319","-0.1888","-0.4249","-0.0500"
"5973.0","-0.3768","-0.2813","-0.4008","-0.0500"
"5974.0","-0.2646","-0.3253","-0.3327","-0.0500"
"5975.0","-0.0350","-0.3253","-0.1839","-0.0500"
"5976.0","0.1203","-0.2841","-0.0318","-0.0500"
"5977.0","0.4642","-0.2094","0.2162","-0.0500"
"5978.0","0.5520","-0.1267","0.3841","-0.0500"
"5979.0","0.4445","-0.0410","0.4143","-0.0500"
"5980.0","0.2599","0.0263","0.3371","-0.0500"
"5981.0","0.0133","0.0746","0.1752","-0.0500"
"5982.0","-0.2104","0.0967","-0.0176","-0.0500"
"5983.0","-0.3239","0.1020","-0.1707","-0.0500"
"5984.0","-0.3017","0.0983","-0.2362","-0.0500"
"5985.0","-0.3355","0.0683","-0.2859","-0.0500"
"5986.0","-0.3228","0.0240","-0.3043","-0.0500"
"5987.0","-0.3844","-0.0609","-0.3443","-0.0500"
"5988.0","-0.3920","-0.1553","-0.3682","-0.0500"
"5989.0","-0.4512","-0.2449","-0.4097","-0.0500"
"5990.0","-0.3306","-0.3039","-0.3702","-0.0500"
"5991.0","-0.0727","-0.3125","-0.2214","-0.0500"
