Time [ms],Timestamp,Raw Value,Corrected Value,Temperature Value,LD20 Flow,LD20 Temperature,LD20 Status,Heater Voltage,Thermistor Voltage,Heater Current,Thermistor Current,Series R Voltage
"6440.0","-0.0248"
"6460.0","0.0627"
"6480.0","-0.1234"
"6500.0","-0.0737"
"6520.0","-0.2422"
"6540.0","-0.0874"
"6560.0","-0.0127"
"6580.0","-0.0845"
"6600.0","-0.0898"
"6620.0","-0.0644"
"6640.0","-0.0307"
"6660.0","-0.0257"
"6680.0","-0.1019"
"6700.0","-0.0688"
"6720.0","-0.0457"
"6740.0","-0.1017"
"6760.0","-0.1678"
"6780.0","-0.0805"
"6800.0","-0.1310"
"6820.0","-0.0194"
"6840.0","-0.1092"
"6860.0","-0.0751"
"6880.0","0.0066"
"6900.0","-0.1796"
"6920.0","-0.1719"
"6940.0","-0.1841"
"6960.0","-0.0721"
"6980.0","-0.0783"
"7000.0","-0.0250"
"7020.0","-0.1414"
"7040.0","-0.1812"
"7060.0","-0.1474"
"7080.0","-0.0403"
"7100.0","0.0308"
"7120.0","-0.0023"
"7140.0","0.0164"
"7160.0","0.0155"
"7180.0","-0.0943"
"7200.0","-0.1097"
"7220.0","-0.0618"
"7240.0","-0.0907"
"7260.0","-0.0714"
"7280.0","0.0652"
"7300.0","-0.0219"
"7320.0","-0.0939"
"7340.0","-0.0250"
"7360.0","-0.1570"
"7380.0","-0.0985"
"7400.0","-0.0057"
"7420.0","0.0168"
"7440.0","-0.1532"
"7460.0","0.0103"
"7480.0","-0.0362"
"7500.0","-0.1817"
"7520.0","-0.0128"
"7540.0","-0.1353"
"7560.0","-0.1673"
"7580.0","-0.1972"
"7600.0","-0.1022"
"7620.0","-0.2023"
"7640.0","-0.0654"
"7660.0","-0.0181"
"7680.0","-0.0301"
"7700.0","-0.1647"
"7720.0","-0.0818"
"7740.0","-0.1105"
"7760.0","-0.1276"
"7780.0","-0.1356"
"7800.0","-0.1674"
"7820.0","-0.1807"
"7840.0","-0.2069"
"7860.0","0.0177"
"7880.0","0.0401"
"7900.0","-0.0895"
"7920.0","-0.1034"
"7940.0","-0.0997"
"7960.0","-0.0914"
"7980.0","-0.1215"
"8000.0","-0.0219"
"8020.0","-0.1094"
"8040.0","-0.0748"
"8060.0","-0.0567"
"8080.0","-0.1823"
"8100.0","-0.1642"
"8120.0","-0.0041"
"8140.0","-0.0602"
"8160.0","-0.0388"
"8180.0","-0.0262"
"8200.0","-0.0548"
"8220.0","-0.0779"
"8240.0","-0.0793"
"8260.0","-0.0795"
"8280.0","-0.1189"
"8300.0","-0.0425"
"8320.0","-0.0945"
"8340.0","-0.0702"
"8360.0","-0.1203"
"8380.0","-0.0360"
"8400.0","0.1079"
"8420.0","0.0527"
"8440.0","0.0282"
"8460.0","0.0118"
"8480.0","0.0687"
"8500.0","0.0053"
"8520.0","-0.0724"
"8540.0","-0.0196"
"8560.0","0.0347"
"8580.0","0.0698"
"8600.0","0.0500"
"8620.0","-0.1096"
"8640.0","0.0673"
"8660.0","-0.0449"
"8680.0","-0.0404"
"8700.0","-0.0139"
"8720.0","0.0631"
"8740.0","0.0032"
"8760.0","0.0473"
"8780.0","0.0700"
"8800.0","0.0477"
"8820.0","-0.0569"
"8840.0","-0.0667"
"8860.0","-0.1294"
"8880.0","-0.0451"
"8900.0","-0.0343"
"8920.0","-0.0605"
"8940.0","-0.1126"
"8960.0","-0.0318"
"8980.0","-0.0303"
"9000.0","-0.0717"
"9020.0","-0.1218"
"9040.0","-0.1299"
"9060.0","-0.1268"
"9080.0","-0.0821"
"9100.0","-0.0556"
"9120.0","0.0108"
"9140.0","-0.1438"
"9160.0","-0.0057"
"9180.0","0.0099"
"9200.0","-0.0387"
"9220.0","0.0083"
"9240.0","-0.0224"
"9260.0","-0.0103"
"9280.0","-0.0695"
"9300.0","-0.0404"
"9320.0","-0.1311"
"9340.0","-0.0367"
"9360.0","-0.1045"
"9380.0","-0.1896"
"9400.0","-0.0977"
"9420.0","-0.1448"
"9440.0","-0.1313"
"9460.0","-0.0678"
"9480.0","-0.0896"
"9500.0","-0.0728"
