Time [ms],Measured Flow,Simple Moving Average Flow,Exponential Moving Average Flow,Riemann FlowLD20 Flow
"401846.0","-0.4181","-0.3818","0.1976","-0.1819","0.0000"
"401847.0","-0.3202","-0.3871","0.1924","-0.1819","0.0000"
"401848.0","-0.3460","-0.3920","0.1871","-0.1819","0.0000"
"401849.0","-0.2331","-0.3929","0.1829","-0.1819","0.0000"
"401850.0","-0.3318","-0.3967","0.1777","-0.1819","0.0000"
"401851.0","-0.4204","-0.4018","0.1717","-0.1819","0.0000"
"401852.0","-0.5644","-0.4073","0.1644","-0.1819","0.0000"
"401853.0","-0.6919","-0.4160","0.1558","-0.1819","0.0000"
"401854.0","-0.6532","-0.4229","0.1477","-0.1819","0.0000"
"401855.0","-0.7230","-0.4283","0.1390","-0.1819","0.0000"
"401856.0","-0.6516","-0.4321","0.1311","-0.1819","0.0000"
"401857.0","-0.7458","-0.4371","0.1223","-0.1819","0.0000"
"401858.0","-0.7712","-0.4438","0.1134","-0.1819","0.0000"
"401859.0","-0.8073","-0.4511","0.1042","-0.1819","0.0000"
"401860.0","-0.7761","-0.4580","0.0954","-0.1819","0.0000"
"401861.0","-0.6768","-0.4646","0.0877","-0.1819","0.0000"
"401862.0","-0.6255","-0.4711","0.0805","-0.1819","0.0000"
"401863.0","-0.6689","-0.4794","0.0730","-0.1819","0.0000"
"401864.0","-0.5530","-0.4863","0.0668","-0.1819","0.0000"
"401865.0","-0.6035","-0.4947","0.0601","-0.1819","0.0000"
"401866.0","-0.5778","-0.5012","0.0537","-0.1819","0.0000"
"401867.0","-0.6484","-0.5090","0.0467","-0.1819","0.0000"
"401868.0","-0.7885","-0.5183","0.0383","-0.1819","0.0000"
"401869.0","-0.7885","-0.5283","0.0301","-0.1819","0.0000"
"401870.0","-0.8542","-0.5368","0.0212","-0.1819","0.0000"
"401871.0","-0.9093","-0.5444","0.0119","-0.1819","0.0000"
"401872.0","-1.0524","-0.5546","0.0013","-0.1819","0.0000"
"401873.0","-1.0911","-0.5655","-0.0097","-0.1819","0.0000"
"401874.0","-1.2553","-0.5804","-0.0221","-0.1819","0.0000"
"401875.0","-1.2426","-0.5945","-0.0343","-0.1819","0.0000"
"401876.0","-1.2352","-0.6091","-0.0463","-0.1819","0.0000"
"401877.0","-1.2238","-0.6240","-0.0581","-0.1819","0.0000"
"401878.0","-1.1908","-0.6400","-0.0694","-0.1819","0.0000"
"401879.0","-1.2056","-0.6569","-0.0808","-0.1819","0.0000"
"401880.0","-1.1064","-0.6725","-0.0911","-0.1819","0.0000"
"401881.0","-1.1378","-0.6883","-0.1015","-0.1819","0.0000"
"401882.0","-1.1998","-0.7063","-0.1125","-0.1819","0.0000"
"401883.0","-1.3127","-0.7280","-0.1245","-0.1819","0.0000"
"401884.0","-1.3252","-0.7489","-0.1365","-0.1819","0.0000"
"401885.0","-1.3908","-0.7699","-0.1491","-0.1819","0.0000"
"401886.0","-1.4767","-0.7901","-0.1623","-0.1819","0.0000"
"401887.0","-1.5767","-0.8130","-0.1765","-0.1819","0.0000"
"401888.0","-1.7155","-0.8364","-0.1919","-0.1819","0.0000"
"401889.0","-1.8565","-0.8626","-0.2085","-0.1819","0.0000"
"401890.0","-1.9012","-0.8875","-0.2254","-0.1819","0.0000"
"401891.0","-1.9957","-0.9147","-0.2431","-1.9957","0.0000"
"401892.0","-1.8387","-0.9407","-0.2591","-1.9957","0.0000"
"401893.0","-1.8926","-0.9664","-0.2754","-1.9957","0.0000"
"401894.0","-1.8462","-0.9929","-0.2911","-1.9957","0.0000"
"401895.0","-1.7448","-1.0192","-0.3057","-1.9957","0.0000"
"401896.0","-1.8086","-1.0471","-0.3207","-1.9957","0.0000"
"401897.0","-1.7058","-1.0748","-0.3346","-1.9957","0.0000"
"401898.0","-1.6935","-1.1017","-0.3481","-1.9957","0.0000"
"401899.0","-1.6810","-1.1307","-0.3615","-1.9957","0.0000"
"401900.0","-1.8625","-1.1613","-0.3765","-1.9957","0.0000"
"401901.0","-1.9332","-1.1915","-0.3920","-1.9957","0.0000"
"401902.0","-2.0010","-1.2203","-0.4081","-1.9957","0.0000"
"401903.0","-2.1110","-1.2487","-0.4252","-1.9957","0.0000"
"401904.0","-2.3027","-1.2817","-0.4439","-1.9957","0.0000"
"401905.0","-2.3692","-1.3146","-0.4632","-1.9957","0.0000"
"401906.0","-2.4177","-1.3499","-0.4827","-1.9957","0.0000"
"401907.0","-2.4952","-1.3849","-0.5029","-1.9957","0.0000"
"401908.0","-2.4761","-1.4190","-0.5226","-1.9957","0.0000"
"401909.0","-2.4579","-1.4520","-0.5419","-1.9957","0.0000"
"401910.0","-2.3941","-1.4844","-0.5605","-1.9957","0.0000"
"401911.0","-2.2697","-1.5162","-0.5776","-1.9957","0.0000"
"401912.0","-2.3062","-1.5498","-0.5948","-1.9957","0.0000"
"401913.0","-2.3630","-1.5837","-0.6125","-1.9957","0.0000"
"401914.0","-2.1846","-1.6163","-0.6283","-1.9957","0.0000"
"401915.0","-2.1846","-1.6480","-0.6438","-1.9957","0.0000"
"401916.0","-2.2978","-1.6824","-0.6604","-1.9957","0.0000"
"401917.0","-2.3970","-1.7173","-0.6777","-1.9957","0.0000"
"401918.0","-2.5497","-1.7526","-0.6964","-1.9957","0.0000"
"401919.0","-2.5895","-1.7886","-0.7154","-1.9957","0.0000"
"401920.0","-2.5633","-1.8228","-0.7339","-1.9957","0.0000"
"401921.0","-2.8039","-1.8607","-0.7546","-1.9957","0.0000"
"401922.0","-2.8853","-1.8973","-0.7759","-1.9957","0.0000"
"401923.0","-2.9345","-1.9342","-0.7974","-1.9957","0.0000"
"401924.0","-3.0740","-1.9706","-0.8202","-1.9957","0.0000"
"401925.0","-3.1708","-2.0091","-0.8437","-1.9957","0.0000"
"401926.0","-3.0930","-2.0463","-0.8662","-1.9957","0.0000"
"401927.0","-3.1830","-2.0855","-0.8894","-1.9957","0.0000"
"401928.0","-3.2060","-2.1258","-0.9125","-1.9957","0.0000"
"401929.0","-3.1123","-2.1639","-0.9345","-1.9957","0.0000"
"401930.0","-3.1204","-2.2042","-0.9564","-1.9957","0.0000"
"401931.0","-3.1289","-2.2440","-0.9781","-1.9957","0.0000"
"401932.0","-3.2725","-2.2855","-1.0011","-1.9957","0.0000"
"401933.0","-3.3486","-2.3262","-1.0245","-1.9957","0.0000"
"401934.0","-3.5050","-2.3698","-1.0493","-1.9957","0.0000"
"401935.0","-3.6441","-2.4148","-1.0753","-1.9957","0.0000"
"401936.0","-3.7966","-2.4612","-1.1025","-1.9957","0.0000"
"401937.0","-3.9736","-2.5092","-1.1312","-1.9957","0.0000"
"401938.0","-4.2541","-2.5599","-1.1624","-1.9957","0.0000"
"401939.0","-4.4245","-2.6113","-1.1951","-1.9957","0.0000"
"401940.0","-4.6937","-2.6672","-1.2301","-1.9957","0.0000"
"401941.0","-4.9117","-2.7255","-1.2669","-1.9957","0.0000"
"401942.0","-4.9594","-2.7879","-1.3038","-1.9957","0.0000"
"401943.0","-5.1090","-2.8522","-1.3418","-1.9957","0.0000"
"401944.0","-5.1819","-2.9189","-1.3802","-1.9957","0.0000"
"401945.0","-5.2844","-2.9897","-1.4193","-1.9957","0.0000"
"401946.0","-5.3310","-3.0602","-1.4584","-1.9957","0.0000"
"401947.0","-5.3291","-3.1326","-1.4971","-1.9957","0.0000"
"401948.0","-5.4742","-3.2082","-1.5369","-1.9957","0.0000"
"401949.0","-5.4545","-3.2837","-1.5761","-1.9957","0.0000"
"401950.0","-5.5568","-3.3576","-1.6159","-1.9957","0.0000"
"401951.0","-5.7689","-3.4343","-1.6574","-1.9957","0.0000"
"401952.0","-6.0302","-3.5149","-1.7011","-1.9957","0.0000"
"401953.0","-6.1378","-3.5954","-1.7455","-1.9957","0.0000"
"401954.0","-6.3888","-3.6772","-1.7919","-1.9957","0.0000"
"401955.0","-6.5935","-3.7616","-1.8399","-1.9957","0.0000"
"401956.0","-6.6774","-3.8468","-1.8883","-1.9957","0.0000"
"401957.0","-6.7494","-3.9319","-1.9369","-1.9957","0.0000"
"401958.0","-6.8003","-4.0184","-1.9856","-1.9957","0.0000"
"401959.0","-6.7329","-4.1039","-2.0330","-1.9957","0.0000"
"401960.0","-6.9111","-4.1942","-2.0818","-1.9957","0.0000"
"401961.0","-6.9111","-4.2871","-2.1301","-1.9957","0.0000"
"401962.0","-6.7814","-4.3766","-2.1766","-1.9957","0.0000"
"401963.0","-6.7112","-4.4635","-2.2220","-1.9957","0.0000"
"401964.0","-6.8736","-4.5573","-2.2685","-1.9957","0.0000"
"401965.0","-6.8928","-4.6515","-2.3147","-1.9957","0.0000"
"401966.0","-6.8290","-4.7421","-2.3599","-1.9957","0.0000"
"401967.0","-6.9436","-4.8330","-2.4057","-6.9436","0.0000"
"401968.0","-7.0569","-4.9232","-2.4522","-6.9436","0.0000"
"401969.0","-7.0213","-5.0118","-2.4979","-6.9436","0.0000"
"401970.0","-7.0090","-5.1007","-2.5430","-6.9436","0.0000"
"401971.0","-7.1049","-5.1868","-2.5886","-6.9436","0.0000"
"401972.0","-7.1037","-5.2711","-2.6338","-6.9436","0.0000"
"401973.0","-7.1410","-5.3553","-2.6789","-6.9436","0.0000"
"401974.0","-7.1413","-5.4366","-2.7235","-6.9436","0.0000"
"401975.0","-7.0783","-5.5148","-2.7670","-6.9436","0.0000"
"401976.0","-7.0233","-5.5934","-2.8096","-6.9436","0.0000"
"401977.0","-6.9167","-5.6680","-2.8507","-6.9436","0.0000"
"401978.0","-6.6711","-5.7373","-2.8889","-6.9436","0.0000"
"401979.0","-6.7075","-5.8092","-2.9271","-6.9436","0.0000"
"401980.0","-6.3901","-5.8746","-2.9617","-6.9436","0.0000"
"401981.0","-6.3953","-5.9400","-2.9960","-6.9436","0.0000"
"401982.0","-6.2990","-6.0005","-3.0291","-6.9436","0.0000"
"401983.0","-6.2161","-6.0578","-3.0609","-6.9436","0.0000"
"401984.0","-6.2214","-6.1122","-3.0925","-6.9436","0.0000"
"401985.0","-6.1249","-6.1618","-3.1229","-6.9436","0.0000"
"401986.0","-6.0365","-6.2066","-3.1520","-6.9436","0.0000"
"401987.0","-6.0934","-6.2490","-3.1814","-6.9436","0.0000"
"401988.0","-6.1086","-6.2861","-3.2107","-6.9436","0.0000"
"401989.0","-6.0410","-6.3184","-3.2390","-6.9436","0.0000"
"401990.0","-5.9099","-6.3427","-3.2657","-6.9436","0.0000"
"401991.0","-5.8163","-6.3608","-3.2912","-6.9436","0.0000"
"401992.0","-5.6313","-6.3743","-3.3146","-6.9436","0.0000"
"401993.0","-5.3412","-6.3789","-3.3349","-6.9436","0.0000"
"401994.0","-5.2936","-6.3811","-3.3544","-6.9436","0.0000"
"401995.0","-5.0911","-6.3773","-3.3718","-6.9436","0.0000"
"401996.0","-4.8797","-6.3682","-3.3869","-6.9436","0.0000"
"401997.0","-4.7361","-6.3564","-3.4004","-6.9436","0.0000"
"401998.0","-4.5047","-6.3370","-3.4114","-6.9436","0.0000"
"401999.0","-4.4182","-6.3163","-3.4215","-6.9436","0.0000"
"402000.0","-4.3575","-6.2923","-3.4309","-6.9436","0.0000"
"402001.0","-4.1812","-6.2605","-3.4384","-6.9436","0.0000"
"402002.0","-4.1203","-6.2223","-3.4452","-6.9436","0.0000"
"402003.0","-4.1414","-6.1824","-3.4521","-6.9436","0.0000"
"402004.0","-3.9832","-6.1343","-3.4575","-6.9436","0.0000"
"402005.0","-3.8720","-6.0799","-3.4616","-6.9436","0.0000"
"402006.0","-3.8720","-6.0237","-3.4657","-6.9436","0.0000"
"402007.0","-3.8625","-5.9660","-3.4697","-6.9436","0.0000"
"402008.0","-3.7263","-5.9045","-3.4722","-6.9436","0.0000"
"402009.0","-3.6225","-5.8423","-3.4737","-6.9436","0.0000"
"402010.0","-3.4658","-5.7734","-3.4737","-6.9436","0.0000"
"402011.0","-3.2714","-5.7006","-3.4716","-6.9436","0.0000"
"402012.0","-3.1149","-5.6273","-3.4681","-6.9436","0.0000"
"402013.0","-3.0100","-5.5533","-3.4635","-6.9436","0.0000"
"402014.0","-2.7605","-5.4710","-3.4565","-6.9436","0.0000"
"402015.0","-2.6367","-5.3859","-3.4483","-6.9436","0.0000"
"402016.0","-2.4535","-5.2984","-3.4383","-6.9436","0.0000"
"402017.0","-2.4319","-5.2081","-3.4282","-6.9436","0.0000"
"402018.0","-2.3065","-5.1131","-3.4170","-6.9436","0.0000"
"402019.0","-2.2339","-5.0174","-3.4052","-6.9436","0.0000"
"402020.0","-2.1678","-4.9206","-3.3928","-6.9436","0.0000"
"402021.0","-2.1112","-4.8207","-3.3800","-6.9436","0.0000"
"402022.0","-2.0501","-4.7196","-3.3667","-6.9436","0.0000"
"402023.0","-1.8732","-4.6143","-3.3518","-6.9436","0.0000"
"402024.0","-1.7802","-4.5070","-3.3361","-6.9436","0.0000"
"402025.0","-1.6554","-4.3986","-3.3193","-6.9436","0.0000"
"402026.0","-1.5336","-4.2888","-3.3014","-6.9436","0.0000"
"402027.0","-1.4090","-4.1786","-3.2825","-6.9436","0.0000"
"402028.0","-1.2556","-4.0703","-3.2622","-6.9436","0.0000"
"402029.0","-0.9566","-3.9553","-3.2391","-6.9436","0.0000"
"402030.0","-0.6582","-3.8407","-3.2133","-6.9436","0.0000"
"402031.0","-0.4631","-3.7220","-3.1858","-6.9436","0.0000"
"402032.0","-0.3764","-3.6036","-3.1577","-6.9436","0.0000"
"402033.0","-0.2601","-3.4844","-3.1288","-6.9436","0.0000"
"402034.0","-0.0464","-3.3609","-3.0979","-6.9436","0.0000"
"402035.0","0.0635","-3.2372","-3.0663","-6.9436","0.0000"
"402036.0","0.2249","-3.1120","-3.0334","-6.9436","0.0000"
"402037.0","0.2283","-2.9855","-3.0008","-6.9436","0.0000"
"402038.0","0.4136","-2.8551","-2.9667","-6.9436","0.0000"
"402039.0","0.5959","-2.7223","-2.9310","-6.9436","0.0000"
"402040.0","0.8584","-2.5870","-2.8931","-6.9436","0.0000"
"402041.0","0.9785","-2.4511","-2.8544","-6.9436","0.0000"
"402042.0","1.3376","-2.3117","-2.8125","-6.9436","0.0000"
"402043.0","1.7193","-2.1705","-2.7672","1.7193","0.0000"
"402044.0","2.0796","-2.0230","-2.7187","1.7193","0.0000"
"402045.0","2.3612","-1.8740","-2.6679","1.7193","0.0000"
"402046.0","2.8374","-1.7196","-2.6129","1.7193","0.0000"
"402047.0","3.0518","-1.5639","-2.5562","1.7193","0.0000"
"402048.0","3.5004","-1.4038","-2.4956","1.7193","0.0000"
"402049.0","3.9458","-1.2365","-2.4312","1.7193","0.0000"
"402050.0","4.0441","-1.0685","-2.3665","1.7193","0.0000"
"402051.0","4.3411","-0.8980","-2.2994","1.7193","0.0000"
"402052.0","4.3411","-0.7288","-2.2330","1.7193","0.0000"
"402053.0","4.5838","-0.5543","-2.1648","1.7193","0.0000"
"402054.0","4.7872","-0.3789","-2.0953","1.7193","0.0000"
"402055.0","4.9763","-0.2019","-2.0246","1.7193","0.0000"
"402056.0","5.3781","-0.0169","-1.9506","1.7193","0.0000"
"402057.0","5.7082","0.1745","-1.8740","1.7193","0.0000"
"402058.0","5.8999","0.3670","-1.7962","1.7193","0.0000"
"402059.0","6.2998","0.5655","-1.7153","1.7193","0.0000"
"402060.0","6.6949","0.7687","-1.6312","1.7193","0.0000"
"402061.0","6.9201","0.9725","-1.5457","1.7193","0.0000"
"402062.0","7.4169","1.1832","-1.4560","1.7193","0.0000"
"402063.0","7.7361","1.3981","-1.3641","1.7193","0.0000"
"402064.0","8.1576","1.6164","-1.2689","1.7193","0.0000"
"402065.0","8.6109","1.8414","-1.1701","1.7193","0.0000"
"402066.0","8.9655","2.0698","-1.0687","1.7193","0.0000"
"402067.0","9.1471","2.3014","-0.9666","1.7193","0.0000"
"402068.0","9.4081","2.5356","-0.8628","1.7193","0.0000"
"402069.0","9.6836","2.7740","-0.7574","1.7193","0.0000"
"402070.0","9.6965","3.0113","-0.6528","1.7193","0.0000"
"402071.0","10.1350","3.2562","-0.5450","1.7193","0.0000"
"402072.0","10.3053","3.5033","-0.4365","1.7193","0.0000"
"402073.0","10.5272","3.7513","-0.3268","1.7193","0.0000"
"402074.0","10.8243","4.0034","-0.2153","1.7193","0.0000"
"402075.0","11.0769","4.2581","-0.1024","1.7193","0.0000"
"402076.0","11.4829","4.5184","0.0135","1.7193","0.0000"
"402077.0","11.7126","4.7808","0.1305","1.7193","0.0000"
"402078.0","12.0360","5.0467","0.2495","1.7193","0.0000"
"402079.0","12.3060","5.3119","0.3701","1.7193","0.0000"
"402080.0","12.7879","5.5808","0.4943","1.7193","0.0000"
"402081.0","13.0340","5.8508","0.6197","1.7193","0.0000"
"402082.0","13.3740","6.1258","0.7472","1.7193","0.0000"
"402083.0","13.6872","6.4047","0.8766","1.7193","0.0000"
"402084.0","13.9422","6.6845","1.0073","1.7193","0.0000"
"402085.0","14.1138","6.9655","1.1383","1.7193","0.0000"
"402086.0","14.3064","7.2471","1.2700","1.7193","0.0000"
"402087.0","14.3822","7.5302","1.4011","1.7193","0.0000"
"402088.0","14.5357","7.8126","1.5325","1.7193","0.0000"
"402089.0","14.7187","8.0951","1.6643","1.7193","0.0000"
"402090.0","14.8238","8.3744","1.7959","1.7193","0.0000"
"402091.0","14.8353","8.6516","1.9263","1.7193","0.0000"
"402092.0","15.1589","8.9280","2.0586","1.7193","0.0000"
"402093.0","15.3105","9.1998","2.1912","1.7193","0.0000"
"402094.0","15.5350","9.4689","2.3246","1.7193","0.0000"
"402095.0","16.0436","9.7426","2.4618","1.7193","0.0000"
"402096.0","16.2815","10.0114","2.6000","1.7193","0.0000"
"402097.0","16.4347","10.2791","2.7383","1.7193","0.0000"
"402098.0","16.4347","10.5378","2.8753","1.7193","0.0000"
"402099.0","16.5008","10.7889","3.0116","1.7193","0.0000"
"402100.0","16.9076","11.0462","3.1505","1.7193","0.0000"
"402101.0","16.7855","11.2950","3.2869","1.7193","0.0000"
"402102.0","16.8092","11.5444","3.4221","1.7193","0.0000"
"402103.0","17.0787","11.7943","3.5587","1.7193","0.0000"
"402104.0","16.9542","12.0376","3.6926","1.7193","0.0000"
"402105.0","16.8495","12.2751","3.8242","1.7193","0.0000"
"402106.0","16.8127","12.5038","3.9541","1.7193","0.0000"
"402107.0","17.0243","12.7301","4.0848","1.7193","0.0000"
"402108.0","16.9368","12.9509","4.2133","1.7193","0.0000"
"402109.0","16.8519","13.1619","4.3397","1.7193","0.0000"
"402110.0","16.8678","13.3654","4.4650","1.7193","0.0000"
"402111.0","17.0907","13.5688","4.5912","1.7193","0.0000"
"402112.0","17.4152","13.7687","4.7194","1.7193","0.0000"
"402113.0","17.7924","13.9699","4.8502","1.7193","0.0000"
"402114.0","17.9936","14.1666","4.9816","1.7193","0.0000"
"402115.0","17.9501","14.3534","5.1113","1.7193","0.0000"
"402116.0","18.0388","14.5348","5.2406","1.7193","0.0000"
"402117.0","18.0195","14.7123","5.3684","1.7193","0.0000"
"402118.0","17.9218","14.8826","5.4939","1.7193","0.0000"
"402119.0","17.9686","15.0482","5.6186","17.9686","0.0000"
"402120.0","17.8802","15.2119","5.7413","17.9686","0.0000"
"402121.0","17.8362","15.3659","5.8622","17.9686","0.0000"
"402122.0","17.5134","15.5101","5.9787","17.9686","0.0000"
"402123.0","17.7940","15.6554","6.0969","17.9686","0.0000"
"402124.0","17.6854","15.7927","6.2128","17.9686","0.0000"
"402125.0","17.9642","15.9304","6.3303","17.9686","0.0000"
"402126.0","18.1122","16.0630","6.4481","17.9686","0.0000"
"402127.0","18.1536","16.1918","6.5651","17.9686","0.0000"
"402128.0","18.4046","16.3192","6.6835","17.9686","0.0000"
"402129.0","18.6912","16.4469","6.8036","17.9686","0.0000"
"402130.0","18.6583","16.5643","6.9222","17.9686","0.0000"
"402131.0","18.8436","16.6805","7.0414","17.9686","0.0000"
"402132.0","18.9675","16.7924","7.1606","17.9686","0.0000"
"402133.0","18.9222","16.8971","7.2783","17.9686","0.0000"
"402134.0","18.9109","16.9964","7.3946","17.9686","0.0000"
"402135.0","18.9043","17.0922","7.5097","17.9686","0.0000"
"402136.0","18.7328","17.1808","7.6219","17.9686","0.0000"
"402137.0","18.7563","17.2683","7.7333","17.9686","0.0000"
"402138.0","18.6335","17.3502","7.8423","17.9686","0.0000"
"402139.0","18.7661","17.4312","7.9515","17.9686","0.0000"
"402140.0","18.7130","17.5089","8.0591","17.9686","0.0000"
"402141.0","18.9786","17.5918","8.1683","17.9686","0.0000"
"402142.0","18.9690","17.6680","8.2763","17.9686","0.0000"
"402143.0","19.1181","17.7442","8.3847","17.9686","0.0000"
"402144.0","19.1181","17.8158","8.4921","17.9686","0.0000"
"402145.0","19.3795","17.8825","8.6009","17.9686","0.0000"
"402146.0","19.5711","17.9483","8.7106","17.9686","0.0000"
"402147.0","20.0012","18.0197","8.8235","17.9686","0.0000"
"402148.0","20.2154","18.0953","8.9375","17.9686","0.0000"
"402149.0","20.0676","18.1666","9.0488","17.9686","0.0000"
"402150.0","20.2304","18.2331","9.1606","17.9686","0.0000"
"402151.0","20.2905","18.3032","9.2719","17.9686","0.0000"
"402152.0","20.4539","18.3761","9.3837","17.9686","0.0000"
"402153.0","20.4518","18.4435","9.4944","17.9686","0.0000"
"402154.0","20.4033","18.5125","9.6035","17.9686","0.0000"
"402155.0","20.6372","18.5883","9.7138","17.9686","0.0000"
"402156.0","20.6503","18.6650","9.8232","17.9686","0.0000"
"402157.0","20.7735","18.7400","9.9327","17.9686","0.0000"
"402158.0","20.7589","18.8164","10.0409","17.9686","0.0000"
"402159.0","21.0175","18.8998","10.1507","17.9686","0.0000"
"402160.0","21.2406","18.9872","10.2616","17.9686","0.0000"
"402161.0","21.5754","19.0769","10.3747","17.9686","0.0000"
"402162.0","21.6666","19.1619","10.4877","17.9686","0.0000"
"402163.0","22.1078","19.2482","10.6039","17.9686","0.0000"
"402164.0","22.4317","19.3370","10.7221","17.9686","0.0000"
"402165.0","22.5597","19.4292","10.8405","17.9686","0.0000"
"402166.0","22.6603","19.5216","10.9587","17.9686","0.0000"
"402167.0","22.9729","19.6207","11.0789","17.9686","0.0000"
"402168.0","23.0327","19.7229","11.1984","17.9686","0.0000"
"402169.0","22.8727","19.8210","11.3151","17.9686","0.0000"
"402170.0","23.0708","19.9248","11.4327","17.9686","0.0000"
"402171.0","23.1305","20.0307","11.5497","17.9686","0.0000"
"402172.0","23.3375","20.1472","11.6675","17.9686","0.0000"
"402173.0","23.4820","20.2609","11.7857","17.9686","0.0000"
"402174.0","23.6396","20.3800","11.9042","17.9686","0.0000"
"402175.0","23.7957","20.4966","12.0231","17.9686","0.0000"
"402176.0","23.9030","20.6125","12.1419","17.9686","0.0000"
"402177.0","24.1756","20.7329","12.2623","17.9686","0.0000"
"402178.0","24.5763","20.8563","12.3854","17.9686","0.0000"
"402179.0","24.9612","20.9817","12.5112","17.9686","0.0000"
"402180.0","25.0994","21.1106","12.6371","17.9686","0.0000"
"402181.0","25.3093","21.2399","12.7638","17.9686","0.0000"
"402182.0","25.4437","21.3694","12.8906","17.9686","0.0000"
"402183.0","25.5860","21.5027","13.0175","17.9686","0.0000"
"402184.0","25.7435","21.6393","13.1448","17.9686","0.0000"
"402185.0","25.7937","21.7771","13.2713","17.9686","0.0000"
"402186.0","25.9120","21.9207","13.3977","17.9686","0.0000"
"402187.0","25.7359","22.0603","13.5211","17.9686","0.0000"
"402188.0","25.7405","22.2024","13.6433","17.9686","0.0000"
"402189.0","25.8285","22.3437","13.7651","17.9686","0.0000"
"402190.0","25.8285","22.4860","13.8858","17.9686","0.0000"
"402191.0","25.9464","22.6253","14.0064","17.9686","0.0000"
"402192.0","26.1381","22.7687","14.1277","17.9686","0.0000"
"402193.0","26.4152","22.9147","14.2506","17.9686","0.0000"
"402194.0","26.5232","23.0628","14.3733","17.9686","0.0000"
"402195.0","26.8233","23.2116","14.4978","26.8233","0.0000"
"402196.0","27.3042","23.3663","14.6258","26.8233","0.0000"
"402197.0","27.4944","23.5162","14.7545","26.8233","0.0000"
"402198.0","27.5238","23.6623","14.8822","26.8233","0.0000"
"402199.0","27.8090","23.8172","15.0115","26.8233","0.0000"
"402200.0","27.9245","23.9711","15.1406","26.8233","0.0000"
"402201.0","27.8513","24.1223","15.2677","26.8233","0.0000"
"402202.0","27.9509","24.2722","15.3946","26.8233","0.0000"
"402203.0","27.8792","24.4208","15.5194","26.8233","0.0000"
"402204.0","28.0783","24.5743","15.6450","26.8233","0.0000"
"402205.0","27.8619","24.7188","15.7672","26.8233","0.0000"
"402206.0","27.8529","24.8628","15.8880","26.8233","0.0000"
"402207.0","27.9807","25.0070","16.0089","26.8233","0.0000"
"402208.0","28.0660","25.1531","16.1295","26.8233","0.0000"
"402209.0","28.1023","25.2948","16.2492","26.8233","0.0000"
"402210.0","28.2293","25.4346","16.3690","26.8233","0.0000"
"402211.0","28.3848","25.5707","16.4892","26.8233","0.0000"
"402212.0","28.6670","25.7108","16.6110","26.8233","0.0000"
"402213.0","28.9949","25.8485","16.7348","26.8233","0.0000"
"402214.0","29.2353","25.9846","16.8598","26.8233","0.0000"
"402215.0","29.2446","26.1183","16.9837","26.8233","0.0000"
"402216.0","29.5802","26.2567","17.1096","26.8233","0.0000"
"402217.0","29.6790","26.3908","17.2353","26.8233","0.0000"
"402218.0","29.6072","26.5223","17.3591","26.8233","0.0000"
"402219.0","29.8532","26.6619","17.4840","26.8233","0.0000"
"402220.0","29.9062","26.7986","17.6082","26.8233","0.0000"
"402221.0","29.8824","26.9336","17.7310","26.8233","0.0000"
"402222.0","30.0001","27.0669","17.8537","26.8233","0.0000"
"402223.0","29.9657","27.1966","17.9748","26.8233","0.0000"
"402224.0","30.3899","27.3316","18.0989","26.8233","0.0000"
"402225.0","30.5626","27.4669","18.2236","26.8233","0.0000"
"402226.0","30.9382","27.6076","18.3507","26.8233","0.0000"
"402227.0","31.4384","27.7529","18.4816","26.8233","0.0000"
"402228.0","31.5775","27.8929","18.6125","26.8233","0.0000"
"402229.0","31.9102","28.0319","18.7455","26.8233","0.0000"
"402230.0","32.1830","28.1735","18.8799","26.8233","0.0000"
"402231.0","32.4519","28.3164","19.0156","26.8233","0.0000"
"402232.0","32.6860","28.4612","19.1523","26.8233","0.0000"
"402233.0","33.1003","28.6115","19.2918","26.8233","0.0000"
"402234.0","32.8426","28.7535","19.4273","26.8233","0.0000"
"402235.0","32.9251","28.8961","19.5623","26.8233","0.0000"
"402236.0","32.9251","29.0364","19.6959","26.8233","0.0000"
"402237.0","33.1602","29.1849","19.8306","26.8233","0.0000"
"402238.0","33.2022","29.3341","19.9643","26.8233","0.0000"
"402239.0","33.2929","29.4834","20.0976","26.8233","0.0000"
"402240.0","33.5875","29.6386","20.2325","26.8233","0.0000"
"402241.0","33.8634","29.7969","20.3688","26.8233","0.0000"
"402242.0","34.0548","29.9553","20.5056","26.8233","0.0000"
"402243.0","34.5699","30.1183","20.6463","26.8233","0.0000"
"402244.0","34.8542","30.2850","20.7883","26.8233","0.0000"
"402245.0","35.2713","30.4539","20.9332","26.8233","0.0000"
"402246.0","35.5377","30.6186","21.0792","26.8233","0.0000"
"402247.0","35.8142","30.7850","21.2266","26.8233","0.0000"
"402248.0","36.1239","30.9570","21.3755","26.8233","0.0000"
"402249.0","36.2042","31.1249","21.5238","26.8233","0.0000"
"402250.0","36.5212","31.2968","21.6738","26.8233","0.0000"
"402251.0","36.6241","31.4723","21.8233","26.8233","0.0000"
"402252.0","36.6641","31.6466","21.9717","26.8233","0.0000"
"402253.0","36.6285","31.8215","22.1183","26.8233","0.0000"
"402254.0","36.6854","31.9937","22.2640","26.8233","0.0000"
"402255.0","36.6062","32.1686","22.4074","26.8233","0.0000"
