Time [ms],Corrected Value
"23360.0","4.9886"
"23380.0","5.8442"
"23400.0","7.0027"
"23420.0","8.0294"
"23440.0","7.8626"
"23460.0","5.9636"
"23480.0","3.4434"
"23500.0","3.6633"
"23520.0","5.2952"
"23540.0","6.5284"
"23560.0","6.5601"
"23580.0","6.6949"
"23600.0","6.6865"
"23620.0","6.3204"
"23640.0","6.2917"
"23660.0","6.2207"
"23680.0","5.8791"
"23700.0","5.6698"
"23720.0","5.4796"
"23740.0","5.8228"
"23760.0","5.7785"
"23780.0","5.2716"
"23800.0","5.2049"
"23820.0","5.7243"
"23840.0","6.7129"
"23860.0","7.6316"
"23880.0","7.4135"
"23900.0","6.3375"
"23920.0","5.4131"
"23940.0","5.0330"
"23960.0","4.9773"
"23980.0","5.5724"
"24000.0","5.8570"
"24020.0","5.7301"
"24040.0","6.1618"
"24060.0","6.0488"
"24080.0","6.2960"
"24100.0","6.3495"
"24120.0","6.3225"
"24140.0","5.9584"
"24160.0","5.7979"
"24180.0","5.7772"
"24200.0","5.6651"
"24220.0","5.8225"
"24240.0","6.0980"
"24260.0","6.1104"
"24280.0","5.8668"
"24300.0","5.7901"
"24320.0","5.7683"
"24340.0","5.9769"
"24360.0","6.1717"
"24380.0","6.4048"
"24400.0","6.2032"
"24420.0","5.8316"
"24440.0","5.6326"
"24460.0","5.4806"
"24480.0","5.4292"
"24500.0","5.3981"
"24520.0","5.5148"
"24540.0","5.6321"
"24560.0","5.8522"
"24580.0","6.0204"
"24600.0","6.2559"
"24620.0","6.3989"
"24640.0","6.4954"
"24660.0","6.5525"
"24680.0","6.3799"
"24700.0","6.1321"
"24720.0","6.0231"
"24740.0","5.8978"
"24760.0","5.1923"
"24780.0","4.0327"
"24800.0","1.8926"
"24820.0","0.9662"
"24840.0","1.2401"
"24860.0","1.1504"
"24880.0","0.9809"
"24900.0","1.7067"
"24920.0","4.6156"
"24940.0","7.9608"
"24960.0","9.6780"
"24980.0","10.3911"
"25000.0","10.9181"
"25020.0","11.0377"
"25040.0","11.9928"
"25060.0","11.5577"
"25080.0","12.0329"
"25100.0","11.6497"
"25120.0","10.5242"
"25140.0","8.4980"
"25160.0","5.4564"
"25180.0","2.3388"
"25200.0","1.4944"
"25220.0","1.1317"
"25240.0","0.4976"
"25260.0","0.3351"
"25280.0","0.9207"
"25300.0","1.2306"
"25320.0","2.8418"
"25340.0","3.4529"
"25360.0","4.5305"
"25380.0","6.6179"
"25400.0","8.3122"
"25420.0","8.7935"
"25440.0","9.1990"
"25460.0","9.4425"
"25480.0","9.9247"
"25500.0","10.7717"
"25520.0","10.6673"
"25540.0","10.9610"
"25560.0","9.2690"
"25580.0","9.2208"
"25600.0","8.2041"
"25620.0","6.7485"
"25640.0","4.3030"
"25660.0","2.3964"
"25680.0","1.2045"
"25700.0","1.2911"
"25720.0","1.5122"
"25740.0","1.8978"
"25760.0","1.9944"
"25780.0","2.7092"
"25800.0","4.9975"
"25820.0","5.7220"
"25840.0","7.4379"
"25860.0","8.2217"
"25880.0","9.2878"
"25900.0","9.5939"
"25920.0","9.7523"
"25940.0","10.5110"
"25960.0","11.4153"
"25980.0","11.0316"
"26000.0","9.5274"
"26020.0","8.4255"
"26040.0","7.1137"
"26060.0","5.2968"
"26080.0","3.7666"
"26100.0","2.7621"
"26120.0","1.9150"
"26140.0","1.5080"
"26160.0","2.1943"
"26180.0","2.4901"
"26200.0","3.5210"
"26220.0","4.0893"
"26240.0","5.0569"
"26260.0","5.9416"
"26280.0","7.4185"
"26300.0","8.5342"
"26320.0","9.0896"
"26340.0","9.7031"
"26360.0","9.6148"
"26380.0","9.8199"
"26400.0","9.8400"
"26420.0","9.0526"
"26440.0","8.2888"
"26460.0","7.4384"
"26480.0","5.6709"
"26500.0","3.7582"
"26520.0","1.9461"
"26540.0","1.3287"
"26560.0","1.9137"
"26580.0","2.3034"
"26600.0","2.2731"
"26620.0","2.6790"
"26640.0","4.0531"
"26660.0","5.5131"
"26680.0","7.0003"
"26700.0","7.9405"
"26720.0","8.4289"
"26740.0","9.1809"
"26760.0","10.0599"
"26780.0","9.9282"
"26800.0","9.5220"
"26820.0","9.4855"
"26840.0","8.6381"
"26860.0","7.2455"
"26880.0","4.7557"
"26900.0","2.3479"
"26920.0","1.7553"
"26940.0","1.7249"
"26960.0","1.8922"
"26980.0","2.4983"
"27000.0","3.0329"
"27020.0","3.8968"
"27040.0","5.5593"
"27060.0","6.9210"
"27080.0","7.5883"
"27100.0","8.6584"
"27120.0","9.5534"
"27140.0","9.7975"
"27160.0","9.6358"
"27180.0","8.7490"
"27200.0","8.2410"
"27220.0","7.9005"
"27240.0","7.7252"
"27260.0","6.2572"
"27280.0","4.0053"
"27300.0","2.4138"
"27320.0","1.6092"
"27340.0","1.8271"
"27360.0","2.2008"
"27380.0","2.5332"
"27400.0","3.3090"
"27420.0","5.1465"
"27440.0","6.8327"
"27460.0","7.9115"
"27480.0","8.5077"
"27500.0","9.3509"
"27520.0","9.5463"
"27540.0","9.5914"
"27560.0","9.0259"
"27580.0","8.2375"
"27600.0","7.3773"
"27620.0","6.6558"
"27640.0","5.1432"
"27660.0","3.1279"
"27680.0","1.7495"
"27700.0","1.5844"
"27720.0","2.5988"
"27740.0","2.9275"
"27760.0","3.3148"
"27780.0","4.1230"
"27800.0","5.7610"
"27820.0","7.4360"
"27840.0","8.6309"
"27860.0","9.1470"
"27880.0","9.1670"
"27900.0","9.1251"
"27920.0","9.1166"
"27940.0","9.1366"
"27960.0","8.5278"
"27980.0","8.0146"
"28000.0","6.6578"
"28020.0","4.6993"
"28040.0","2.3354"
"28060.0","1.4475"
"28080.0","2.4181"
"28100.0","3.0850"
"28120.0","3.1918"
"28140.0","3.6603"
"28160.0","4.9498"
"28180.0","6.7845"
"28200.0","7.8212"
"28220.0","8.3507"
"28240.0","9.1383"
"28260.0","9.6106"
"28280.0","9.2865"
"28300.0","8.9024"
"28320.0","8.7261"
"28340.0","7.9861"
"28360.0","6.1426"
"28380.0","3.9363"
"28400.0","2.2891"
"28420.0","1.6982"
"28440.0","2.2908"
"28460.0","3.0943"
"28480.0","3.6440"
"28500.0","4.3567"
"28520.0","5.6525"
"28540.0","7.0548"
"28560.0","8.1934"
"28580.0","8.8046"
"28600.0","9.1781"
"28620.0","8.9558"
"28640.0","8.7806"
"28660.0","8.3173"
"28680.0","7.5575"
"28700.0","6.8408"
"28720.0","5.4733"
"28740.0","3.4628"
"28760.0","3.1333"
"28780.0","3.0861"
"28800.0","3.1047"
"28820.0","3.4345"
"28840.0","4.1462"
"28860.0","5.4238"
"28880.0","6.5955"
"28900.0","7.5066"
"28920.0","7.9739"
"28940.0","7.9300"
"28960.0","8.2856"
"28980.0","8.6153"
"29000.0","8.3139"
"29020.0","7.4788"
"29040.0","6.6957"
"29060.0","5.8130"
"29080.0","4.6102"
"29100.0","3.1542"
"29120.0","2.8888"
"29140.0","3.5898"
"29160.0","3.8477"
"29180.0","4.3404"
"29200.0","5.1803"
"29220.0","6.2660"
"29240.0","7.0898"
"29260.0","8.0149"
"29280.0","8.6774"
"29300.0","8.8063"
"29320.0","8.5727"
"29340.0","8.1045"
"29360.0","7.2483"
"29380.0","6.6340"
"29400.0","5.0487"
"29420.0","3.1487"
"29440.0","2.3495"
"29460.0","3.1488"
"29480.0","3.6499"
"29500.0","3.6726"
"29520.0","4.4018"
"29540.0","5.5184"
"29560.0","6.5498"
"29580.0","7.3140"
"29600.0","7.9151"
"29620.0","8.3764"
"29640.0","8.7144"
"29660.0","8.5776"
"29680.0","8.2075"
"29700.0","7.8522"
"29720.0","6.8064"
"29740.0","5.4955"
"29760.0","4.2687"
"29780.0","2.6693"
"29800.0","2.8389"
"29820.0","3.6423"
"29840.0","3.7637"
"29860.0","3.7841"
"29880.0","4.5837"
"29900.0","5.7141"
"29920.0","7.0024"
"29940.0","7.8008"
"29960.0","8.4103"
"29980.0","8.5255"
"30000.0","8.7696"
"30020.0","8.3817"
"30040.0","7.9294"
"30060.0","7.0024"
"30080.0","6.2174"
"30100.0","4.6883"
"30120.0","3.3967"
"30140.0","2.7680"
"30160.0","2.9055"
"30180.0","2.9896"
"30200.0","3.7093"
"30220.0","4.4385"
"30240.0","5.3849"
"30260.0","6.3492"
"30280.0","7.1446"
"30300.0","7.7152"
"30320.0","8.3911"
"30340.0","8.7884"
"30360.0","8.4274"
"30380.0","7.8645"
"30400.0","7.1511"
"30420.0","6.3802"
"30440.0","5.6384"
"30460.0","5.0467"
"30480.0","4.2865"
"30500.0","3.0608"
"30520.0","3.1184"
"30540.0","3.7932"
"30560.0","4.2545"
"30580.0","4.6521"
"30600.0","5.0346"
"30620.0","5.8557"
"30640.0","6.7936"
"30660.0","7.4590"
"30680.0","8.3675"
"30700.0","8.4745"
"30720.0","8.1389"
"30740.0","7.9641"
"30760.0","7.7603"
"30780.0","7.1545"
"30800.0","6.4467"
"30820.0","5.8162"
"30840.0","5.2871"
"30860.0","4.0745"
"30880.0","3.2548"
"30900.0","3.3331"
"30920.0","4.0299"
"30940.0","4.4063"
"30960.0","4.4844"
"30980.0","4.8611"
"31000.0","6.0678"
"31020.0","7.2416"
"31040.0","8.2200"
"31060.0","8.6160"
"31080.0","9.0838"
"31100.0","9.0000"
"31120.0","8.4203"
"31140.0","7.4699"
"31160.0","6.3922"
"31180.0","5.0550"
"31200.0","3.5038"
"31220.0","2.5160"
"31240.0","2.7240"
"31260.0","3.8673"
"31280.0","4.1386"
"31300.0","4.0914"
"31320.0","4.7193"
"31340.0","5.5890"
"31360.0","6.8509"
"31380.0","7.6636"
"31400.0","8.2612"
"31420.0","8.3281"
"31440.0","8.3551"
"31460.0","8.0311"
"31480.0","7.5158"
"31500.0","7.0741"
"31520.0","6.5005"
"31540.0","6.4633"
"31560.0","6.0542"
"31580.0","5.2158"
"31600.0","4.3231"
"31620.0","3.8242"
"31640.0","3.8021"
"31660.0","4.1928"
"31680.0","4.7107"
"31700.0","6.2166"
"31720.0","7.1908"
"31740.0","8.0381"
"31760.0","8.0151"
"31780.0","7.9249"
"31800.0","7.7413"
"31820.0","8.0249"
"31840.0","7.9099"
"31860.0","8.3420"
"31880.0","7.8294"
"31900.0","7.2530"
"31920.0","7.2019"
"31940.0","8.4210"
"31960.0","9.1017"
"31980.0","10.4759"
"32000.0","9.9440"
"32020.0","9.0601"
"32040.0","7.2839"
"32060.0","5.4665"
"32080.0","6.5169"
"32100.0","11.2923"
"32120.0","8.4066"
"32140.0","7.2986"
"32160.0","6.0370"
"32180.0","5.2810"
"32200.0","4.4437"
"32220.0","4.9479"
"32240.0","5.8035"
"32260.0","5.8678"
"32280.0","5.2763"
"32300.0","3.9902"
"32320.0","4.0257"
"32340.0","4.6593"
"32360.0","5.0546"
"32380.0","5.1979"
"32400.0","5.0993"
"32420.0","5.0522"
"32440.0","5.2000"
"32460.0","5.3402"
"32480.0","7.2892"
"32500.0","7.2383"
"32520.0","7.2369"
"32540.0","6.4382"
"32560.0","6.1414"
"32580.0","6.0051"
"32600.0","6.1660"
"32620.0","6.5991"
"32640.0","5.5161"
"32660.0","6.1666"
"32680.0","5.4659"
"32700.0","6.0124"
"32720.0","5.8993"
"32740.0","6.2145"
"32760.0","6.2419"
"32780.0","6.0678"
"32800.0","5.6830"
"32820.0","6.1970"
"32840.0","5.8507"
"32860.0","6.2952"
"32880.0","6.1460"
"32900.0","6.4163"
"32920.0","6.4560"
"32940.0","6.0765"
"32960.0","5.3508"
"32980.0","5.8607"
"33000.0","6.2552"
"33020.0","6.0798"
"33040.0","5.4497"
"33060.0","6.1578"
"33080.0","6.4503"
"33100.0","6.7710"
"33120.0","5.8143"
"33140.0","6.4572"
"33160.0","4.7709"
"33180.0","6.8721"
"33200.0","5.5395"
"33220.0","6.8678"
"33240.0","6.1931"
"33260.0","6.0810"
"33280.0","6.1802"
"33300.0","6.0075"
"33320.0","5.7734"
"33340.0","5.6888"
"33360.0","5.9596"
"33380.0","6.2840"
"33400.0","5.8410"
"33420.0","6.2459"
"33440.0","6.1174"
"33460.0","6.2668"
"33480.0","6.0338"
"33500.0","6.2288"
"33520.0","6.0290"
"33540.0","6.0639"
"33560.0","6.1782"
"33580.0","6.0208"
"33600.0","6.0274"
"33620.0","5.9735"
"33640.0","5.9583"
"33660.0","6.0255"
"33680.0","5.9194"
"33700.0","5.9232"
"33720.0","5.9075"
"33740.0","5.9288"
"33760.0","5.8417"
"33780.0","5.9661"
"33800.0","5.8503"
"33820.0","5.7327"
"33840.0","5.9701"
"33860.0","5.9536"
"33880.0","5.9843"
"33900.0","5.9283"
"33920.0","5.8476"
"33940.0","5.8286"
"33960.0","5.9540"
"33980.0","5.8811"
"34000.0","6.0440"
"34020.0","6.0828"
"34040.0","6.0207"
"34060.0","6.0755"
"34080.0","6.0255"
"34100.0","6.0312"
"34120.0","5.8688"
"34140.0","5.7817"
"34160.0","5.9559"
"34180.0","5.8597"
"34200.0","5.9507"
"34220.0","5.8088"
"34240.0","6.0584"
"34260.0","5.9683"
"34280.0","5.9991"
"34300.0","5.9253"
"34320.0","5.9042"
"34340.0","5.9467"
"34360.0","5.7627"
"34380.0","5.9198"
"34400.0","6.0121"
"34420.0","6.0432"
"34440.0","5.7920"
"34460.0","5.8524"
"34480.0","5.8802"
"34500.0","5.9183"
"34520.0","6.0214"
"34540.0","5.9436"
"34560.0","5.9580"
"34580.0","5.8652"
"34600.0","5.9905"
"34620.0","5.9333"
"34640.0","6.0554"
"34660.0","6.1019"
"34680.0","6.0600"
"34700.0","6.0119"
"34720.0","5.8155"
"34740.0","5.8187"
"34760.0","5.9329"
"34780.0","6.0996"
"34800.0","6.0553"
"34820.0","5.9867"
"34840.0","5.9802"
"34860.0","6.0708"
"34880.0","5.9653"
"34900.0","6.0883"
"34920.0","5.8601"
"34940.0","6.0218"
"34960.0","6.0817"
"34980.0","5.8976"
"35000.0","5.9773"
"35020.0","6.0219"
"35040.0","5.9127"
"35060.0","5.9820"
"35080.0","5.8712"
"35100.0","6.0428"
"35120.0","6.0432"
"35140.0","5.9784"
"35160.0","5.9435"
"35180.0","6.0282"
"35200.0","5.9512"
"35220.0","5.8440"
"35240.0","5.8511"
"35260.0","5.9436"
"35280.0","6.1232"
"35300.0","5.9974"
"35320.0","5.8660"
"35340.0","5.8714"
"35360.0","5.9241"
"35380.0","5.8874"
"35400.0","6.0794"
"35420.0","5.8997"
"35440.0","5.9633"
"35460.0","6.0401"
"35480.0","5.9697"
"35500.0","5.9963"
"35520.0","6.1208"
"35540.0","6.0791"
"35560.0","6.1101"
"35580.0","6.0748"
"35600.0","5.9612"
"35620.0","6.0763"
"35640.0","6.1487"
"35660.0","6.0249"
"35680.0","6.1208"
"35700.0","6.1780"
"35720.0","5.9684"
"35740.0","5.9843"
"35760.0","5.9846"
"35780.0","6.1150"
"35800.0","5.9960"
"35820.0","6.0330"
"35840.0","6.0132"
"35860.0","6.0294"
"35880.0","5.9268"
"35900.0","6.1449"
"35920.0","6.1305"
"35940.0","5.8587"
"35960.0","6.0221"
"35980.0","5.9746"
"36000.0","5.9213"
"36020.0","6.0219"
"36040.0","5.8929"
"36060.0","6.0561"
"36080.0","5.9467"
"36100.0","5.8930"
"36120.0","6.0991"
"36140.0","6.0106"
"36160.0","6.0546"
"36180.0","5.8507"
"36200.0","6.0727"
"36220.0","6.0258"
"36240.0","5.9737"
"36260.0","6.0622"
"36280.0","5.9927"
"36300.0","6.0476"
"36320.0","5.9508"
"36340.0","6.0568"
"36360.0","5.9740"
"36380.0","5.8648"
"36400.0","5.8112"
"36420.0","5.8550"
"36440.0","5.9731"
"36460.0","5.8213"
"36480.0","5.8341"
"36500.0","5.9461"
"36520.0","5.9258"
"36540.0","5.9292"
"36560.0","6.0110"
"36580.0","5.9781"
"36600.0","5.8760"
"36620.0","5.8769"
"36640.0","5.9962"
"36660.0","5.7860"
"36680.0","6.0192"
"36700.0","5.8943"
"36720.0","6.0339"
"36740.0","5.8690"
"36760.0","5.9648"
"36780.0","5.8343"
"36800.0","5.9141"
"36820.0","5.8779"
"36840.0","5.8401"
"36860.0","5.9507"
"36880.0","5.9427"
"36900.0","6.0968"
"36920.0","5.9647"
"36940.0","5.7924"
"36960.0","6.0088"
"36980.0","5.8820"
"37000.0","5.8316"
"37020.0","6.0157"
"37040.0","6.0286"
"37060.0","5.9820"
"37080.0","5.9385"
"37100.0","6.0577"
"37120.0","5.9886"
"37140.0","5.8869"
"37160.0","5.8755"
"37180.0","5.9622"
"37200.0","5.9419"
"37220.0","5.9748"
"37240.0","5.9089"
"37260.0","5.8220"
"37280.0","5.9153"
"37300.0","5.9998"
"37320.0","5.9766"
"37340.0","6.0222"
"37360.0","6.0008"
"37380.0","6.0635"
"37400.0","5.9258"
"37420.0","6.0149"
"37440.0","5.9358"
"37460.0","5.9883"
"37480.0","5.8345"
"37500.0","5.9047"
"37520.0","5.8717"
"37540.0","5.9899"
"37560.0","5.9940"
"37580.0","5.8950"
"37600.0","5.8728"
"37620.0","5.8241"
"37640.0","6.0242"
"37660.0","6.0154"
"37680.0","5.9097"
"37700.0","5.9234"
"37720.0","6.0222"
"37740.0","5.9495"
"37760.0","6.0057"
"37780.0","5.8398"
"37800.0","5.8534"
"37820.0","5.8465"
"37840.0","5.8951"
"37860.0","5.9921"
"37880.0","5.9241"
"37900.0","5.9655"
"37920.0","6.0441"
"37940.0","5.9005"
"37960.0","5.9396"
"37980.0","6.0153"
"38000.0","6.0557"
"38020.0","6.0320"
"38040.0","5.9161"
"38060.0","5.9671"
"38080.0","5.9228"
"38100.0","6.0963"
"38120.0","6.0455"
"38140.0","5.9100"
"38160.0","6.1454"
"38180.0","6.0133"
"38200.0","6.0206"
"38220.0","5.9463"
"38240.0","5.9420"
"38260.0","6.0669"
"38280.0","5.9600"
"38300.0","5.9285"
"38320.0","6.0133"
"38340.0","6.0783"
"38360.0","5.8642"
"38380.0","5.9283"
"38400.0","5.9587"
"38420.0","5.9470"
"38440.0","5.9240"
"38460.0","5.9140"
"38480.0","5.9501"
"38500.0","5.8987"
"38520.0","5.9125"
"38540.0","6.0680"
"38560.0","5.9560"
"38580.0","5.9088"
"38600.0","6.0029"
"38620.0","6.0550"
"38640.0","6.0021"
"38660.0","5.8848"
"38680.0","5.9859"
"38700.0","6.0149"
"38720.0","5.9970"
"38740.0","5.8958"
"38760.0","5.9184"
"38780.0","6.1034"
"38800.0","5.9305"
"38820.0","5.9729"
"38840.0","5.8479"
"38860.0","5.9361"
"38880.0","5.8902"
"38900.0","6.0536"
"38920.0","5.9574"
"38940.0","5.9582"
"38960.0","5.9321"
"38980.0","6.0334"
"39000.0","5.9392"
"39020.0","6.0437"
"39040.0","5.9854"
"39060.0","5.8316"
"39080.0","5.9697"
"39100.0","5.9062"
"39120.0","5.8794"
"39140.0","5.8159"
"39160.0","5.8732"
"39180.0","5.9854"
"39200.0","5.9193"
"39220.0","6.0347"
"39240.0","6.0732"
"39260.0","6.0540"
"39280.0","5.9968"
"39300.0","5.9501"
"39320.0","5.9841"
"39340.0","5.9202"
"39360.0","6.0002"
"39380.0","6.0576"
"39400.0","6.0619"
"39420.0","5.9346"
"39440.0","5.8963"
"39460.0","6.0837"
"39480.0","6.1328"
"39500.0","6.0461"
"39520.0","6.1349"
"39540.0","6.0778"
"39560.0","5.9144"
"39580.0","6.1142"
"39600.0","5.8237"
"39620.0","6.0945"
"39640.0","6.1065"
"39660.0","6.1113"
"39680.0","6.0177"
"39700.0","6.1056"
"39720.0","5.9788"
"39740.0","6.0196"
"39760.0","6.1170"
"39780.0","6.1145"
"39800.0","6.0614"
"39820.0","5.9946"
"39840.0","6.0239"
"39860.0","6.0625"
"39880.0","6.0806"
"39900.0","5.9358"
"39920.0","6.0752"
"39940.0","6.1018"
"39960.0","5.9313"
"39980.0","6.0977"
"40000.0","6.1349"
"40020.0","6.0604"
"40040.0","5.8753"
"40060.0","5.8959"
"40080.0","5.9725"
"40100.0","5.9962"
"40120.0","5.7134"
"40140.0","5.8499"
"40160.0","6.0183"
"40180.0","6.0645"
"40200.0","5.9197"
"40220.0","5.9808"
"40240.0","5.8029"
"40260.0","5.7720"
"40280.0","5.8212"
"40300.0","5.9377"
"40320.0","5.9450"
"40340.0","5.8729"
"40360.0","5.7328"
"40380.0","5.8607"
"40400.0","5.9588"
"40420.0","5.8768"
"40440.0","5.7882"
"40460.0","5.8623"
"40480.0","5.9482"
"40500.0","5.9990"
"40520.0","5.8894"
"40540.0","5.9556"
"40560.0","5.7941"
"40580.0","6.1310"
"40600.0","6.0254"
"40620.0","5.9311"
"40640.0","5.9869"
"40660.0","5.8372"
"40680.0","5.8189"
"40700.0","6.0092"
"40720.0","5.9463"
"40740.0","5.8246"
"40760.0","5.9167"
"40780.0","6.0088"
"40800.0","5.9237"
"40820.0","5.9853"
"40840.0","5.9894"
"40860.0","5.8870"
"40880.0","5.8487"
"40900.0","5.8296"
"40920.0","5.9802"
"40940.0","5.9459"
"40960.0","5.9938"
"40980.0","5.8717"
"41000.0","6.0386"
"41020.0","6.0856"
"41040.0","5.9253"
"41060.0","6.0173"
"41080.0","5.9834"
"41100.0","5.9568"
"41120.0","5.9199"
"41140.0","5.8777"
"41160.0","5.9051"
"41180.0","5.8923"
"41200.0","5.8902"
"41220.0","6.1231"
"41240.0","5.9954"
"41260.0","6.0391"
"41280.0","5.8340"
"41300.0","5.9248"
"41320.0","5.8931"
"41340.0","5.9145"
"41360.0","5.8617"
"41380.0","6.1713"
"41400.0","5.8608"
"41420.0","5.9671"
"41440.0","5.8708"
"41460.0","5.9032"
"41480.0","5.8760"
"41500.0","5.8361"
"41520.0","6.0452"
"41540.0","5.8506"
"41560.0","5.9766"
"41580.0","5.9331"
"41600.0","5.9835"
"41620.0","5.9894"
"41640.0","5.8499"
"41660.0","5.8793"
"41680.0","5.8745"
"41700.0","5.8720"
"41720.0","5.9418"
"41740.0","6.0045"
"41760.0","5.8332"
"41780.0","5.7893"
"41800.0","6.0631"
"41820.0","5.6909"
"41840.0","5.7809"
"41860.0","5.9684"
"41880.0","5.9112"
"41900.0","5.9264"
"41920.0","6.0579"
"41940.0","5.9350"
"41960.0","5.9187"
"41980.0","5.8589"
"42000.0","6.0336"
"42020.0","5.9564"
"42040.0","6.0326"
"42060.0","5.7968"
"42080.0","5.8468"
"42100.0","5.9431"
"42120.0","6.0468"
"42140.0","6.0340"
"42160.0","6.0323"
"42180.0","5.9605"
"42200.0","5.8727"
"42220.0","6.1290"
"42240.0","6.0556"
"42260.0","6.1651"
"42280.0","5.9613"
"42300.0","6.0614"
"42320.0","6.0832"
"42340.0","5.9285"
"42360.0","6.1195"
"42380.0","6.0635"
"42400.0","6.0259"
"42420.0","6.1244"
"42440.0","6.0564"
"42460.0","5.9119"
"42480.0","6.0144"
"42500.0","5.9345"
"42520.0","5.9587"
"42540.0","5.8702"
"42560.0","5.8704"
"42580.0","5.9796"
"42600.0","5.9201"
"42620.0","5.9202"
"42640.0","5.9483"
"42660.0","5.9024"
"42680.0","6.0032"
"42700.0","5.8631"
"42720.0","5.9372"
"42740.0","5.9920"
"42760.0","5.9020"
"42780.0","5.6842"
"42800.0","5.7204"
"42820.0","5.8134"
"42840.0","5.8605"
"42860.0","5.7856"
"42880.0","5.8019"
"42900.0","5.8188"
"42920.0","5.8597"
"42940.0","5.9199"
"42960.0","5.8056"
"42980.0","5.9335"
"43000.0","5.9487"
"43020.0","6.0010"
"43040.0","5.8211"
"43060.0","5.8538"
"43080.0","5.9439"
"43100.0","5.9412"
"43120.0","5.8345"
"43140.0","5.8954"
"43160.0","5.7789"
"43180.0","6.0035"
"43200.0","5.7157"
"43220.0","5.8583"
"43240.0","5.8884"
"43260.0","5.8476"
"43280.0","5.9019"
"43300.0","5.9075"
"43320.0","5.9264"
"43340.0","5.7198"
"43360.0","5.8510"
"43380.0","5.8250"
"43400.0","6.0395"
"43420.0","6.0702"
"43440.0","5.9656"
"43460.0","5.9978"
"43480.0","5.8588"
"43500.0","6.0658"
"43520.0","6.0196"
"43540.0","5.8441"
"43560.0","6.0942"
"43580.0","6.0073"
"43600.0","5.9159"
"43620.0","5.9466"
"43640.0","6.0035"
"43660.0","6.0083"
"43680.0","5.9396"
"43700.0","6.1080"
"43720.0","5.9473"
"43740.0","5.8714"
"43760.0","5.8195"
"43780.0","5.9222"
"43800.0","5.8993"
"43820.0","5.9975"
"43840.0","5.8992"
"43860.0","6.0651"
"43880.0","5.9179"
"43900.0","5.8604"
"43920.0","6.0538"
"43940.0","5.8510"
"43960.0","6.0178"
"43980.0","6.0879"
"44000.0","6.0196"
"44020.0","6.0044"
"44040.0","5.9718"
"44060.0","6.0332"
"44080.0","5.9976"
"44100.0","6.0021"
"44120.0","6.0824"
"44140.0","6.0797"
"44160.0","6.0206"
"44180.0","6.0061"
"44200.0","6.0288"
"44220.0","5.9979"
"44240.0","5.9438"
"44260.0","5.9917"
"44280.0","6.0611"
"44300.0","6.0307"
"44320.0","5.7691"
"44340.0","5.9614"
"44360.0","5.8811"
"44380.0","6.0694"
"44400.0","5.9665"
"44420.0","5.9815"
"44440.0","5.9343"
"44460.0","5.8077"
"44480.0","5.8747"
"44500.0","5.8917"
"44520.0","5.9369"
"44540.0","5.8487"
"44560.0","5.9351"
"44580.0","5.9574"
